scheme,group_id,group_label,activity_domain,phase_pair,phase_pair_order,transition,n_places,active_total_places,active_transition_composition
unit_basin,B_830306_17,鶴見川 / basin 17,all_land_use,Ya->Ko,3,drop,0,4,0
unit_basin,B_830306_17,鶴見川 / basin 17,all_land_use,Ya->Ko,3,new,2,4,0.5
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,He->Me,6,continue,0,14,0
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,He->Me,6,drop,11,14,0.7857142857142857
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,He->Me,6,new,3,14,0.21428571428571427
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Jo->Ya,2,continue,1,23,0.043478260869565216
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Jo->Ya,2,drop,22,23,0.9565217391304348
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Jo->Ya,2,new,0,23,0
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ko->Na,4,continue,1,12,0.08333333333333333
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ko->Na,4,drop,5,12,0.4166666666666667
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ko->Na,4,new,6,12,0.5
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Na->He,5,continue,5,13,0.38461538461538464
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Na->He,5,drop,2,13,0.15384615384615385
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Na->He,5,new,6,13,0.46153846153846156
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Pa->Jo,1,continue,2,23,0.08695652173913043
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Pa->Jo,1,drop,0,23,0
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Pa->Jo,1,new,21,23,0.9130434782608695
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ya->Ko,3,continue,1,6,0.16666666666666666
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ya->Ko,3,drop,0,6,0
unit_basin,B_830306_19,鶴見川 / basin 19,all_land_use,Ya->Ko,3,new,5,6,0.8333333333333334
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,He->Me,6,continue,39,237,0.16455696202531644
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,He->Me,6,drop,179,237,0.7552742616033755
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,He->Me,6,new,19,237,0.08016877637130802
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Jo->Ya,2,continue,44,318,0.13836477987421383
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Jo->Ya,2,drop,270,318,0.8490566037735849
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Jo->Ya,2,new,4,318,0.012578616352201259
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ko->Na,4,continue,38,207,0.18357487922705315
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ko->Na,4,drop,11,207,0.05314009661835749
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ko->Na,4,new,158,207,0.7632850241545893
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Na->He,5,continue,189,225,0.84
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Na->He,5,drop,7,225,0.03111111111111111
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Na->He,5,new,29,225,0.1288888888888889
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Pa->Jo,1,continue,13,316,0.04113924050632911
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Pa->Jo,1,drop,2,316,0.006329113924050633
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Pa->Jo,1,new,301,316,0.9525316455696202
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ya->Ko,3,continue,17,80,0.2125
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ya->Ko,3,drop,31,80,0.3875
unit_basin,B_830306_20,鶴見川 / basin 20,all_land_use,Ya->Ko,3,new,32,80,0.4
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,He->Me,6,continue,9,54,0.16666666666666666
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,He->Me,6,drop,36,54,0.6666666666666666
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,He->Me,6,new,9,54,0.16666666666666666
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Jo->Ya,2,continue,7,59,0.11864406779661017
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Jo->Ya,2,drop,52,59,0.8813559322033898
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Jo->Ya,2,new,0,59,0
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ko->Na,4,continue,7,47,0.14893617021276595
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ko->Na,4,drop,10,47,0.2127659574468085
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ko->Na,4,new,30,47,0.6382978723404256
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Na->He,5,continue,35,47,0.7446808510638298
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Na->He,5,drop,2,47,0.0425531914893617
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Na->He,5,new,10,47,0.2127659574468085
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Pa->Jo,1,continue,6,61,0.09836065573770492
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Pa->Jo,1,drop,2,61,0.03278688524590164
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Pa->Jo,1,new,53,61,0.8688524590163934
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ya->Ko,3,continue,2,22,0.09090909090909091
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ya->Ko,3,drop,5,22,0.22727272727272727
unit_basin,B_830306_21,鶴見川 / basin 21,all_land_use,Ya->Ko,3,new,15,22,0.6818181818181818
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,He->Me,6,continue,10,105,0.09523809523809523
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,He->Me,6,drop,32,105,0.3047619047619048
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,He->Me,6,new,63,105,0.6
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Jo->Ya,2,continue,40,248,0.16129032258064516
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Jo->Ya,2,drop,190,248,0.7661290322580645
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Jo->Ya,2,new,18,248,0.07258064516129033
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ko->Na,4,continue,54,158,0.34177215189873417
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ko->Na,4,drop,84,158,0.5316455696202531
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ko->Na,4,new,20,158,0.12658227848101267
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Na->He,5,continue,27,89,0.30337078651685395
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Na->He,5,drop,47,89,0.5280898876404494
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Na->He,5,new,15,89,0.16853932584269662
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Pa->Jo,1,continue,33,236,0.13983050847457626
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Pa->Jo,1,drop,6,236,0.025423728813559324
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Pa->Jo,1,new,197,236,0.8347457627118644
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ya->Ko,3,continue,19,177,0.10734463276836158
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ya->Ko,3,drop,39,177,0.22033898305084745
unit_basin,B_unknown_0,unknown / basin 0,all_land_use,Ya->Ko,3,new,119,177,0.672316384180791
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,He->Me,6,continue,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,He->Me,6,drop,1,1,1
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,He->Me,6,new,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Jo->Ya,2,continue,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Jo->Ya,2,drop,1,1,1
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Ko->Na,4,continue,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Ko->Na,4,drop,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Ko->Na,4,new,1,1,1
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Na->He,5,continue,1,1,1
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Na->He,5,drop,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Na->He,5,new,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_120000_6_LF_10314,名称不明 / basin 6 / 台地・段丘,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,He->Me,6,continue,1,4,0.25
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,He->Me,6,drop,3,4,0.75
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,He->Me,6,new,0,4,0
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Jo->Ya,2,continue,7,16,0.4375
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Jo->Ya,2,drop,4,16,0.25
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Jo->Ya,2,new,5,16,0.3125
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ko->Na,4,continue,4,11,0.36363636363636365
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ko->Na,4,drop,7,11,0.6363636363636364
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ko->Na,4,new,0,11,0
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Na->He,5,continue,4,4,1
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Na->He,5,drop,0,4,0
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Na->He,5,new,0,4,0
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Pa->Jo,1,continue,2,11,0.18181818181818182
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,11,0
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Pa->Jo,1,new,9,11,0.8181818181818182
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ya->Ko,3,continue,9,14,0.6428571428571429
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ya->Ko,3,drop,3,14,0.21428571428571427
watershed_x_landform,B_130000_1_LF_2010101,名称不明 / basin 1 / 台地・段丘,all_land_use,Ya->Ko,3,new,2,14,0.14285714285714285
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ko->Na,4,continue,0,1,0
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ko->Na,4,drop,1,1,1
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ko->Na,4,new,0,1,0
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ya->Ko,3,drop,0,1,0
watershed_x_landform,B_130000_1_LF_2010201,名称不明 / basin 1 / 崖・段丘崖,all_land_use,Ya->Ko,3,new,1,1,1
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,continue,1,2,0.5
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,drop,0,2,0
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,new,1,2,0.5
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,continue,0,2,0
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,drop,2,2,1
watershed_x_landform,B_130000_1_LF_3030101,名称不明 / basin 1 / 氾濫平野・海岸平野,all_land_use,Ya->Ko,3,new,0,2,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,He->Me,6,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,He->Me,6,drop,1,1,1
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,He->Me,6,new,0,1,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Jo->Ya,2,continue,1,2,0.5
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Jo->Ya,2,drop,1,2,0.5
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Jo->Ya,2,new,0,2,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Na->He,5,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Na->He,5,drop,0,1,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Na->He,5,new,1,1,1
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Pa->Jo,1,continue,0,3,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Pa->Jo,1,drop,1,3,0.3333333333333333
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Pa->Jo,1,new,2,3,0.6666666666666666
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_130000_2_LF_10101,名称不明 / basin 2 / 山地斜面等,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Jo->Ya,2,continue,1,1,1
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Jo->Ya,2,drop,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_130000_2_LF_10314,名称不明 / basin 2 / 台地・段丘,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Jo->Ya,2,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Jo->Ya,2,drop,1,1,1
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Pa->Jo,1,continue,1,1,1
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_130000_2_LF_10601,名称不明 / basin 2 / 凹地・浅い谷,all_land_use,Pa->Jo,1,new,0,1,0
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,drop,1,1,1
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_130000_2_LF_10701,名称不明 / basin 2 / 氾濫平野・海岸平野,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Jo->Ya,2,continue,1,9,0.1111111111111111
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Jo->Ya,2,drop,8,9,0.8888888888888888
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,9,0
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Pa->Jo,1,continue,1,9,0.1111111111111111
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,9,0
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Pa->Jo,1,new,8,9,0.8888888888888888
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_130000_3_LF_10314,名称不明 / basin 3 / 台地・段丘,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Jo->Ya,2,continue,0,3,0
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Jo->Ya,2,drop,3,3,1
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Jo->Ya,2,new,0,3,0
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Pa->Jo,1,continue,1,3,0.3333333333333333
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Pa->Jo,1,drop,0,3,0
watershed_x_landform,B_130000_3_LF_10601,名称不明 / basin 3 / 凹地・浅い谷,all_land_use,Pa->Jo,1,new,2,3,0.6666666666666666
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,He->Me,6,continue,0,1,0
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,He->Me,6,drop,0,1,0
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,He->Me,6,new,1,1,1
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Jo->Ya,2,continue,2,3,0.6666666666666666
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Jo->Ya,2,drop,1,3,0.3333333333333333
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Jo->Ya,2,new,0,3,0
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Pa->Jo,1,continue,1,3,0.3333333333333333
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Pa->Jo,1,drop,0,3,0
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Pa->Jo,1,new,2,3,0.6666666666666666
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Ya->Ko,3,continue,0,2,0
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Ya->Ko,3,drop,2,2,1
watershed_x_landform,B_130000_4_LF_1010101,名称不明 / basin 4 / 山地斜面等,all_land_use,Ya->Ko,3,new,0,2,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,continue,1,1,1
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,drop,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,new,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,continue,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,drop,1,1,1
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ko->Na,4,continue,1,1,1
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ko->Na,4,drop,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ko->Na,4,new,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,continue,1,1,1
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,drop,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,new,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,continue,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,new,1,1,1
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,drop,0,1,0
watershed_x_landform,B_130000_4_LF_10305,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,new,1,1,1
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,continue,1,3,0.3333333333333333
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,drop,1,3,0.3333333333333333
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,He->Me,6,new,1,3,0.3333333333333333
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,continue,1,2,0.5
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,drop,1,2,0.5
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Jo->Ya,2,new,0,2,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,continue,0,2,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,drop,0,2,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Na->He,5,new,2,2,1
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,continue,0,2,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,drop,0,2,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Pa->Jo,1,new,2,2,1
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,continue,0,1,0
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,drop,1,1,1
watershed_x_landform,B_130000_4_LF_10314,名称不明 / basin 4 / 台地・段丘,all_land_use,Ya->Ko,3,new,0,1,0
watershed_x_landform,B_130000_4_LF_10701,名称不明 / basin 4 / 氾濫平野・海岸平野,all_land_use,Jo->Ya,2,continue,0,1,0
