scheme,group_id,group_label,activity_domain,phase_code,phase_order,n_places,presence_rate
watershed_x_landform,B_830303_390_LF_3040101,利根川 / basin 390 / 自然堤防,all_land_use,Ko,4,1,1
watershed_x_landform,B_830303_390_LF_3040101,利根川 / basin 390 / 自然堤防,all_land_use,Me,7,1,0
watershed_x_landform,B_830303_390_LF_3040101,利根川 / basin 390 / 自然堤防,all_land_use,Na,5,1,0
watershed_x_landform,B_830303_390_LF_3040101,利根川 / basin 390 / 自然堤防,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_390_LF_3040101,利根川 / basin 390 / 自然堤防,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,He,6,2,0.5
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Jo,2,2,0
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Ko,4,2,0.5
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Na,5,2,0.5
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Pa,1,2,0
watershed_x_landform,B_830303_393_LF_3030101,利根川 / basin 393 / 氾濫平野・海岸平野,all_land_use,Ya,3,2,0.5
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,He,6,4,0.25
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Jo,2,4,0
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Ko,4,4,0.25
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Me,7,4,0.25
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Na,5,4,0.5
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Pa,1,4,0
watershed_x_landform,B_830303_393_LF_3040101,利根川 / basin 393 / 自然堤防,all_land_use,Ya,3,4,0.25
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,He,6,1,0
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Jo,2,1,0
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Ko,4,1,0
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Me,7,1,1
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Na,5,1,0
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_425_LF_3040101,利根川 / basin 425 / 自然堤防,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,He,6,3,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Jo,2,3,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Ko,4,3,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Me,7,3,0.6666666666666666
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Na,5,3,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Pa,1,3,0
watershed_x_landform,B_830303_426_LF_3030101,利根川 / basin 426 / 氾濫平野・海岸平野,all_land_use,Ya,3,3,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,He,6,2,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Jo,2,2,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Ko,4,2,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Na,5,2,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Pa,1,2,0
watershed_x_landform,B_830303_426_LF_3040101,利根川 / basin 426 / 自然堤防,all_land_use,Ya,3,2,0
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,He,6,3,0.6666666666666666
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Jo,2,3,0
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Ko,4,3,0.6666666666666666
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Me,7,3,1
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Na,5,3,0.6666666666666666
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Pa,1,3,0
watershed_x_landform,B_830303_427_LF_3030101,利根川 / basin 427 / 氾濫平野・海岸平野,all_land_use,Ya,3,3,0
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,He,6,6,0.3333333333333333
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Jo,2,6,0
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Ko,4,6,0.8333333333333334
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Me,7,6,0.3333333333333333
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Na,5,6,0.3333333333333333
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Pa,1,6,0
watershed_x_landform,B_830303_427_LF_3040101,利根川 / basin 427 / 自然堤防,all_land_use,Ya,3,6,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,He,6,1,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Me,7,1,1
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Na,5,1,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_432_LF_3030101,利根川 / basin 432 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,He,6,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Jo,2,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Ko,4,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Me,7,1,1
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Na,5,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_432_LF_3040101,利根川 / basin 432 / 自然堤防,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,He,6,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Jo,2,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Ko,4,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Me,7,1,1
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Na,5,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_470_LF_3050101,利根川 / basin 470 / 砂州・砂丘,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,He,6,7,0.14285714285714285
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Jo,2,7,0.14285714285714285
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Ko,4,7,1
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Me,7,7,0
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Na,5,7,0.14285714285714285
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Pa,1,7,0
watershed_x_landform,B_830303_478_LF_3030101,利根川 / basin 478 / 氾濫平野・海岸平野,all_land_use,Ya,3,7,0.14285714285714285
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,He,6,2,1
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Jo,2,2,0
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Ko,4,2,1
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Me,7,2,0
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Na,5,2,1
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Pa,1,2,0
watershed_x_landform,B_830303_478_LF_3040101,利根川 / basin 478 / 自然堤防,all_land_use,Ya,3,2,0
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,He,6,1,1
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,1
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,1
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Me,7,1,1
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Na,5,1,1
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830303_517_LF_3030101,利根川 / basin 517 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,He,6,5,0.2
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Jo,2,5,0
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Ko,4,5,0.4
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Me,7,5,0.6
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Na,5,5,0.4
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Pa,1,5,0
watershed_x_landform,B_830303_517_LF_3040101,利根川 / basin 517 / 自然堤防,all_land_use,Ya,3,5,0
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,He,6,5,0.4
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Jo,2,5,0
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Ko,4,5,1
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Me,7,5,0.2
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Na,5,5,0.4
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Pa,1,5,0
watershed_x_landform,B_830303_517_LF_3040201,利根川 / basin 517 / 旧河道,all_land_use,Ya,3,5,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,He,6,1,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Jo,2,1,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Me,7,1,1
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_105_LF_10314,荒川 / basin 105 / 台地・段丘,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,He,6,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Me,7,1,1
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_11_LF_3030101,荒川 / basin 11 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,He,6,2,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Jo,2,2,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Ko,4,2,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Me,7,2,1
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Na,5,2,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Pa,1,2,0
watershed_x_landform,B_830304_11_LF_3040101,荒川 / basin 11 / 自然堤防,all_land_use,Ya,3,2,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,He,6,1,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Jo,2,1,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Ko,4,1,1
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Me,7,1,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_11_LF_5010201,荒川 / basin 11 / 水部,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,He,6,13,0.23076923076923078
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Jo,2,13,0.38461538461538464
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Ko,4,13,0
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Me,7,13,0.46153846153846156
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Na,5,13,0.15384615384615385
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Pa,1,13,0.07692307692307693
watershed_x_landform,B_830304_120_LF_10101,荒川 / basin 120 / 山地斜面等,all_land_use,Ya,3,13,0
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,He,6,13,0.3076923076923077
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Jo,2,13,0.8461538461538461
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Ko,4,13,0.15384615384615385
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Me,7,13,0.23076923076923078
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Na,5,13,0.3076923076923077
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Pa,1,13,0
watershed_x_landform,B_830304_120_LF_1010101,荒川 / basin 120 / 山地斜面等,all_land_use,Ya,3,13,0
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,He,6,8,0.625
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Jo,2,8,0.5
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Ko,4,8,0.5
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Me,7,8,0.5
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Na,5,8,0.625
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Pa,1,8,0.25
watershed_x_landform,B_830304_120_LF_10303,荒川 / basin 120 / 台地・段丘,all_land_use,Ya,3,8,0.25
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,He,6,1,1
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Jo,2,1,1
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Me,7,1,0
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Na,5,1,1
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_120_LF_10304,荒川 / basin 120 / 台地・段丘,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,He,6,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Jo,2,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Ko,4,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Me,7,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Na,5,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Pa,1,2,0.5
watershed_x_landform,B_830304_120_LF_10305,荒川 / basin 120 / 台地・段丘,all_land_use,Ya,3,2,0
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,He,6,8,0.5
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Jo,2,8,0.875
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Ko,4,8,0.375
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Me,7,8,0.125
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Na,5,8,0.375
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Pa,1,8,0
watershed_x_landform,B_830304_120_LF_10701,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Ya,3,8,0.25
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,He,6,13,0.8461538461538461
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Jo,2,13,0.9230769230769231
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Ko,4,13,0.7692307692307693
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Me,7,13,0.15384615384615385
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Na,5,13,0.7692307692307693
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Pa,1,13,0.15384615384615385
watershed_x_landform,B_830304_120_LF_2010101,荒川 / basin 120 / 台地・段丘,all_land_use,Ya,3,13,0.23076923076923078
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,He,6,2,1
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Jo,2,2,0.5
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Ko,4,2,0.5
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Me,7,2,0
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Na,5,2,1
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Pa,1,2,0
watershed_x_landform,B_830304_120_LF_3030101,荒川 / basin 120 / 氾濫平野・海岸平野,all_land_use,Ya,3,2,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,He,6,3,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Jo,2,3,1
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Ko,4,3,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Me,7,3,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Na,5,3,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Pa,1,3,0
watershed_x_landform,B_830304_139_LF_10101,荒川 / basin 139 / 山地斜面等,all_land_use,Ya,3,3,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,He,6,5,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Jo,2,5,1
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Ko,4,5,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Me,7,5,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Na,5,5,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Pa,1,5,0
watershed_x_landform,B_830304_139_LF_10302,荒川 / basin 139 / 台地・段丘,all_land_use,Ya,3,5,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,He,6,1,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Jo,2,1,1
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Me,7,1,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_139_LF_10304,荒川 / basin 139 / 台地・段丘,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,He,6,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,1
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Me,7,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_139_LF_10701,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,He,6,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,1
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Me,7,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Na,5,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Pa,1,1,0
watershed_x_landform,B_830304_139_LF_3030101,荒川 / basin 139 / 氾濫平野・海岸平野,all_land_use,Ya,3,1,0
watershed_x_landform,B_830304_14_LF_3030101,荒川 / basin 14 / 氾濫平野・海岸平野,all_land_use,He,6,1,0
watershed_x_landform,B_830304_14_LF_3030101,荒川 / basin 14 / 氾濫平野・海岸平野,all_land_use,Jo,2,1,1
watershed_x_landform,B_830304_14_LF_3030101,荒川 / basin 14 / 氾濫平野・海岸平野,all_land_use,Ko,4,1,0
