phase_pair,phase_pair_order,group_id,group_label,transition,n_places,group_active_total,transition_composition_within_group,event_total_known_geo,active_total_known_geo,scheme,event_geo_share,active_geo_share,event_share_minus_active_geo_share,relative_event_concentration_ratio,interpretation_status,selection_inference_allowed
Jo->Ya,2,LF_CLASS::台地・段丘,台地・段丘,drop,1150,1524,0.7545931758530183,3108,3751,landform,0.37001287001287003,0.4062916555585177,-0.036278785545647674,0.9107075298020181,eligible,FALSE
Jo->Ya,2,LF_CLASS::台地・段丘,台地・段丘,new,49,1524,0.03215223097112861,96,3751,landform,0.5104166666666666,0.4062916555585177,0.10412501110814892,1.2562814413823271,eligible,FALSE
Jo->Ya,2,LF_CLASS::山地斜面等,山地斜面等,continue,150,1702,0.0881316098707403,547,3751,landform,0.2742230347349177,0.45374566782191417,-0.17952263308699645,0.6043540559874714,eligible,FALSE
Jo->Ya,2,LF_CLASS::山地斜面等,山地斜面等,drop,1529,1702,0.8983548766157462,3108,3751,landform,0.49195624195624194,0.45374566782191417,0.03821057413432777,1.084211435709673,eligible,FALSE
Jo->Ya,2,LF_CLASS::山地斜面等,山地斜面等,new,23,1702,0.013513513513513514,96,3751,landform,0.23958333333333334,0.45374566782191417,-0.21416233448858082,0.5280123873873874,eligible,FALSE
Jo->Ya,2,LF_CLASS::山麓堆積地形,山麓堆積地形,continue,5,47,0.10638297872340426,547,3751,landform,0.009140767824497258,0.012529992002132765,-0.0033892241776355067,0.7295110661636003,eligible,FALSE
Jo->Ya,2,LF_CLASS::山麓堆積地形,山麓堆積地形,drop,42,47,0.8936170212765957,3108,3751,landform,0.013513513513513514,0.012529992002132765,9.835215113807496e-4,1.0784933870040254,eligible,FALSE
Jo->Ya,2,LF_CLASS::崖・段丘崖,崖・段丘崖,continue,7,35,0.2,547,3751,landform,0.012797074954296161,0.009330845107971207,0.003466229846324954,1.3714808043875686,eligible,FALSE
Jo->Ya,2,LF_CLASS::崖・段丘崖,崖・段丘崖,drop,27,35,0.7714285714285715,3108,3751,landform,0.008687258687258687,0.009330845107971207,-6.435864207125202e-4,0.9310259238830667,eligible,FALSE
Jo->Ya,2,LF_CLASS::崖・段丘崖,崖・段丘崖,new,1,35,0.02857142857142857,96,3751,landform,0.010416666666666666,0.009330845107971207,0.0010858215586954587,1.1163690476190475,eligible,FALSE
Jo->Ya,2,LF_CLASS::後背低地・湿地,後背低地・湿地,continue,5,9,0.5555555555555556,547,3751,landform,0.009140767824497258,0.0023993601706211675,0.00674140765387609,3.80966890107658,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::後背低地・湿地,後背低地・湿地,drop,4,9,0.4444444444444444,3108,3751,landform,0.001287001287001287,0.0023993601706211675,-0.0011123588836198805,0.5363935363935364,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::扇状地,扇状地,drop,1,1,1,3108,3751,landform,3.2175032175032174e-4,2.6659557451346307e-4,5.515474723685867e-5,1.2068854568854568,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::旧河道,旧河道,drop,2,2,1,3108,3751,landform,6.435006435006435e-4,5.331911490269261e-4,1.1030949447371735e-4,1.2068854568854568,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::水部,水部,continue,2,25,0.08,547,3751,landform,0.003656307129798903,0.006664889362836577,-0.003008582233037674,0.5485923217550274,eligible,FALSE
Jo->Ya,2,LF_CLASS::水部,水部,drop,23,25,0.92,3108,3751,landform,0.0074002574002574005,0.006664889362836577,7.353680374208235e-4,1.1103346203346203,eligible,FALSE
Jo->Ya,2,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,continue,41,324,0.12654320987654322,547,3751,landform,0.07495429616087751,0.08637696614236204,-0.011422669981484529,0.8677579163563319,eligible,FALSE
Jo->Ya,2,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,drop,270,324,0.8333333333333334,3108,3751,landform,0.08687258687258688,0.08637696614236204,4.956207302248411e-4,1.0057378807378807,eligible,FALSE
Jo->Ya,2,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,new,13,324,0.040123456790123455,96,3751,landform,0.13541666666666666,0.08637696614236204,0.04903970052430462,1.5677404835390945,eligible,FALSE
Jo->Ya,2,LF_CLASS::砂州・砂丘,砂州・砂丘,continue,3,12,0.25,547,3751,landform,0.005484460694698354,0.003199146894161557,0.0022853138005367976,1.7143510054844606,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::砂州・砂丘,砂州・砂丘,drop,7,12,0.5833333333333334,3108,3751,landform,0.0022522522522522522,0.003199146894161557,-9.468946419093046e-4,0.7040165165165165,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::砂州・砂丘,砂州・砂丘,new,2,12,0.16666666666666666,96,3751,landform,0.020833333333333332,0.003199146894161557,0.017634186439171775,6.512152777777778,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::自然堤防,自然堤防,continue,1,10,0.1,547,3751,landform,0.0018281535648994515,0.002665955745134631,-8.378021802351793e-4,0.6857404021937843,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::自然堤防,自然堤防,drop,2,10,0.2,3108,3751,landform,6.435006435006435e-4,0.002665955745134631,-0.0020224551016339875,0.24137709137709135,low_n_descriptive_only,FALSE
Jo->Ya,2,LF_CLASS::自然堤防,自然堤防,new,7,10,0.7,96,3751,landform,0.07291666666666667,0.002665955745134631,0.07025071092153204,27.351041666666667,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::凹地・浅い谷,凹地・浅い谷,continue,8,26,0.3076923076923077,649,2655,landform,0.012326656394453005,0.009792843691148776,0.002533812703304229,1.2587412587412588,eligible,FALSE
Ko->Na,4,LF_CLASS::凹地・浅い谷,凹地・浅い谷,drop,10,26,0.38461538461538464,977,2655,landform,0.01023541453428864,0.009792843691148776,4.4257084313986325e-4,1.0451932918667821,eligible,FALSE
Ko->Na,4,LF_CLASS::凹地・浅い谷,凹地・浅い谷,new,8,26,0.3076923076923077,1029,2655,landform,0.007774538386783284,0.009792843691148776,-0.0020183053043654918,0.7938999775734469,eligible,FALSE
Ko->Na,4,LF_CLASS::台地・段丘,台地・段丘,continue,312,1184,0.2635135135135135,649,2655,landform,0.48073959938366717,0.44595103578154427,0.0347885636021229,1.078009828009828,eligible,FALSE
Ko->Na,4,LF_CLASS::台地・段丘,台地・段丘,drop,641,1184,0.5413851351351351,977,2655,landform,0.6560900716479018,0.44595103578154427,0.21013903586635752,1.47121549005505,eligible,FALSE
Ko->Na,4,LF_CLASS::台地・段丘,台地・段丘,new,231,1184,0.19510135135135134,1029,2655,landform,0.22448979591836735,0.44595103578154427,-0.22146123986317692,0.5033956150027579,eligible,FALSE
Ko->Na,4,LF_CLASS::山地斜面等,山地斜面等,continue,207,981,0.21100917431192662,649,2655,landform,0.3189522342064715,0.3694915254237288,-0.05053929121725731,0.8632193494578816,eligible,FALSE
Ko->Na,4,LF_CLASS::山地斜面等,山地斜面等,drop,190,981,0.19367991845056065,977,2655,landform,0.19447287615148415,0.3694915254237288,-0.17501864927224467,0.5263256739879617,eligible,FALSE
Ko->Na,4,LF_CLASS::山地斜面等,山地斜面等,new,584,981,0.5953109072375128,1029,2655,landform,0.5675413022351797,0.3694915254237288,0.19804977681145092,1.5360062766915414,eligible,FALSE
Ko->Na,4,LF_CLASS::山麓堆積地形,山麓堆積地形,continue,7,35,0.2,649,2655,landform,0.01078582434514638,0.013182674199623353,-0.002396849854476973,0.8181818181818182,eligible,FALSE
Ko->Na,4,LF_CLASS::山麓堆積地形,山麓堆積地形,drop,1,35,0.02857142857142857,977,2655,landform,0.0010235414534288639,0.013182674199623353,-0.01215913274619449,0.07764293025296096,eligible,FALSE
Ko->Na,4,LF_CLASS::山麓堆積地形,山麓堆積地形,new,27,35,0.7714285714285715,1029,2655,landform,0.026239067055393587,0.013182674199623353,0.013056392855770234,1.990420658059142,eligible,FALSE
Ko->Na,4,LF_CLASS::崖・段丘崖,崖・段丘崖,continue,15,73,0.2054794520547945,649,2655,landform,0.023112480739599383,0.02749529190207156,-0.004382811162472178,0.8405977584059776,eligible,FALSE
Ko->Na,4,LF_CLASS::崖・段丘崖,崖・段丘崖,drop,43,73,0.589041095890411,977,2655,landform,0.044012282497441144,0.02749529190207156,0.016516990595369582,1.6007206853521403,eligible,FALSE
Ko->Na,4,LF_CLASS::崖・段丘崖,崖・段丘崖,new,15,73,0.2054794520547945,1029,2655,landform,0.014577259475218658,0.02749529190207156,-0.012918032426852903,0.530172930228843,eligible,FALSE
Ko->Na,4,LF_CLASS::後背低地・湿地,後背低地・湿地,continue,4,9,0.4444444444444444,649,2655,landform,0.0061633281972265025,0.003389830508474576,0.0027734976887519264,1.8181818181818183,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::後背低地・湿地,後背低地・湿地,drop,2,9,0.2222222222222222,977,2655,landform,0.0020470829068577278,0.003389830508474576,-0.0013427476016168484,0.6038894575230297,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::後背低地・湿地,後背低地・湿地,new,3,9,0.3333333333333333,1029,2655,landform,0.0029154518950437317,0.003389830508474576,-4.7437861343084444e-4,0.8600583090379009,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::扇状地,扇状地,drop,1,1,1,977,2655,landform,0.0010235414534288639,3.766478342749529e-4,6.46893619153911e-4,2.7175025588536337,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::旧水部,旧水部,drop,1,1,1,977,2655,landform,0.0010235414534288639,3.766478342749529e-4,6.46893619153911e-4,2.7175025588536337,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::旧河道,旧河道,continue,3,8,0.375,649,2655,landform,0.004622496147919877,0.0030131826741996233,0.0016093134737202538,1.5340909090909092,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::旧河道,旧河道,drop,4,8,0.5,977,2655,landform,0.0040941658137154556,0.0030131826741996233,0.0010809831395158323,1.3587512794268168,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::旧河道,旧河道,new,1,8,0.125,1029,2655,landform,9.718172983479105e-4,0.0030131826741996233,-0.002041365375851713,0.32252186588921283,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::水部,水部,continue,2,9,0.2222222222222222,649,2655,landform,0.0030816640986132513,0.003389830508474576,-3.081664098613249e-4,0.9090909090909092,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::水部,水部,drop,2,9,0.2222222222222222,977,2655,landform,0.0020470829068577278,0.003389830508474576,-0.0013427476016168484,0.6038894575230297,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::水部,水部,new,5,9,0.5555555555555556,1029,2655,landform,0.004859086491739553,0.003389830508474576,0.0014692559832649769,1.433430515063168,low_n_descriptive_only,FALSE
Ko->Na,4,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,continue,68,267,0.2546816479400749,649,2655,landform,0.10477657935285054,0.10056497175141244,0.0042116076014381,1.0418794688457609,eligible,FALSE
Ko->Na,4,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,drop,66,267,0.24719101123595505,977,2655,landform,0.06755373592630501,0.10056497175141244,-0.03301123582510743,0.6717422055593251,eligible,FALSE
Ko->Na,4,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,new,133,267,0.49812734082397003,1029,2655,landform,0.1292517006802721,0.10056497175141244,0.02868672892885968,1.2852556753038293,eligible,FALSE
Ko->Na,4,LF_CLASS::砂州・砂丘,砂州・砂丘,continue,10,30,0.3333333333333333,649,2655,landform,0.015408320493066256,0.011299435028248588,0.004108885464817668,1.3636363636363638,eligible,FALSE
Ko->Na,4,LF_CLASS::砂州・砂丘,砂州・砂丘,drop,8,30,0.26666666666666666,977,2655,landform,0.008188331627430911,0.011299435028248588,-0.0031111034008176764,0.7246673490276356,eligible,FALSE
Ko->Na,4,LF_CLASS::砂州・砂丘,砂州・砂丘,new,12,30,0.4,1029,2655,landform,0.011661807580174927,0.011299435028248588,3.623725519263394e-4,1.032069970845481,eligible,FALSE
Ko->Na,4,LF_CLASS::自然堤防,自然堤防,continue,13,31,0.41935483870967744,649,2655,landform,0.020030816640986132,0.011676082862523541,0.0083547337784625909,1.7155425219941347,eligible,FALSE
Ko->Na,4,LF_CLASS::自然堤防,自然堤防,drop,8,31,0.25806451612903225,977,2655,landform,0.008188331627430911,0.011676082862523541,-0.00348775123509263,0.7012909829299699,eligible,FALSE
Ko->Na,4,LF_CLASS::自然堤防,自然堤防,new,10,31,0.3225806451612903,1029,2655,landform,0.009718172983479106,0.011676082862523541,-0.001957909879044435,0.8323144926173234,eligible,FALSE
Na->He,5,LF_CLASS::凹地・浅い谷,凹地・浅い谷,continue,13,30,0.43333333333333335,1460,2344,landform,0.008904109589041096,0.012798634812286689,-0.0038945252232455933,0.6957077625570777,eligible,FALSE
Na->He,5,LF_CLASS::凹地・浅い谷,凹地・浅い谷,drop,3,30,0.1,218,2344,landform,0.013761467889908258,0.012798634812286689,9.628330776215686e-4,1.0752293577981653,eligible,FALSE
Na->He,5,LF_CLASS::凹地・浅い谷,凹地・浅い谷,new,14,30,0.4666666666666667,666,2344,landform,0.021021021021021023,0.012798634812286689,0.008222386208734334,1.6424424424424426,eligible,FALSE
Na->He,5,LF_CLASS::台地・段丘,台地・段丘,continue,453,749,0.6048064085447263,1460,2344,landform,0.3102739726027397,0.3195392491467577,-0.009265276544017986,0.9710042613896153,eligible,FALSE
Na->He,5,LF_CLASS::台地・段丘,台地・段丘,drop,90,749,0.12016021361815754,218,2344,landform,0.41284403669724773,0.3195392491467577,0.09330478755049004,1.2919978932154188,eligible,FALSE
Na->He,5,LF_CLASS::台地・段丘,台地・段丘,new,206,749,0.2750333778371162,666,2344,landform,0.30930930930930933,0.3195392491467577,-0.010229939837448354,0.9679853418171176,eligible,FALSE
Na->He,5,LF_CLASS::山地斜面等,山地斜面等,continue,712,1154,0.6169844020797227,1460,2344,landform,0.4876712328767123,0.492320819112628,-0.004649586235915659,0.9905557797773082,eligible,FALSE
Na->He,5,LF_CLASS::山地斜面等,山地斜面等,drop,79,1154,0.0684575389948007,218,2344,landform,0.3623853211009174,0.492320819112628,-0.12993549801171056,0.7360755568982239,eligible,FALSE
Na->He,5,LF_CLASS::山地斜面等,山地斜面等,new,363,1154,0.3145580589254766,666,2344,landform,0.545045045045045,0.492320819112628,0.052724225932417046,1.107093228410386,eligible,FALSE
Na->He,5,LF_CLASS::山麓堆積地形,山麓堆積地形,continue,32,44,0.7272727272727273,1460,2344,landform,0.021917808219178082,0.01877133105802048,0.003146477161157603,1.167621419676214,eligible,FALSE
Na->He,5,LF_CLASS::山麓堆積地形,山麓堆積地形,drop,2,44,0.045454545454545456,218,2344,landform,0.009174311926605505,0.01877133105802048,-0.009597019131414974,0.48874061718098416,eligible,FALSE
Na->He,5,LF_CLASS::山麓堆積地形,山麓堆積地形,new,10,44,0.22727272727272727,666,2344,landform,0.015015015015015015,0.01877133105802048,-0.0037563160430054646,0.7998907998907998,eligible,FALSE
Na->He,5,LF_CLASS::崖・段丘崖,崖・段丘崖,continue,12,33,0.36363636363636365,1460,2344,landform,0.00821917808219178,0.014078498293515358,-0.005859320211323578,0.583810709838107,eligible,FALSE
Na->He,5,LF_CLASS::崖・段丘崖,崖・段丘崖,drop,18,33,0.5454545454545454,218,2344,landform,0.08256880733944955,0.014078498293515358,0.06849030904593419,5.86488740617181,eligible,FALSE
Na->He,5,LF_CLASS::崖・段丘崖,崖・段丘崖,new,3,33,0.09090909090909091,666,2344,landform,0.0045045045045045045,0.014078498293515358,-0.009573993789010853,0.31995631995631996,eligible,FALSE
Na->He,5,LF_CLASS::後背低地・湿地,後背低地・湿地,continue,6,9,0.6666666666666666,1460,2344,landform,0.00410958904109589,0.0038395904436860067,2.699985974098833e-4,1.0703196347031962,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::後背低地・湿地,後背低地・湿地,drop,1,9,0.1111111111111111,218,2344,landform,0.0045871559633027525,0.0038395904436860067,7.475655196167458e-4,1.1946992864424058,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::後背低地・湿地,後背低地・湿地,new,2,9,0.2222222222222222,666,2344,landform,0.003003003003003003,0.0038395904436860067,-8.365874406830037e-4,0.7821154487821155,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::扇状地,扇状地,new,2,2,1,666,2344,landform,0.003003003003003003,8.532423208191126e-4,0.0021497606821838902,3.5195195195195192,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::旧河道,旧河道,continue,4,5,0.8,1460,2344,landform,0.0027397260273972603,0.0021331058020477816,6.066202253494786e-4,1.2843835616438355,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::旧河道,旧河道,new,1,5,0.2,666,2344,landform,0.0015015015015015015,0.0021331058020477816,-6.316043005462802e-4,0.7039039039039039,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::水部,水部,continue,7,19,0.3684210526315789,1460,2344,landform,0.004794520547945206,0.008105802047781569,-0.0033112814998363634,0.5914924297043981,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::水部,水部,new,12,19,0.631578947368421,666,2344,landform,0.018018018018018018,0.008105802047781569,0.009912215970236449,2.2228544333807494,low_n_descriptive_only,FALSE
Na->He,5,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,continue,181,251,0.7211155378486056,1460,2344,landform,0.12397260273972603,0.10708191126279863,0.0168906914769274,1.1577361785733777,eligible,FALSE
Na->He,5,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,drop,20,251,0.0796812749003984,218,2344,landform,0.09174311926605505,0.10708191126279863,-0.015338791996743581,0.8567564603969444,eligible,FALSE
Na->He,5,LF_CLASS::氾濫平野・海岸平野,氾濫平野・海岸平野,new,50,251,0.199203187250996,666,2344,landform,0.07507507507507508,0.10708191126279863,-0.032006836187723556,0.7010995058803824,eligible,FALSE
Na->He,5,LF_CLASS::砂州・砂丘,砂州・砂丘,continue,19,24,0.7916666666666666,1460,2344,landform,0.013013698630136987,0.010238907849829351,0.0027747907803076354,1.2710045662100458,eligible,FALSE
Na->He,5,LF_CLASS::砂州・砂丘,砂州・砂丘,drop,3,24,0.125,218,2344,landform,0.013761467889908258,0.010238907849829351,0.0035225600400789064,1.3440366972477065,eligible,FALSE
Na->He,5,LF_CLASS::砂州・砂丘,砂州・砂丘,new,2,24,0.08333333333333333,666,2344,landform,0.003003003003003003,0.010238907849829351,-0.007235904846826348,0.2932932932932933,eligible,FALSE
Na->He,5,LF_CLASS::自然堤防,自然堤防,continue,21,24,0.875,1460,2344,landform,0.014383561643835616,0.010238907849829351,0.004144653794006265,1.4047945205479453,eligible,FALSE
Na->He,5,LF_CLASS::自然堤防,自然堤防,drop,2,24,0.08333333333333333,218,2344,landform,0.009174311926605505,0.010238907849829351,-0.001064595923223846,0.8960244648318043,eligible,FALSE
Na->He,5,LF_CLASS::自然堤防,自然堤防,new,1,24,0.041666666666666664,666,2344,landform,0.0015015015015015015,0.010238907849829351,-0.008737406348327849,0.14664664664664664,eligible,FALSE
Pa->Jo,1,LF_CLASS::凹地・浅い谷,凹地・浅い谷,continue,20,63,0.31746031746031744,631,3715,landform,0.03169572107765452,0.016958277254374158,0.01473744382328036,1.869041330214072,eligible,FALSE
Pa->Jo,1,LF_CLASS::凹地・浅い谷,凹地・浅い谷,drop,4,63,0.06349206349206349,60,3715,landform,0.06666666666666667,0.016958277254374158,0.04970838941229251,3.931216931216931,eligible,FALSE
Pa->Jo,1,LF_CLASS::凹地・浅い谷,凹地・浅い谷,new,39,63,0.6190476190476191,3024,3715,landform,0.012896825396825396,0.016958277254374158,-0.004061451857548762,0.7605032753842278,eligible,FALSE
