"JASID","LGC","Name","Site_no","SiteName","SiteType","Lat","Lon","P","J","Y","K","N","H","M","E","D","U"
11212036000,11212,"東松山市",360,"扇谷遺跡","集落跡",36.07935293,139.3875268,NA,NA,1,1,NA,NA,0,NA,NA,NA
11218600300,11218,"深谷市",3,"飯塚古墳群1号墳","古墳",NA,36.14029192,NA,NA,1,NA,NA,NA,0,NA,NA,"139.1975172"
11218600400,11218,"深谷市",4,"飯塚古墳群2号墳","古墳",NA,36.14014724,NA,NA,1,NA,NA,NA,0,NA,NA,"139.1973082"
11218600500,11218,"深谷市",5,"飯塚古墳群3号墳","古墳",NA,36.14021958,NA,NA,1,NA,NA,NA,0,NA,NA,"139.1978457"
11218600600,11218,"深谷市",6,"小野田古墳群1号墳","古墳",NA,36.12248264,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2172664"
11218600700,11218,"深谷市",7,"小野田古墳群2号墳","古墳",NA,36.12260663,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2176961"
11218600800,11218,"深谷市",8,"小野田古墳群3号墳","古墳",NA,36.12245785,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2180031"
11218600900,11218,"深谷市",9,"小野田古墳群4号墳","古墳",NA,36.12216028,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2184329"
11218601000,11218,"深谷市",10,"小野田古墳群5号墳","古墳",NA,36.12086737,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2265262"
11218601100,11218,"深谷市",11,"小野田古墳群6号墳","古墳",NA,36.12086737,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2265262"
11218601400,11218,"深谷市",14,"小野田古墳群7号墳","古墳",NA,36.12021482,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2238118"
11218601500,11218,"深谷市",15,"小野田古墳群8号墳","古墳",NA,36.12059285,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2238118"
11218601600,11218,"深谷市",16,"小野田古墳群9号墳","古墳",NA,36.119988,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2244357"
11218601700,11218,"深谷市",17,"小野田古墳群10号墳","古墳",NA,36.12036603,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2249661"
11218601800,11218,"深谷市",18,"小野田古墳群11号墳","古墳",NA,36.12127329,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2250285"
11218601900,11218,"深谷市",19,"小野田古墳群12号墳","古墳",NA,36.1212985,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2254653"
11218602100,11218,"深谷市",21,"黒田古墳群1号墳","古墳",NA,36.12136444,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2467127"
11218602200,11218,"深谷市",22,"黒田古墳群2号墳","古墳",NA,36.12164488,NA,NA,1,NA,NA,NA,0,NA,NA,"139.246932"
11218602300,11218,"深谷市",23,"黒田古墳群3号墳","古墳",NA,36.12128914,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2474423"
11218602400,11218,"深谷市",24,"黒田古墳群4号墳","古墳",NA,36.12109402,NA,NA,1,NA,NA,NA,0,NA,NA,"139.2474925"
