"JASID","LGC","Name","Site_no","SiteName","SiteType","Lat","Lon","P","J","Y","K","N","H","M","E","D","U"
11209009300,11209,"飯能市",93,"南山遺跡","集落跡",35.79991469,139.4912162,0,1,0,0,1,1,0,0,0,0
11209009300,11209,"飯能市",93,"三入遺跡","集落跡",35.87970626,139.362195,0,1,0,0,1,0,0,0,0,0
11209009300,11209,"飯能市",93,"三入遺跡","集落跡",35.87970626,139.362195,0,1,0,0,1,0,0,0,0,0
11209009300,11209,"飯能市",93,"三入遺跡","集落跡",35.87970626,139.362195,0,1,0,0,1,0,0,0,0,0
11209009400,11209,"飯能市",94,"東原遺跡","集落跡",35.87770927,139.3681725,0,1,0,0,1,1,0,0,0,0
11209009400,11209,"飯能市",94,"東原遺跡","集落跡",35.87770927,139.3681725,0,1,0,0,1,1,0,0,0,0
11209009400,11209,"飯能市",94,"東原遺跡","集落跡",35.87770927,139.3681725,0,1,0,0,1,1,0,0,0,0
11209009500,11209,"飯能市",95,"西原遺跡","集落跡",35.87595901,139.3612168,0,1,0,0,1,1,0,0,0,0
11209009500,11209,"飯能市",95,"西原遺跡","集落跡",35.87595901,139.3612168,0,1,0,0,1,1,0,0,0,0
11209009500,11209,"飯能市",95,"西原遺跡","集落跡",35.87595901,139.3612168,0,1,0,0,1,1,0,0,0,0
11209009900,11209,"飯能市",99,"甲新田遺跡","集落跡",35.8633454,139.3459441,0,1,0,0,1,1,0,0,0,0
11209009900,11209,"飯能市",99,"甲新田遺跡","集落跡",35.8633454,139.3459441,0,1,0,0,1,1,0,0,0,0
11209009900,11209,"飯能市",99,"甲新田遺跡","集落跡",35.8633454,139.3459441,0,1,0,0,1,1,0,0,0,0
11209010100,11209,"飯能市",101,"所沢市No.101遺跡","集落跡",35.77985467,139.407041,1,1,0,0,1,1,0,0,0,0
11209010100,11209,"飯能市",101,"所沢市No.101遺跡","集落跡",35.77985467,139.407041,1,1,0,0,1,1,0,0,0,0
11209010100,11209,"飯能市",101,"原遺跡","集落跡",35.87323308,139.3597236,0,1,0,0,1,1,0,0,0,0
11209010100,11209,"飯能市",101,"原遺跡","集落跡",35.87323308,139.3597236,0,1,0,0,1,1,0,0,0,0
11209010200,11209,"飯能市",102,"小久保向原遺跡","集落跡",35.86189857,139.3422705,0,1,0,0,1,1,0,0,0,0
11209010200,11209,"飯能市",102,"小久保向原遺跡","集落跡",35.86189857,139.3422705,0,1,0,0,1,1,0,0,0,0
