landscape_code,basin_id,class_id,watersystem_code,watersystem_name,unit_basin_code,basin_unit_id,gsi_landform_class,landform_unit_id,landscape_unit_id,available_cell_count,available_area_m2,available_area_km2,basin_cell_count,basin_grid_area_m2,landform_known_cell_count,landform_known_area_m2,landform_coverage_ratio,available_share_known,available_share_basin,resolution_m,basin_observed_total,observed_count,expected_count,selection_ratio,log2_selection_ratio,pearson_residual,expected_status,phase_code,phase_order,coverage_threshold
175004,175,4,830305,NA,16,B_830305_16,台地・段丘,LF_CLASS::台地・段丘,B_830305_16_LF_CLASS::台地・段丘,48024,4802400,4.8024,82546,8254600,82544,8254400,0.9999757710852132,0.5817987982167087,0.5817847018632035,10,8,6,4.654390385733669,1.289105447276362,0.3346379092646276,0.6237171389274471,expected_1_to_5,Pa,1,0.95
29012,29,12,130000,NA,5,B_130000_5,後背低地・湿地,LF_CLASS::後背低地・湿地,B_130000_5_LF_CLASS::後背低地・湿地,4434,443400,0.4434,80274,8027400,80274,8027400,1,0.05523581732565962,0.05523581732565962,10,7,0,0.3866507212796173,0,-0.8264378000380083,-0.6218124486367391,expected_lt_1,Pa,1,0.95
78010,78,10,830304,NA,120,B_830304_120,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_120_LF_CLASS::凹地・浅い谷,6131,613100,0.6131,95979,9597900,95976,9597600,0.9999687431625668,0.06388055347170125,0.06387855676762626,10,6,0,0.38328332083020755,0,-0.8209481742382017,-0.6190987973096116,expected_lt_1,Pa,1,0.95
245010,245,10,830305,NA,8,B_830305_8,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_8_LF_CLASS::凹地・浅い谷,2263,226300,0.2263,53837,5383700,53730,5373000,0.9980125192711332,0.0421179973943793,0.04203428868621951,10,9,0,0.37906197654941365,0,-0.8140367884659162,-0.6156800927018947,expected_lt_1,Pa,1,0.95
37002,37,2,140013,NA,17,B_140013_17,崖・段丘崖,LF_CLASS::崖・段丘崖,B_140013_17_LF_CLASS::崖・段丘崖,2907,290700,0.2907,164420,16442000,164408,16440800,0.9999270161780806,0.01768162133229526,0.0176803308599927,10,21,0,0.37131404797820045,0,-0.8012647086668335,-0.6093554364885903,expected_lt_1,Pa,1,0.95
123010,123,10,830304,NA,39,B_830304_39,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_39_LF_CLASS::凹地・浅い谷,3174,317400,0.3174,51640,5164000,51640,5164000,1,0.06146398140975987,0.06146398140975987,10,6,0,0.36878388845855925,0,-0.7970692538160701,-0.6072757927486977,expected_lt_1,Pa,1,0.95
105010,105,10,830304,NA,26,B_830304_26,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_26_LF_CLASS::凹地・浅い谷,4083,408300,0.4083,123255,12325500,123255,12325500,1,0.03312644517463795,0.03312644517463795,10,11,0,0.36439089692101745,0,-0.7897557840707501,-0.6036479909028253,expected_lt_1,Pa,1,0.95
245002,245,2,830305,NA,8,B_830305_8,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_8_LF_CLASS::崖・段丘崖,2154,215400,0.2154,53837,5383700,53730,5373000,0.9980125192711332,0.0400893355667225,0.04000965878485057,10,9,0,0.3608040201005025,0,-0.7837567206529878,-0.600669643065556,expected_lt_1,Pa,1,0.95
129016,129,16,830304,NA,47,B_830304_47,水部,LF_CLASS::水部,B_830304_47_LF_CLASS::水部,2992,299200,0.2992,319540,31954000,319532,31953200,0.9999749640107656,0.00936369440306448,0.00936345997371221,10,38,0,0.3558203873164502,0,-0.7753799523026017,-0.5965068208465434,expected_lt_1,Pa,1,0.95
155010,155,10,830304,NA,82,B_830304_82,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_82_LF_CLASS::凹地・浅い谷,11296,1129600,1.1296,64169,6416900,64168,6416800,0.999984416151101,0.1760379005111582,0.17603515716311616,10,2,0,0.3520758010223164,0,-0.7690536840315796,-0.593359756827438,expected_lt_1,Pa,1,0.95
277012,277,12,unknown,NA,0,B_unknown_0,後背低地・湿地,LF_CLASS::後背低地・湿地,B_unknown_0_LF_CLASS::後背低地・湿地,15972,1597200,1.5972,1844542,184454200,1835378,183537800,0.9950318290394038,0.00870229456820339,0.00865906008103908,10,39,0,0.3393894881599322,0,-0.7474123012951263,-0.5825714446829094,expected_lt_1,Pa,1,0.95
105004,105,4,830304,NA,26,B_830304_26,台地・段丘,LF_CLASS::台地・段丘,B_830304_26_LF_CLASS::台地・段丘,73021,7302100,7.3021,123255,12325500,123255,12325500,1,0.5924384406312118,0.5924384406312118,10,11,8,6.516822846943329,1.2275920625573464,0.2766449019630531,0.5809985777969692,expected_ge_5,Pa,1,0.95
190010,190,10,830305,NA,3,B_830305_3,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_3_LF_CLASS::凹地・浅い谷,2413,241300,0.2413,22750,2275000,22314,2231400,0.9808351648351648,0.10813838845567804,0.10606593406593406,10,3,0,0.32441516536703413,0,-0.7214429490467898,-0.569574547681894,expected_lt_1,Pa,1,0.95
148004,148,4,830304,NA,70,B_830304_70,台地・段丘,LF_CLASS::台地・段丘,B_830304_70_LF_CLASS::台地・段丘,89574,8957400,8.9574,138330,13833000,138326,13832600,0.9999710836405696,0.647557219900814,0.6475384949034917,10,20,15,12.95114439801628,1.1581988076897314,0.20453929572072285,0.5693210986449134,expected_ge_5,Pa,1,0.95
191001,191,1,830305,NA,30,B_830305_30,山地斜面等,LF_CLASS::山地斜面等,B_830305_30_LF_CLASS::山地斜面等,71046,7104600,7.1046,99214,9921400,98452,9845200,0.9923196323099562,0.7216308454881567,0.7160884552583304,10,30,19,21.6489253646447,0.8776417156959341,-0.18376257892693432,-0.5693135892172677,expected_ge_5,Pa,1,0.95
15004,15,4,130000,NA,1,B_130000_1,台地・段丘,LF_CLASS::台地・段丘,B_130000_1_LF_CLASS::台地・段丘,23842,2384200,2.3842,35400,3540000,35400,3540000,1,0.673502824858757,0.673502824858757,10,2,2,1.347005649717514,1.4847747672175153,0.4367398155691911,0.5626323703383452,expected_1_to_5,Pa,1,0.95
146004,146,4,830304,NA,69,B_830304_69,台地・段丘,LF_CLASS::台地・段丘,B_830304_69_LF_CLASS::台地・段丘,40796,4079600,4.0796,70925,7092500,70925,7092500,1,0.5751991540359535,0.5751991540359535,10,1,1,0.5751991540359535,1.7385282870869694,0.48035859260030417,0.56011377515905,expected_lt_1,Pa,1,0.95
212001,212,1,830305,NA,5,B_830305_5,山地斜面等,LF_CLASS::山地斜面等,B_830305_5_LF_CLASS::山地斜面等,7651,765100,0.7651,49136,4913600,49135,4913500,0.9999796483230218,0.1557138495980462,0.15571068056007814,10,2,0,0.3114276991960924,0,-0.6985344568690016,-0.5580570752137207,expected_lt_1,Pa,1,0.95
212004,212,4,830305,NA,5,B_830305_5,台地・段丘,LF_CLASS::台地・段丘,B_830305_5_LF_CLASS::台地・段丘,33250,3325000,3.325,49136,4913600,49135,4913500,0.9999796483230218,0.6767070316475018,0.6766932595245848,10,2,2,1.3534140632950036,1.4777443609022556,0.4317428711963671,0.555790234800428,expected_1_to_5,Pa,1,0.95
270011,270,11,830306,NA,19,B_830306_19,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830306_19_LF_CLASS::氾濫平野・海岸平野,3291,329100,0.3291,21586,2158600,21586,2158600,1,0.15245992773093672,0.15245992773093672,10,2,0,0.30491985546187345,0,-0.6869170487327247,-0.552195486636638,expected_lt_1,Pa,1,0.95
105011,105,11,830304,NA,26,B_830304_26,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_26_LF_CLASS::氾濫平野・海岸平野,19259,1925900,1.9259,123255,12325500,123255,12325500,1,0.15625329601233215,0.15625329601233215,10,11,1,1.7187862561356537,0.5818059089256971,-0.5648081933727085,-0.5482628612822054,expected_1_to_5,Pa,1,0.95
176005,176,5,830305,NA,17,B_830305_17,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_17_LF_CLASS::山麓堆積地形,2759,275900,0.2759,129141,12914100,128500,12850000,0.9950364330460504,0.02147081712062256,0.02136424528228835,10,14,0,0.3005914396887158,0,-0.6791380949266932,-0.5482621997627739,expected_lt_1,Pa,1,0.95
121009,121,9,830304,NA,37,B_830304_37,砂州・砂丘,LF_CLASS::砂州・砂丘,B_830304_37_LF_CLASS::砂州・砂丘,12813,1281300,1.2813,128210,12821000,128204,12820400,0.9999532017783324,0.09994227949205951,0.0999376023711099,10,3,0,0.2998268384761785,0,-0.6777595972219869,-0.5475644605671359,expected_lt_1,Pa,1,0.95
122016,122,16,830304,NA,38,B_830304_38,水部,LF_CLASS::水部,B_830304_38_LF_CLASS::水部,27282,2728200,2.7282,91652,9165200,91652,9165200,1,0.29766944529306505,0.29766944529306505,10,1,0,0.29766944529306505,0,-0.673862921692502,-0.5455909138659341,expected_lt_1,Pa,1,0.95
212010,212,10,830305,NA,5,B_830305_5,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_5_LF_CLASS::凹地・浅い谷,6995,699500,0.6995,49136,4913600,49135,4913500,0.9999796483230218,0.14236287778569248,0.1423599804623901,10,2,0,0.28472575557138496,0,-0.6502604569452004,-0.5335969973410505,expected_lt_1,Pa,1,0.95
144001,144,1,830304,NA,67,B_830304_67,山地斜面等,LF_CLASS::山地斜面等,B_830304_67_LF_CLASS::山地斜面等,12477,1247700,1.2477,91694,9169400,91692,9169200,0.9999781883220276,0.1360751210574532,0.13607215303073267,10,29,5,3.946178510666143,1.267048610823225,0.30686574600726263,0.5304918140577372,expected_1_to_5,Pa,1,0.95
136010,136,10,830304,NA,55,B_830304_55,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_55_LF_CLASS::凹地・浅い谷,3411,341100,0.3411,48723,4872300,48723,4872300,1,0.07000800443322455,0.07000800443322455,10,4,0,0.2800320177328982,0,-0.6416052481598942,-0.5291805152619456,expected_lt_1,Pa,1,0.95
188001,188,1,830305,NA,28,B_830305_28,山地斜面等,LF_CLASS::山地斜面等,B_830305_28_LF_CLASS::山地斜面等,30819,3081900,3.0819,40713,4071300,40286,4028600,0.9895119495001596,0.7650052127289877,0.756981799425245,10,22,19,16.83011468003773,1.1289287305056797,0.17019292257695887,0.5289239639547881,expected_ge_5,Pa,1,0.95
26011,26,11,130000,NA,2,B_130000_2,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_130000_2_LF_CLASS::氾濫平野・海岸平野,11765,1176500,1.1765,85955,8595500,85955,8595500,1,0.13687394566924554,0.13687394566924554,10,2,0,0.2737478913384911,0,-0.6299354777307876,-0.5232092232926433,expected_lt_1,Pa,1,0.95
127007,127,7,830304,NA,42,B_830304_42,自然堤防,LF_CLASS::自然堤防,B_830304_42_LF_CLASS::自然堤防,3168,316800,0.3168,46439,4643900,46439,4643900,1,0.0682185232240143,0.0682185232240143,10,4,0,0.2728740928960572,0,-0.6283053123424589,-0.522373518563161,expected_lt_1,Pa,1,0.95
164010,164,10,830305,NA,10,B_830305_10,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830305_10_LF_CLASS::凹地・浅い谷,1346,134600,0.1346,45366,4536600,44399,4439900,0.978684477361901,0.03031599810806549,0.02966979676409646,10,9,0,0.27284398297258944,0,-0.6282491061843607,-0.5223446974676678,expected_lt_1,Pa,1,0.95
164002,164,2,830305,NA,10,B_830305_10,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830305_10_LF_CLASS::崖・段丘崖,1325,132500,0.1325,45366,4536600,44399,4439900,0.978684477361901,0.02984301448230816,0.0292068950315214,10,9,0,0.2685871303407734,0,-0.6202807244108406,-0.5182539245782645,expected_lt_1,Pa,1,0.95
133016,133,16,830304,NA,52,B_830304_52,水部,LF_CLASS::水部,B_830304_52_LF_CLASS::水部,1981,198100,0.1981,170131,17013100,170122,17012200,0.9999470995879646,0.01164458447467111,0.01164396847135442,10,23,0,0.2678254429174355,0,-0.6188502717088651,-0.5175185435493451,expected_lt_1,Pa,1,0.95
103009,103,9,830304,NA,25,B_830304_25,砂州・砂丘,LF_CLASS::砂州・砂丘,B_830304_25_LF_CLASS::砂州・砂丘,20572,2057200,2.0572,77011,7701100,76837,7683700,0.9977405825141864,0.26773559613207176,0.26713066964459625,10,1,0,0.26773559613207176,0,-0.6186814454511836,-0.517431730890242,expected_lt_1,Pa,1,0.95
158004,158,4,830304,NA,87,B_830304_87,台地・段丘,LF_CLASS::台地・段丘,B_830304_87_LF_CLASS::台地・段丘,2308,230800,0.2308,25974,2597400,25974,2597400,1,0.08885808885808885,0.08885808885808885,10,3,0,0.2665742665742665,0,-0.6164974736804665,-0.5163083057382154,expected_lt_1,Pa,1,0.95
186004,186,4,830305,NA,26,B_830305_26,台地・段丘,LF_CLASS::台地・段丘,B_830305_26_LF_CLASS::台地・段丘,51569,5156900,5.1569,62411,6241100,61916,6191600,0.992068705837112,0.8328864913754118,0.8262806236080178,10,2,1,1.6657729827508236,0.6003218988151797,-0.5299195262397647,-0.5158438538608396,expected_1_to_5,Pa,1,0.95
144011,144,11,830304,NA,67,B_830304_67,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_67_LF_CLASS::氾濫平野・海岸平野,9079,907900,0.9079,91694,9169400,91692,9169200,0.9999781883220276,0.09901627186668412,0.09901411215564812,10,29,2,2.8714718841338396,0.6965069068065372,-0.43145047169756395,-0.5142817299369228,expected_1_to_5,Pa,1,0.95
172011,172,11,830305,NA,12,B_830305_12,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_12_LF_CLASS::氾濫平野・海岸平野,3653,365300,0.3653,55436,5543600,55305,5530500,0.997636914640306,0.06605189404213001,0.06589580777833899,10,4,0,0.26420757616852003,0,-0.6120364654076084,-0.5140112607409687,expected_lt_1,Pa,1,0.95
272005,272,5,830306,NA,21,B_830306_21,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830306_21_LF_CLASS::山麓堆積地形,1396,139600,0.1396,45054,4505400,45052,4505200,0.9999556088249656,0.03098641569741632,0.0309850401740134,10,8,0,0.24789132557933055,0,-0.5809005556557771,-0.49788686021959905,expected_lt_1,Pa,1,0.95
277002,277,2,unknown,NA,0,B_unknown_0,崖・段丘崖,LF_CLASS::崖・段丘崖,B_unknown_0_LF_CLASS::崖・段丘崖,11411,1141100,1.1411,1844542,184454200,1835378,183537800,0.9950318290394038,0.0062172478911701,0.00618635954074236,10,39,0,0.2424726677556339,0,-0.5704098228520471,-0.4924151376182843,expected_lt_1,Pa,1,0.95
146001,146,1,830304,NA,69,B_830304_69,山地斜面等,LF_CLASS::山地斜面等,B_830304_69_LF_CLASS::山地斜面等,16353,1635300,1.6353,70925,7092500,70925,7092500,1,0.23056750088121256,0.23056750088121256,10,1,0,0.23056750088121256,0,-0.5470894822996266,-0.4801744483843477,expected_lt_1,Pa,1,0.95
191005,191,5,830305,NA,30,B_830305_30,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_30_LF_CLASS::山麓堆積地形,4688,468800,0.4688,99214,9921400,98452,9845200,0.9923196323099562,0.04761711290781294,0.04725139597234261,10,30,2,1.4285133872343883,1.400056882821388,0.3744389340751457,0.47814971805613804,expected_1_to_5,Pa,1,0.95
177016,177,16,830305,NA,18,B_830305_18,水部,LF_CLASS::水部,B_830305_18_LF_CLASS::水部,1161,116100,0.1161,301312,30131200,300094,30009400,0.9959576784197112,0.00386878777982898,0.00385314889549702,10,59,0,0.2282584790099098,0,-0.5425224986692493,-0.47776404114364845,expected_lt_1,Pa,1,0.95
29002,29,2,130000,NA,5,B_130000_5,崖・段丘崖,LF_CLASS::崖・段丘崖,B_130000_5_LF_CLASS::崖・段丘崖,2571,257100,0.2571,80274,8027400,80274,8027400,1,0.03202780476866732,0.03202780476866732,10,7,0,0.22419463338067122,0,-0.5344493909245476,-0.4734919570390518,expected_lt_1,Pa,1,0.95
129010,129,10,830304,NA,47,B_830304_47,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_47_LF_CLASS::凹地・浅い谷,33087,3308700,3.3087,319540,31954000,319532,31953200,0.9999749640107656,0.10354831440982436,0.10354572197533957,10,38,3,3.9348359475733257,0.7624206040534286,-0.3415258156141881,-0.47127248989688697,expected_1_to_5,Pa,1,0.95
202005,202,5,830305,NA,40,B_830305_40,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_40_LF_CLASS::山麓堆積地形,1816,181600,0.1816,111140,11114000,107269,10726900,0.9651700557854958,0.01692940178429928,0.01633975166456721,10,13,0,0.22008222319589063,0,-0.5262335564233741,-0.4691292180155598,expected_lt_1,Pa,1,0.95
108007,108,7,830304,NA,27,B_830304_27,自然堤防,LF_CLASS::自然堤防,B_830304_27_LF_CLASS::自然堤防,3018,301800,0.3018,56798,5679800,56475,5647500,0.9943131800415508,0.05343957503320053,0.05313567379133068,10,4,0,0.21375830013280211,0,-0.5135075224579005,-0.46234002653112577,expected_lt_1,Pa,1,0.95
176007,176,7,830305,NA,17,B_830305_17,自然堤防,LF_CLASS::自然堤防,B_830305_17_LF_CLASS::自然堤防,1930,193000,0.193,129141,12914100,128500,12850000,0.9950364330460504,0.01501945525291828,0.01494490518115857,10,14,0,0.2102723735408559,0,-0.5064442770579771,-0.45855465709210275,expected_lt_1,Pa,1,0.95
127012,127,12,830304,NA,42,B_830304_42,後背低地・湿地,LF_CLASS::後背低地・湿地,B_830304_42_LF_CLASS::後背低地・湿地,2394,239400,0.2394,46439,4643900,46439,4643900,1,0.05155149766360172,0.05155149766360172,10,4,0,0.20620599065440687,0,-0.4981609644581644,-0.45409909783483043,expected_lt_1,Pa,1,0.95
176006,176,6,830305,NA,17,B_830305_17,扇状地,LF_CLASS::扇状地,B_830305_17_LF_CLASS::扇状地,1885,188500,0.1885,129141,12914100,128500,12850000,0.9950364330460504,0.0146692607003891,0.01459644884273778,10,14,0,0.20536964980544742,0,-0.4964514068519126,-0.4531772829759314,expected_lt_1,Pa,1,0.95
183016,183,16,830305,NA,23,B_830305_23,水部,LF_CLASS::水部,B_830305_23_LF_CLASS::水部,1116,111600,0.1116,128010,12801000,126208,12620800,0.9859229747675964,0.00884254563894523,0.00871806890086712,10,23,0,0.2033785496957403,0,-0.49237324417104344,-0.45097510984059896,expected_lt_1,Pa,1,0.95
267002,267,2,830306,NA,16,B_830306_16,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830306_16_LF_CLASS::崖・段丘崖,4726,472600,0.4726,188834,18883400,188827,18882700,0.9999629304044824,0.02502820041625403,0.02502727263098806,10,8,0,0.20022560333003225,0,-0.4858917191240638,-0.44746575660047133,expected_lt_1,Pa,1,0.95
122011,122,11,830304,NA,38,B_830304_38,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_38_LF_CLASS::氾濫平野・海岸平野,18252,1825200,1.8252,91652,9165200,91652,9165200,1,0.19914459040719243,0.19914459040719243,10,1,0,0.19914459040719243,0,-0.4836627559803218,-0.4462561936905665,expected_lt_1,Pa,1,0.95
83016,83,16,830304,NA,15,B_830304_15,水部,LF_CLASS::水部,B_830304_15_LF_CLASS::水部,37330,3733000,3.733,192116,19211600,190233,19023300,0.9901986299943784,0.19623304053450244,0.1943096878968956,10,1,0,0.19623304053450244,0,-0.47764218554050886,-0.44298198669302846,expected_lt_1,Pa,1,0.95
196005,196,5,830305,NA,35,B_830305_35,山麓堆積地形,LF_CLASS::山麓堆積地形,B_830305_35_LF_CLASS::山麓堆積地形,4349,434900,0.4349,205561,20556100,201906,20190600,0.982219389864809,0.02153972640733806,0.02115673692967051,10,9,0,0.19385753766604255,0,-0.4727113852059781,-0.44029255917633053,expected_lt_1,Pa,1,0.95
121001,121,1,830304,NA,37,B_830304_37,山地斜面等,LF_CLASS::山地斜面等,B_830304_37_LF_CLASS::山地斜面等,8194,819400,0.8194,128210,12821000,128204,12820400,0.9999532017783324,0.06391376244110948,0.06391077139068715,10,3,0,0.19174128732332846,0,-0.4683044729112411,-0.4378827323877118,expected_lt_1,Pa,1,0.95
148016,148,16,830304,NA,70,B_830304_70,水部,LF_CLASS::水部,B_830304_70_LF_CLASS::水部,1322,132200,0.1322,138330,13833000,138326,13832600,0.9999710836405696,0.00955713314922718,0.00955685679172992,10,20,0,0.1911426629845436,0,-0.46705544197314663,-0.43719865391437746,expected_lt_1,Pa,1,0.95
136002,136,2,830304,NA,55,B_830304_55,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_55_LF_CLASS::崖・段丘崖,2318,231800,0.2318,48723,4872300,48723,4872300,1,0.0475750672167149,0.0475750672167149,10,4,0,0.1903002688668596,0,-0.46529595131497553,-0.4362341903918807,expected_lt_1,Pa,1,0.95
30011,30,11,130000,NA,6,B_130000_6,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_130000_6_LF_CLASS::氾濫平野・海岸平野,13490,1349000,1.349,71422,7142200,71422,7142200,1,0.18887737671865812,0.18887737671865812,10,1,0,0.18887737671865812,0,-0.46231910466895837,-0.4346002493311044,expected_lt_1,Pa,1,0.95
121016,121,16,830304,NA,37,B_830304_37,水部,LF_CLASS::水部,B_830304_37_LF_CLASS::水部,8012,801200,0.8012,128210,12821000,128204,12820400,0.9999532017783324,0.06249414994851954,0.06249122533343733,10,3,0,0.18748244984555862,0,-0.45939478977336,-0.4329924362452058,expected_lt_1,Pa,1,0.95
105001,105,1,830304,NA,26,B_830304_26,山地斜面等,LF_CLASS::山地斜面等,B_830304_26_LF_CLASS::山地斜面等,16522,1652200,1.6522,123255,12325500,123255,12325500,1,0.13404730031236056,0.13404730031236056,10,11,2,1.4745203034359662,1.3563733204212565,0.34042589218619773,0.4327435086497301,expected_1_to_5,Pa,1,0.95
127013,127,13,830304,NA,42,B_830304_42,旧河道,LF_CLASS::旧河道,B_830304_42_LF_CLASS::旧河道,2100,210000,0.21,46439,4643900,46439,4643900,1,0.04522061198561554,0.04522061198561554,10,4,0,0.18088244794246217,0,-0.44547764841703685,-0.4253027720841497,expected_lt_1,Pa,1,0.95
186011,186,11,830305,NA,26,B_830305_26,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_26_LF_CLASS::氾濫平野・海岸平野,5562,556200,0.5562,62411,6241100,61916,6191600,0.992068705837112,0.08983138445636023,0.08911890532117736,10,2,0,0.17966276891272046,0,-0.4428910010388271,-0.4238664517424332,expected_lt_1,Pa,1,0.95
237011,237,11,830305,NA,72,B_830305_72,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_72_LF_CLASS::氾濫平野・海岸平野,7010,701000,0.701,39190,3919000,39093,3909300,0.9975248787956112,0.17931599007494947,0.178872161265629,10,1,0,0.17931599007494947,0,-0.4421547185662899,-0.4234571880071815,expected_lt_1,Pa,1,0.95
141002,141,2,830304,NA,61,B_830304_61,崖・段丘崖,LF_CLASS::崖・段丘崖,B_830304_61_LF_CLASS::崖・段丘崖,1232,123200,0.1232,130707,13070700,130700,13070000,0.9999464451024046,0.00942616679418515,0.00942566197678777,10,19,0,0.17909716908951784,0,-0.4416899233732731,-0.4231987347447034,expected_lt_1,Pa,1,0.95
28004,28,4,130000,NA,4,B_130000_4,台地・段丘,LF_CLASS::台地・段丘,B_130000_4_LF_CLASS::台地・段丘,88891,8889100,8.8891,140522,14052200,140520,14052000,0.9999857673531548,0.6325861087389696,0.6325771053642846,10,8,6,5.060688869911757,1.1856093417781326,0.2251761000045155,0.4175463095041708,expected_ge_5,Pa,1,0.95
137010,137,10,830304,NA,56,B_830304_56,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_56_LF_CLASS::凹地・浅い谷,2233,223300,0.2233,40138,4013800,40099,4009900,0.999028352184962,0.05568717424374673,0.05563306592256714,10,3,0,0.1670615227312402,0,-0.41589173165901927,-0.40873160231530936,expected_lt_1,Pa,1,0.95
108013,108,13,830304,NA,27,B_830304_27,旧河道,LF_CLASS::旧河道,B_830304_27_LF_CLASS::旧河道,2352,235200,0.2352,56798,5679800,56475,5647500,0.9943131800415508,0.04164674634794157,0.04140990879960562,10,4,0,0.16658698539176628,0,-0.41486505530299594,-0.40815068956424205,expected_lt_1,Pa,1,0.95
108016,108,16,830304,NA,27,B_830304_27,水部,LF_CLASS::水部,B_830304_27_LF_CLASS::水部,2324,232400,0.2324,56798,5679800,56475,5647500,0.9943131800415508,0.04115095174856131,0.04091693369484841,10,4,0,0.16460380699424523,0,-0.4105664622352508,-0.405713947251318,expected_lt_1,Pa,1,0.95
191016,191,16,830305,NA,30,B_830305_30,水部,LF_CLASS::水部,B_830305_30_LF_CLASS::水部,527,52700,0.0527,99214,9921400,98452,9845200,0.9923196323099562,0.00535286230853613,0.0053117503578124,10,30,0,0.1605858692560839,0,-0.4018180140454688,-0.4007316673986271,expected_lt_1,Pa,1,0.95
37013,37,13,140013,NA,17,B_140013_17,旧河道,LF_CLASS::旧河道,B_140013_17_LF_CLASS::旧河道,1236,123600,0.1236,164420,16442000,164408,16440800,0.9999270161780806,0.00751788234149189,0.00751733365770587,10,21,0,0.1578755291713297,0,-0.3958865552829703,-0.3973355372620598,expected_lt_1,Pa,1,0.95
174004,174,4,830305,NA,14,B_830305_14,台地・段丘,LF_CLASS::台地・段丘,B_830305_14_LF_CLASS::台地・段丘,159895,15989500,15.9895,229336,22933600,229330,22933000,0.9999738375135172,0.6972267038765099,0.6972084626922943,10,14,11,9.761173854271139,1.1269136442218777,0.16443807984797773,0.3965147421115546,expected_ge_5,Pa,1,0.95
37016,37,16,140013,NA,17,B_140013_17,水部,LF_CLASS::水部,B_140013_17_LF_CLASS::水部,1206,120600,0.1206,164420,16442000,164408,16440800,0.9999270161780806,0.00733540946912559,0.00733487410290718,10,21,0,0.1540435988516374,0,-0.38745871476647353,-0.39248388355655756,expected_lt_1,Pa,1,0.95
196013,196,13,830305,NA,35,B_830305_35,旧河道,LF_CLASS::旧河道,B_830305_35_LF_CLASS::旧河道,3444,344400,0.3444,205561,20556100,201906,20190600,0.982219389864809,0.01705744257228611,0.01675415083600488,10,9,0,0.153516983150575,0,-0.3862966333885049,-0.39181243363448154,expected_lt_1,Pa,1,0.95
271016,271,16,830306,NA,20,B_830306_20,水部,LF_CLASS::水部,B_830306_20_LF_CLASS::水部,2662,266200,0.2662,264495,26449500,263669,26366900,0.9968770676194256,0.0100959915651821,0.01006446246620919,10,15,0,0.1514398734777315,0,-0.38170393235035394,-0.3891527636773655,expected_lt_1,Pa,1,0.95
86007,86,7,830304,NA,16,B_830304_16,自然堤防,LF_CLASS::自然堤防,B_830304_16_LF_CLASS::自然堤防,12927,1292700,1.2927,85457,8545700,85394,8539400,0.99926278713271,0.15138065906269765,0.15126905929297776,10,1,0,0.15138065906269765,0,-0.38157278866502886,-0.3890766750432331,expected_lt_1,Pa,1,0.95
146011,146,11,830304,NA,69,B_830304_69,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_69_LF_CLASS::氾濫平野・海岸平野,10693,1069300,1.0693,70925,7092500,70925,7092500,1,0.1507648924920691,0.1507648924920691,10,1,0,0.1507648924920691,0,-0.38020832761388235,-0.3882845509314903,expected_lt_1,Pa,1,0.95
105016,105,16,830304,NA,26,B_830304_26,水部,LF_CLASS::水部,B_830304_26_LF_CLASS::水部,1684,168400,0.1684,123255,12325500,123255,12325500,1,0.01366273173502089,0.01366273173502089,10,11,0,0.1502900490852298,0,-0.37915525254876337,-0.38767260553878424,expected_lt_1,Pa,1,0.95
