landscape_code,basin_id,class_id,watersystem_code,watersystem_name,unit_basin_code,basin_unit_id,gsi_landform_class,landform_unit_id,landscape_unit_id,available_cell_count,available_area_m2,available_area_km2,basin_cell_count,basin_grid_area_m2,landform_known_cell_count,landform_known_area_m2,landform_coverage_ratio,available_share_known,available_share_basin,resolution_m,basin_observed_total,observed_count,expected_count,selection_ratio,log2_selection_ratio,pearson_residual,expected_status,phase_code,phase_order,coverage_threshold
271004,271,4,830306,NA,20,B_830306_20,台地・段丘,LF_CLASS::台地・段丘,B_830306_20_LF_CLASS::台地・段丘,16410,1641000,1.641,264495,26449500,263669,26366900,0.9968770676194256,0.06223712305959365,0.06204276073271706,10,48,10,2.987381906860495,3.347412654885233,1.5901730589613372,4.057278454298253,expected_1_to_5,Ya,3,0.95
37001,37,1,140013,NA,17,B_140013_17,山地斜面等,LF_CLASS::山地斜面等,B_140013_17_LF_CLASS::山地斜面等,53840,5384000,5.384,164420,16442000,164408,16440800,0.9999270161780806,0.32747798160673447,0.3274540810120423,10,24,19,7.859471558561627,2.417465329370976,1.221990473199492,3.9738284835420576,expected_ge_5,Ya,3,0.95
137004,137,4,830304,NA,56,B_830304_56,台地・段丘,LF_CLASS::台地・段丘,B_830304_56_LF_CLASS::台地・段丘,11326,1132600,1.1326,40138,4013800,40099,4009900,0.999028352184962,0.2824509339385022,0.2821764911056854,10,12,10,3.389411207262026,2.950364942021308,1.432765651283535,3.59069082872295,expected_1_to_5,Ya,3,0.95
122004,122,4,830304,NA,38,B_830304_38,台地・段丘,LF_CLASS::台地・段丘,B_830304_38_LF_CLASS::台地・段丘,22706,2270600,2.2706,91652,9165200,91652,9165200,1,0.24774145681490856,0.24774145681490856,10,9,7,2.229673111334177,3.1394736584554255,1.4581624023000057,3.1946813175216953,expected_1_to_5,Ya,3,0.95
138001,138,1,830304,NA,57,B_830304_57,山地斜面等,LF_CLASS::山地斜面等,B_830304_57_LF_CLASS::山地斜面等,17093,1709300,1.7093,199368,19936800,199364,19936400,0.9999799365996548,0.08573764571336852,0.08573592552465792,10,13,4,1.1145893942737908,3.588765531549127,1.478757681205724,2.733066322003602,expected_1_to_5,Ya,3,0.95
37011,37,11,140013,NA,17,B_140013_17,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_140013_17_LF_CLASS::氾濫平野・海岸平野,45049,4504900,4.5049,164420,16442000,164408,16440800,0.9999270161780806,0.27400734757432726,0.2739873494708673,10,24,0,6.576176341783855,0,-3.8229700011441237,-2.564405650786134,expected_ge_5,Ya,3,0.95
267004,267,4,830306,NA,16,B_830306_16,台地・段丘,LF_CLASS::台地・段丘,B_830306_16_LF_CLASS::台地・段丘,57755,5775500,5.7755,188834,18883400,188827,18882700,0.9999629304044824,0.3058619794838662,0.30585064130400247,10,17,11,5.199653651225725,2.115525521090611,1.012687701839381,2.5437048537954325,expected_ge_5,Ya,3,0.95
136004,136,4,830304,NA,55,B_830304_55,台地・段丘,LF_CLASS::台地・段丘,B_830304_55_LF_CLASS::台地・段丘,26252,2625200,2.6252,48723,4872300,48723,4872300,1,0.5388009769513371,0.5388009769513371,10,20,19,10.776019539026741,1.7631742343440502,0.7902162410574466,2.5052604638168257,expected_ge_5,Ya,3,0.95
136011,136,11,830304,NA,55,B_830304_55,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_55_LF_CLASS::氾濫平野・海岸平野,14858,1485800,1.4858,48723,4872300,48723,4872300,1,0.3049483816677955,0.3049483816677955,10,20,0,6.09896763335591,0,-3.722240341632521,-2.4696088016841675,expected_ge_5,Ya,3,0.95
121004,121,4,830304,NA,37,B_830304_37,台地・段丘,LF_CLASS::台地・段丘,B_830304_37_LF_CLASS::台地・段丘,33406,3340600,3.3406,128210,12821000,128204,12820400,0.9999532017783324,0.26056909300801845,0.26055689883784416,10,7,5,1.8239836510561291,2.741252640671907,1.2428316990442576,2.351647689262927,expected_1_to_5,Ya,3,0.95
127011,127,11,830304,NA,42,B_830304_42,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_42_LF_CLASS::氾濫平野・海岸平野,27804,2780400,2.7804,46439,4643900,46439,4643900,1,0.5987209026895497,0.5987209026895497,10,15,2,8.980813540343245,0.2226969740564907,-1.9230827659514291,-2.3294221361651535,expected_ge_5,Ya,3,0.95
203004,203,4,830305,NA,41,B_830305_41,台地・段丘,LF_CLASS::台地・段丘,B_830305_41_LF_CLASS::台地・段丘,19760,1976000,1.976,56474,5647400,55258,5525800,0.9784679675602932,0.3575952803214014,0.349895527145235,10,4,4,1.4303811212856057,2.7964574898785424,1.2210392899558784,2.148536962865609,expected_1_to_5,Ya,3,0.95
137011,137,11,830304,NA,56,B_830304_56,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_56_LF_CLASS::氾濫平野・海岸平野,23592,2359200,2.3592,40138,4013800,40099,4009900,0.999028352184962,0.5883438489737899,0.5877721859584434,10,12,2,7.060126187685478,0.2832810557251046,-1.5964822200918865,-1.9043865939287874,expected_ge_5,Ya,3,0.95
202001,202,1,830305,NA,40,B_830305_40,山地斜面等,LF_CLASS::山地斜面等,B_830305_40_LF_CLASS::山地斜面等,63058,6305800,6.3058,111140,11114000,107269,10726900,0.9651700557854958,0.5878492388294847,0.5673744826345151,10,17,4,9.99343706010124,0.40026268999781717,-1.2214903945623723,-1.8959134526904198,expected_ge_5,Ya,3,0.95
138011,138,11,830304,NA,57,B_830304_57,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_57_LF_CLASS::氾濫平野・海岸平野,16377,1637700,1.6377,199368,19936800,199364,19936400,0.9999799365996548,0.08214622499548564,0.08214457686288672,10,13,3,1.0679009249413134,2.809249369425226,1.1585205230711633,1.8696654869834313,expected_1_to_5,Ya,3,0.95
133001,133,1,830304,NA,52,B_830304_52,山地斜面等,LF_CLASS::山地斜面等,B_830304_52_LF_CLASS::山地斜面等,27334,2733400,2.7334,170131,17013100,170122,17012200,0.9999470995879646,0.16067292883930356,0.16066442917516502,10,22,7,3.5348044344646783,1.9803075756467137,0.8943918473261603,1.8430836833935875,expected_1_to_5,Ya,3,0.95
267011,267,11,830306,NA,16,B_830306_16,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830306_16_LF_CLASS::氾濫平野・海岸平野,37331,3733100,3.7331,188834,18883400,188827,18882700,0.9999629304044824,0.19769948153600916,0.19769215289619457,10,17,0,3.360891186112156,0,-2.9489338944847545,-1.8332733528069827,expected_1_to_5,Ya,3,0.95
157004,157,4,830304,NA,86,B_830304_86,台地・段丘,LF_CLASS::台地・段丘,B_830304_86_LF_CLASS::台地・段丘,12520,1252000,1.252,83424,8342400,83423,8342300,0.9999880130418104,0.1500785155173034,0.15007671653241272,10,11,4,1.6508636706903372,2.4229741504501887,1.065008916872893,1.8283217092435051,expected_1_to_5,Ya,3,0.95
133011,133,11,830304,NA,52,B_830304_52,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830304_52_LF_CLASS::氾濫平野・海岸平野,24234,2423400,2.4234,170131,17013100,170122,17012200,0.9999470995879646,0.1424507118420898,0.14244317614073862,10,22,0,3.1339156605259753,0,-2.8615249364809707,-1.7702868865034207,expected_1_to_5,Ya,3,0.95
29011,29,11,130000,NA,5,B_130000_5,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_130000_5_LF_CLASS::氾濫平野・海岸平野,15338,1533800,1.5338,80274,8027400,80274,8027400,1,0.19107058325236068,0.19107058325236068,10,25,1,4.776764581309017,0.2093467205633068,-1.81469111954396,-1.7280368346399113,expected_1_to_5,Ya,3,0.95
141010,141,10,830304,NA,61,B_830304_61,凹地・浅い谷,LF_CLASS::凹地・浅い谷,B_830304_61_LF_CLASS::凹地・浅い谷,20391,2039100,2.0391,130707,13070700,130700,13070000,0.9999464451024046,0.15601377199693955,0.15600541669535678,10,19,0,2.9642616679418516,0,-2.7925479060416842,-1.721703130026153,expected_1_to_5,Ya,3,0.95
78004,78,4,830304,NA,120,B_830304_120,台地・段丘,LF_CLASS::台地・段丘,B_830304_120_LF_CLASS::台地・段丘,32561,3256100,3.2561,95979,9597900,95976,9597600,0.9999687431625668,0.33926189880803537,0.33925129455401704,10,7,5,2.3748332916562473,2.1054109429773566,0.9359533204147552,1.70349288420675,expected_1_to_5,Ya,3,0.95
202011,202,11,830305,NA,40,B_830305_40,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_830305_40_LF_CLASS::氾濫平野・海岸平野,17151,1715100,1.7151,111140,11114000,107269,10726900,0.9651700557854958,0.1598877588119587,0.1543188770919561,10,17,0,2.718091899803298,0,-2.686205526029461,-1.6486636709175397,expected_1_to_5,Ya,3,0.95
195004,195,4,830305,NA,34,B_830305_34,台地・段丘,LF_CLASS::台地・段丘,B_830305_34_LF_CLASS::台地・段丘,418690,41869000,41.869,466751,46675100,466746,46674600,0.9999892876501604,0.8970403602816093,0.8970307508714497,10,3,0,2.6911210808448276,0,-2.6740633498959276,-1.6404636786118818,expected_1_to_5,Ya,3,0.95
277011,277,11,unknown,NA,0,B_unknown_0,氾濫平野・海岸平野,LF_CLASS::氾濫平野・海岸平野,B_unknown_0_LF_CLASS::氾濫平野・海岸平野,281050,28105000,28.105,1844542,184454200,1835378,183537800,0.9950318290394038,0.1531292191581244,0.15236844701828425,10,58,4,8.881494711171216,0.4503746418909384,-1.059892797694867,-1.6379845172451934,expected_ge_5,Ya,3,0.95
122016,122,16,830304,NA,38,B_830304_38,水部,LF_CLASS::水部,B_830304_38_LF_CLASS::水部,27282,2728200,2.7282,91652,9165200,91652,9165200,1,0.29766944529306505,0.29766944529306505,10,9,0,2.6790250076375854,0,-2.6685843654072587,-1.636772741597802,expected_1_to_5,Ya,3,0.95
