place_id,continuity_weight_mean,continuity_weight_sd,continuity_weight_min,continuity_weight_max,continuity_weight_range
13215001013,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215001100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215001200,0.44799999999999995,0.027656788663611556,0.40285714285714286,0.47428571428571425,0.0714285714285714
13215001300,0.5018095238095238,0.013016647286300859,0.48142857142857143,0.5171428571428571,0.0357142857142857
13215001400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215001500,0.5018095238095238,0.013016647286300859,0.48142857142857143,0.5171428571428571,0.0357142857142857
13215001600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215001700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215001900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002100,0.5018095238095238,0.013016647286300859,0.48142857142857143,0.5171428571428571,0.0357142857142857
13215002200,0.44799999999999995,0.027656788663611556,0.40285714285714286,0.47428571428571425,0.0714285714285714
13215002300,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002301,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002302,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002303,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002304,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002305,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002306,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002307,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002308,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002309,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002310,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002311,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002312,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002400,0.3011904761904762,0.027173124310746005,0.2571428571428572,0.32857142857142857,0.0714285714285714
13215002500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002600,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13215002700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215002900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13215003000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000300,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13218000400,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000500,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000600,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13218000700,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13218000800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218000900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001000,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001100,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001200,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001300,0.20226190476190475,0.012713594595091684,0.18571428571428572,0.22142857142857142,0.0357142857142857
13218001400,0.21214285714285713,0.012777531299998793,0.19285714285714284,0.22857142857142854,0.0357142857142857
13218001500,0,0,0,0,0
13218001600,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001700,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001800,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13218001900,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0
13219000100,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219000200,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,0
13219000300,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
13219000400,0.42857142857142855,3.925231146709438e-17,0.42857142857142855,0.4285714285714286,5.551115123125783e-17
