coordinate_group_id,coordinate_key,coordinate_group_n,duplicate_coordinate,place_ids,lon_value,lat_value
CG00047,139.1201134000|35.7047981500,1,FALSE,13307003000,139.1201134,35.70479815
CG00048,139.1211403000|35.8292160300,1,FALSE,13308005100,139.1211403,35.82921603
CG00049,139.1212995000|35.7372767700,1,FALSE,13307003400,139.1212995,35.73727677
CG00050,139.1229818000|35.7385586700,1,FALSE,13307001300,139.1229818,35.73855867
CG00051,139.1256409000|35.7036551000,1,FALSE,13307001000,139.1256409,35.7036551
CG00052,139.1265991000|35.8166334200,1,FALSE,13308002800,139.1265991,35.81663342
CG00053,139.1267739000|35.7039617700,1,FALSE,13307002900,139.1267739,35.70396177
CG00054,139.1315773000|35.8129584800,1,FALSE,13308003000,139.1315773,35.81295848
CG00055,139.1320304000|35.7469808600,1,FALSE,13307002600,139.1320304,35.74698086
CG00056,139.1327514000|35.7649512600,1,FALSE,13307000200,139.1327514,35.76495126
CG00057,139.1337262000|35.7408932800,1,FALSE,13307001400,139.1337262,35.74089328
CG00058,139.1342552000|35.8122067700,1,FALSE,13308003100,139.1342552,35.81220677
CG00059,139.1347359000|35.8147959700,1,FALSE,13308002900,139.1347359,35.81479597
CG00060,139.1358204000|35.7407818100,1,FALSE,13307001500,139.1358204,35.74078181
CG00061,139.1388968000|35.7402931600,1,FALSE,13307001600,139.1388968,35.74029316
CG00062,139.1397484000|35.8138772300,1,FALSE,13308003300,139.1397484,35.81387723
CG00063,139.1402519000|35.7028589200,1,FALSE,13307002200,139.1402519,35.70285892
CG00064,139.1408482000|35.7401064200,1,FALSE,13307003700,139.1408482,35.74010642
CG00065,139.1409169000|35.7393261500,1,FALSE,13307002700,139.1409169,35.73932615
CG00066,139.1413963000|35.8182202800,1,FALSE,13308003200,139.1413963,35.81822028
CG00067,139.1426895000|35.7307337300,1,FALSE,13307002000,139.1426895,35.73073373
CG00068,139.1440068000|35.7383508100,1,FALSE,13307003500,139.1440068,35.73835081
CG00069,139.1449211000|35.7257448500,1,FALSE,13307001900,139.1449211,35.72574485
CG00070,139.1449211000|35.7298140100,1,FALSE,13307001700,139.1449211,35.72981401
CG00071,139.1464775000|35.8147124500,1,FALSE,13308003400,139.1464775,35.81471245
CG00072,139.1467750000|35.7261071900,1,FALSE,13307001800,139.146775,35.72610719
CG00073,139.1467896000|35.7045472400,1,FALSE,13307004100,139.1467896,35.70454724
CG00074,139.1506317000|35.8149351700,1,FALSE,13308003500,139.1506317,35.81493517
CG00075,139.1516960000|35.8174964500,1,FALSE,13308003700,139.151696,35.81749645
CG00076,139.1520279000|35.7143166500,1,FALSE,13307004200,139.1520279,35.71431665
CG00077,139.1531380000|35.8154641400,1,FALSE,13308003600,139.153138,35.81546414
CG00078,139.1531723000|35.8129306300,1,FALSE,13308003800,139.1531723,35.81293063
CG00079,139.1566055000|35.8084202400,1,FALSE,13308003900,139.1566055,35.80842024
CG00080,139.1575337000|35.7016132900,1,FALSE,13307002300,139.1575337,35.70161329
CG00081,139.1578961000|35.6883199600,1,FALSE,13307002800,139.1578961,35.68831996
CG00082,139.1596611000|35.8111766200,1,FALSE,13308004100,139.1596611,35.81117662
CG00083,139.1596955000|35.8097288400,1,FALSE,13308004000,139.1596955,35.80972884
CG00084,139.1617554000|35.8140164300,1,FALSE,13308004200,139.1617554,35.81401643
CG00085,139.1632832000|35.8247641800,1,FALSE,13308004900,139.1632832,35.82476418
CG00086,139.1639698000|35.8269354400,1,FALSE,13308004800,139.1639698,35.82693544
CG00087,139.1648968000|35.8278818700,1,FALSE,13308004700,139.1648968,35.82788187
CG00088,139.1651028000|35.8302478800,1,FALSE,13308004600,139.1651028,35.83024788
CG00089,139.1672142000|35.8090606200,1,FALSE,13308004300,139.1672142,35.80906062
CG00090,139.1675919000|35.8071116300,1,FALSE,13308004500,139.1675919,35.80711163
CG00091,139.1684158000|35.8079747600,1,FALSE,13308004400,139.1684158,35.80797476
CG00092,139.1708514000|35.8456117000,1,FALSE,13205000100,139.1708514,35.8456117
CG00093,139.1741577000|35.8038093000,1,FALSE,13205016800,139.1741577,35.8038093
CG00094,139.1745010000|35.8059254400,1,FALSE,13205002500,139.174501,35.80592544
CG00095,139.1774192000|35.8005514500,1,FALSE,13205002600,139.1774192,35.80055145
CG00096,139.1792388000|35.8017487900,1,FALSE,13205016900,139.1792388,35.80174879
CG00097,139.1797183000|35.7268920600,1,FALSE,13228000100,139.1797183,35.72689206
CG00098,139.1821902000|35.7305152400,1,FALSE,13228000200,139.1821902,35.73051524
CG00099,139.1838394000|35.8052015100,1,FALSE,13205002700,139.1838394,35.80520151
CG00100,139.1839950000|35.6801317700,1,FALSE,13201000100,139.183995,35.68013177
CG00101,139.1847995000|35.7347513700,1,FALSE,13228000300,139.1847995,35.73475137
CG00102,139.1849380000|35.8071505500,1,FALSE,13205002800,139.184938,35.80715055
CG00103,139.1850410000|35.8052293500,1,FALSE,13205017000,139.185041,35.80522935
CG00104,139.1851264000|35.6460001700,1,FALSE,13201001000,139.1851264,35.64600017
CG00105,139.1856933000|35.8062874100,1,FALSE,13205017100,139.1856933,35.80628741
CG00106,139.1867919000|35.8067050600,1,FALSE,13205002900,139.1867919,35.80670506
CG00107,139.1887145000|35.8070670200,1,FALSE,13205017200,139.1887145,35.80706702
CG00108,139.1892283000|35.7315464200,1,FALSE,13228000400,139.1892283,35.73154642
CG00109,139.1912539000|35.7303480200,1,FALSE,13228000500,139.1912539,35.73034802
CG00110,139.1919070000|35.6545090800,1,FALSE,13201000900,139.191907,35.65450908
CG00111,139.1927497000|35.6659078200,1,FALSE,13201000700,139.1927497,35.66590782
CG00112,139.1933151000|35.8058976000,1,FALSE,13205003000,139.1933151,35.8058976
CG00113,139.1951530000|35.6766457400,1,FALSE,13201000200,139.195153,35.67664574
CG00114,139.1957870000|35.8025284500,1,FALSE,13205017500,139.195787,35.80252845
CG00115,139.1972621000|35.7259165600,1,FALSE,13228000600,139.1972621,35.72591656
CG00116,139.2006518000|35.8375963500,1,FALSE,13205017800,139.2006518,35.83759635
CG00117,139.2017161000|35.8368448700,1,FALSE,13205017900,139.2017161,35.83684487
CG00118,139.2028926000|35.7274773500,1,FALSE,13228000700,139.2028926,35.72747735
CG00119,139.2041418000|35.6690139700,1,FALSE,13201000800,139.2041418,35.66901397
CG00120,139.2051928000|35.7266969600,1,FALSE,13228000800,139.2051928,35.72669696
CG00121,139.2068763000|35.8068442800,1,FALSE,13205003100,139.2068763,35.80684428
CG00122,139.2079749000|35.8023335400,1,FALSE,13205016300,139.2079749,35.80233354
CG00123,139.2082496000|35.8070113400,1,FALSE,13205003200,139.2082496,35.80701134
CG00124,139.2082839000|35.8041712800,1,FALSE,13205015600,139.2082839,35.80417128
CG00125,139.2088676000|35.8030853500,1,FALSE,13205004700,139.2088676,35.80308535
CG00126,139.2098289000|35.8041991200,1,FALSE,13205017600,139.2098289,35.80419912
CG00127,139.2106872000|35.8076238900,1,FALSE,13205003300,139.2106872,35.80762389
CG00128,139.2107559000|35.8111877100,1,FALSE,13205003400,139.2107559,35.81118771
CG00129,139.2112708000|35.8046446300,1,FALSE,13205017700,139.2112708,35.80464463
CG00130,139.2114082000|35.8013032700,1,FALSE,13205004800,139.2114082,35.80130327
CG00131,139.2118666000|35.6715241700,1,FALSE,13201000300,139.2118666,35.67152417
CG00132,139.2119820000|35.7276794200,1,FALSE,13228000900,139.211982,35.72767942
CG00133,139.2121635000|35.8076238900,1,FALSE,13205017400,139.2121635,35.80762389
CG00134,139.2125068000|35.7930049700,1,FALSE,13205005100,139.2125068,35.79300497
CG00135,139.2134338000|35.8064544700,1,FALSE,13205017300,139.2134338,35.80645447
CG00136,139.2134674000|35.7587872300,1,FALSE,13305002500,139.2134674,35.75878723
CG00137,139.2135711000|35.8001894600,1,FALSE,13205004900,139.2135711,35.80018946
CG00138,139.2138703000|35.7271220000,1,FALSE,13228001000,139.2138703,35.727122
CG00139,139.2141891000|35.7921695200,1,FALSE,13205005200,139.2141891,35.79216952
CG00140,139.2144294000|35.8028904400,1,FALSE,13205003800,139.2144294,35.80289044
CG00141,139.2146354000|35.7993540800,1,FALSE,13205005000,139.2146354,35.79935408
CG00142,139.2154937000|35.8050901300,1,FALSE,13205003700,139.2154937,35.80509013
CG00143,139.2156310000|35.8055913200,1,FALSE,13205003600,139.215631,35.80559132
CG00144,139.2160723000|35.6711058100,1,FALSE,13201000400,139.2160723,35.67110581
CG00145,139.2164796000|35.7355943900,1,FALSE,13228011600,139.2164796,35.73559439
CG00146,139.2172343000|35.8372066900,1,FALSE,13205000200,139.2172343,35.83720669
CG00147,139.2174163000|35.8010248200,1,FALSE,13205004000,139.2174163,35.80102482
CG00148,139.2176469000|35.7319714400,1,FALSE,13228001100,139.2176469,35.73197144
CG00149,139.2177889000|35.6733370400,1,FALSE,13201000500,139.2177889,35.67333704
CG00150,139.2181275000|35.7291008300,1,FALSE,13228001200,139.2181275,35.72910083
CG00151,139.2185395000|35.7227461000,1,FALSE,13228001300,139.2185395,35.7227461
CG00152,139.2191329000|35.8006906800,1,FALSE,13205004100,139.2191329,35.80069068
CG00153,139.2194089000|35.6717170000,1,FALSE,13201046500,139.2194089,35.671717
CG00154,139.2200599000|35.7975162400,1,FALSE,13205004400,139.2200599,35.79751624
CG00155,139.2200942000|35.7992705500,1,FALSE,13205004300,139.2200942,35.79927055
CG00156,139.2201629000|35.7946758400,1,FALSE,13205005300,139.2201629,35.79467584
CG00157,139.2203002000|35.8014425000,1,FALSE,13205004200,139.2203002,35.8014425
CG00158,139.2205749000|35.8118002200,1,FALSE,13205003500,139.2205749,35.81180022
CG00159,139.2209182000|35.7831739800,1,FALSE,13205005600,139.2209182,35.78317398
CG00160,139.2210801000|35.7306615600,1,FALSE,13228001400,139.2210801,35.73066156
CG00161,139.2217839000|35.6765316500,1,FALSE,13201000600,139.2217839,35.67653165
CG00162,139.2220414000|35.7328353900,1,FALSE,13228001500,139.2220414,35.73283539
CG00163,139.2230125000|35.7823941300,1,FALSE,13205005700,139.2230125,35.78239413
CG00164,139.2233215000|35.8060089700,1,FALSE,13205003900,139.2233215,35.80600897
CG00165,139.2234245000|35.7986300900,1,FALSE,13205004500,139.2234245,35.79863009
CG00166,139.2241357000|35.7249201500,1,FALSE,13228001600,139.2241357,35.72492015
CG00167,139.2241454000|35.7967086800,1,FALSE,13205004600,139.2241454,35.79670868
CG00168,139.2252434000|35.7430168500,1,FALSE,13305001300,139.2252434,35.74301685
CG00169,139.2254501000|35.7915011600,1,FALSE,13205005400,139.2254501,35.79150116
CG00170,139.2260583000|35.7392729100,1,FALSE,13228001700,139.2260583,35.73927291
CG00171,139.2260681000|35.7803330700,1,FALSE,13205005800,139.2260681,35.78033307
CG00172,139.2262643000|35.7335321100,1,FALSE,13228001800,139.2262643,35.73353211
CG00173,139.2263770000|35.7881592500,1,FALSE,13205005500,139.226377,35.78815925
CG00174,139.2269338000|35.6729060100,1,FALSE,13201001100,139.2269338,35.67290601
CG00175,139.2278216000|35.6268473100,1,FALSE,13201012300,139.2278216,35.62684731
CG00176,139.2278877000|35.7793860700,1,FALSE,13205005900,139.2278877,35.77938607
CG00177,139.2286675000|35.7281811000,1,FALSE,13228001900,139.2286675,35.7281811
CG00178,139.2287803000|35.7868503000,1,FALSE,13205006200,139.2287803,35.7868503
CG00179,139.2289512000|35.7484783300,1,FALSE,13305000100,139.2289512,35.74847833
CG00180,139.2291476000|35.8202269800,1,FALSE,13205018000,139.2291476,35.82022698
CG00181,139.2293976000|35.7445494500,1,FALSE,13305001400,139.2293976,35.74454945
CG00182,139.2298870000|35.7131971700,1,FALSE,13201095900,139.229887,35.71319717
CG00183,139.2302215000|35.7625761200,1,FALSE,13305001200,139.2302215,35.76257612
CG00184,139.2304866000|35.8304430800,1,FALSE,13205000300,139.2304866,35.83044308
CG00185,139.2313202000|35.7449395500,1,FALSE,13305000200,139.2313202,35.74493955
CG00186,139.2318261000|35.7231920700,1,FALSE,13228002000,139.2318261,35.72319207
CG00187,139.2320315000|35.8110397200,1,FALSE,13205000600,139.2320315,35.81103972
CG00188,139.2327187000|35.7282089700,1,FALSE,13228002200,139.2327187,35.72820897
CG00189,139.2327703000|35.6726271100,1,FALSE,13201001200,139.2327703,35.67262711
CG00190,139.2328658000|35.7784669200,1,FALSE,13205006000,139.2328658,35.77846692
CG00191,139.2341607000|35.7278187800,1,FALSE,13228002100,139.2341607,35.72781878
CG00192,139.2342391000|35.7749573400,1,FALSE,13205006100,139.2342391,35.77495734
CG00193,139.2343552000|35.6791357500,1,FALSE,13201001300,139.2343552,35.67913575
CG00194,139.2356468000|35.7925315600,1,FALSE,13205006700,139.2356468,35.79253156
CG00195,139.2363923000|35.7229690900,1,FALSE,13228002300,139.2363923,35.72296909
CG00196,139.2373536000|35.7251152500,1,FALSE,13228002400,139.2373536,35.72511525
CG00197,139.2376282000|35.7229969600,1,FALSE,13228004100,139.2376282,35.72299696
CG00198,139.2377067000|35.7821713100,1,FALSE,13205007400,139.2377067,35.78217131
CG00199,139.2377067000|35.7864604000,1,FALSE,13205006400,139.2377067,35.7864604
CG00200,139.2377656000|35.7387991700,1,FALSE,13228010700,139.2377656,35.73879917
CG00201,139.2391143000|35.7815028700,1,FALSE,13205007500,139.2391143,35.78150287
CG00202,139.2392724000|35.7466915400,1,FALSE,13305002600,139.2392724,35.74669154
CG00203,139.2395606000|35.7888833500,1,FALSE,13205006600,139.2395606,35.78888335
CG00204,139.2411645000|35.7289057400,1,FALSE,13228002700,139.2411645,35.72890574
CG00205,139.2415078000|35.7325009600,1,FALSE,13228002500,139.2415078,35.73250096
CG00206,139.2425132000|35.7834803500,1,FALSE,13205007600,139.2425132,35.78348035
CG00207,139.2425475000|35.7854299300,1,FALSE,13205007700,139.2425475,35.78542993
CG00208,139.2426155000|35.7441593300,1,FALSE,13305002000,139.2426155,35.74415933
CG00209,139.2427781000|35.7204605100,1,FALSE,13228002800,139.2427781,35.72046051
CG00210,139.2433372000|35.7889947400,1,FALSE,13205006500,139.2433372,35.78899474
CG00211,139.2434991000|35.7331140800,1,FALSE,13228002600,139.2434991,35.73311408
CG00212,139.2437251000|35.6656953800,1,FALSE,13201003800,139.2437251,35.66569538
CG00213,139.2438761000|35.8210899700,1,FALSE,13205000700,139.2438761,35.82108997
CG00214,139.2465644000|35.7903315100,1,FALSE,13205006800,139.2465644,35.79033151
CG00215,139.2466920000|35.7205720000,1,FALSE,13228003000,139.246692,35.720572
CG00216,139.2467685000|35.6777359400,1,FALSE,13201001400,139.2467685,35.67773594
CG00217,139.2472780000|35.8258888100,1,FALSE,13205000400,139.247278,35.82588881
CG00218,139.2474220000|35.7456640400,1,FALSE,13305000300,139.247422,35.74566404
CG00219,139.2477219000|35.7320271800,1,FALSE,13228002900,139.2477219,35.73202718
CG00220,139.2478793000|35.6702975400,1,FALSE,13201048700,139.2478793,35.67029754
CG00221,139.2481094000|35.7840652300,1,FALSE,13205007800,139.2481094,35.78406523
CG00222,139.2486513000|35.8246083200,1,FALSE,13205000800,139.2486513,35.82460832
CG00223,139.2488304000|35.7828119100,1,FALSE,13205007900,139.2488304,35.78281191
CG00224,139.2505860000|35.6856023900,1,FALSE,13201096600,139.250586,35.68560239
CG00225,139.2506156000|35.7879086100,1,FALSE,13205007100,139.2506156,35.78790861
CG00226,139.2508560000|35.7856527300,1,FALSE,13205007200,139.250856,35.78565273
CG00227,139.2509492000|35.7331976900,1,FALSE,13228010900,139.2509492,35.73319769
CG00228,139.2512925000|35.7206556200,1,FALSE,13228003300,139.2512925,35.72065562
CG00229,139.2515769000|35.7906935500,1,FALSE,13205007000,139.2515769,35.79069355
CG00230,139.2520135000|35.7233314300,1,FALSE,13228003200,139.2520135,35.72333143
CG00231,139.2521165000|35.7353435800,1,FALSE,13228003100,139.2521165,35.73534358
CG00232,139.2526405000|35.7452739400,1,FALSE,13305000400,139.2526405,35.74527394
CG00233,139.2533750000|35.6533346800,1,FALSE,13201004200,139.253375,35.65333468
CG00234,139.2541438000|35.7030909100,1,FALSE,13201001600,139.2541438,35.70309091
CG00235,139.2542994000|35.6662532400,1,FALSE,13201004000,139.2542994,35.66625324
CG00236,139.2545397000|35.6770747800,1,FALSE,13201003500,139.2545397,35.67707478
CG00237,139.2547281000|35.8021406600,1,FALSE,13205001200,139.2547281,35.80214066
CG00238,139.2547562000|35.7386104700,1,FALSE,13305000900,139.2547562,35.73861047
CG00239,139.2547601000|35.7211294700,1,FALSE,13228003500,139.2547601,35.72112947
CG00240,139.2552208000|35.6815240000,1,FALSE,13201096700,139.2552208,35.681524
CG00241,139.2555902000|35.7842298400,1,FALSE,13205008000,139.2555902,35.78422984
CG00242,139.2560647000|35.7203768900,1,FALSE,13228003900,139.2560647,35.72037689
CG00243,139.2565997000|35.6738675200,1,FALSE,13201003600,139.2565997,35.67386752
CG00244,139.2567513000|35.7210458500,1,FALSE,13228003800,139.2567513,35.72104585
CG00245,139.2570946000|35.7193455600,1,FALSE,13228004000,139.2570946,35.71934556
CG00246,139.2577813000|35.7327796500,1,FALSE,13228003400,139.2577813,35.73277965
CG00247,139.2584070000|35.7005384500,1,FALSE,13201001700,139.258407,35.70053845
CG00248,139.2587696000|35.6399930900,1,FALSE,13201095800,139.2587696,35.63999309
CG00249,139.2587831000|35.7852046300,1,FALSE,13205008200,139.2587831,35.78520463
CG00250,139.2589104000|35.7352942100,1,FALSE,13305001000,139.2589104,35.73529421
CG00251,139.2599786000|35.7257841700,1,FALSE,13228003600,139.2599786,35.72578417
CG00252,139.2599803000|35.7030212100,1,FALSE,13201001500,139.2599803,35.70302121
CG00253,139.2602594000|35.7918885500,1,FALSE,13205007300,139.2602594,35.79188855
CG00254,139.2609461000|35.7839513300,1,FALSE,13205008100,139.2609461,35.78395133
CG00255,139.2611177000|35.7872377100,1,FALSE,13205008300,139.2611177,35.78723771
CG00256,139.2611820000|35.6990134100,1,FALSE,13201002100,139.261182,35.69901341
CG00257,139.2616363000|35.7882706500,1,FALSE,13205008400,139.2616363,35.78827065
CG00258,139.2621820000|35.7884631100,1,FALSE,13205008500,139.262182,35.78846311
CG00259,139.2624362000|35.6704091100,1,FALSE,13201004100,139.2624362,35.67040911
CG00260,139.2625268000|35.6998414400,1,FALSE,13201002000,139.2625268,35.69984144
CG00261,139.2631560000|35.6691378300,1,FALSE,13201048600,139.263156,35.66913783
CG00262,139.2633493000|35.7908860000,1,FALSE,13205008700,139.2633493,35.790886
CG00263,139.2633493000|35.8004654300,1,FALSE,13205016400,139.2633493,35.80046543
CG00264,139.2633517000|35.6984449500,1,FALSE,13201002200,139.2633517,35.69844495
CG00265,139.2634523000|35.7969568200,1,FALSE,13205016600,139.2634523,35.79695682
CG00266,139.2635348000|35.6768795600,1,FALSE,13201003700,139.2635348,35.67687956
CG00267,139.2636826000|35.7384432700,1,FALSE,13305002200,139.2636826,35.73844327
CG00268,139.2638924000|35.7308566500,1,FALSE,13228011800,139.2638924,35.73085665
CG00269,139.2643450000|35.7979593000,1,FALSE,13205016500,139.264345,35.7979593
CG00270,139.2651541000|35.6967372100,1,FALSE,13201001800,139.2651541,35.69673721
CG00271,139.2652033000|35.7925012200,1,FALSE,13205009600,139.2652033,35.79250122
CG00272,139.2655022000|35.7504252700,1,FALSE,13305001600,139.2655022,35.75042527
CG00273,139.2655061000|35.7242233500,1,FALSE,13228003700,139.2655061,35.72422335
CG00274,139.2655061000|35.7319157000,1,FALSE,13228011700,139.2655061,35.7319157
CG00275,139.2668107000|35.7318042200,1,FALSE,13228011900,139.2668107,35.73180422
CG00276,139.2668793000|35.7146347300,1,FALSE,13228009700,139.2668793,35.71463473
CG00277,139.2670167000|35.7310238700,1,FALSE,13228012000,139.2670167,35.73102387
CG00278,139.2670944000|35.7443543900,1,FALSE,13305000500,139.2670944,35.74435439
CG00279,139.2671259000|35.7919999500,1,FALSE,13205009700,139.2671259,35.79199995
CG00280,139.2671282000|35.6724244100,1,FALSE,13201004600,139.2671282,35.67242441
CG00281,139.2673662000|35.7880175100,1,FALSE,13205008600,139.2673662,35.78801751
CG00282,139.2674997000|35.8337383400,1,FALSE,13205000900,139.2674997,35.83373834
CG00283,139.2678063000|35.7307451700,1,FALSE,13228012100,139.2678063,35.73074517
CG00284,139.2679117000|35.8165630100,1,FALSE,13205001300,139.2679117,35.81656301
CG00285,139.2680147000|35.7946778700,1,FALSE,13205016700,139.2680147,35.79467787
CG00286,139.2682011000|35.6947157500,1,FALSE,13201001900,139.2682011,35.69471575
CG00287,139.2684930000|35.7308287800,1,FALSE,13228012200,139.268493,35.73082878
CG00288,139.2686608000|35.7405332800,1,FALSE,13305002100,139.2686608,35.74053328
CG00289,139.2688706000|35.7299648100,1,FALSE,13228012300,139.2688706,35.72996481
CG00290,139.2692917000|35.7395893100,1,FALSE,13305001500,139.2692917,35.73958931
CG00291,139.2694199000|35.7326403100,1,FALSE,13228011100,139.2694199,35.73264031
CG00292,139.2696799000|35.6933699600,1,FALSE,13201096300,139.2696799,35.69336996
CG00293,139.2697633000|35.7195685500,1,FALSE,13228010600,139.2697633,35.71956855
CG00294,139.2705147000|35.7337057000,1,FALSE,13305002400,139.2705147,35.7337057
CG00295,139.2707674000|35.6767751800,1,FALSE,13201097300,139.2707674,35.67677518
CG00296,139.2708132000|35.6851132900,1,FALSE,13201004300,139.2708132,35.68511329
CG00297,139.2710054000|35.7974023700,1,FALSE,13205010200,139.2710054,35.79740237
CG00298,139.2714594000|35.6421459400,1,FALSE,13201098300,139.2714594,35.64214594
CG00299,139.2717264000|35.7834221500,1,FALSE,13205008800,139.2717264,35.78342215
CG00300,139.2720697000|35.7925569100,1,FALSE,13205009900,139.2720697,35.79255691
CG00301,139.2723925000|35.6791454900,1,FALSE,13201004500,139.2723925,35.67914549
CG00302,139.2727302000|35.6921292300,1,FALSE,13201002400,139.2727302,35.69212923
CG00303,139.2732852000|35.6852248300,1,FALSE,13201004400,139.2732852,35.68522483
CG00304,139.2733338000|35.7226137100,1,FALSE,13228010200,139.2733338,35.72261371
CG00305,139.2734430000|35.7837842200,1,FALSE,13205016200,139.273443,35.78378422
CG00306,139.2735092000|35.6346624400,1,FALSE,13201049600,139.2735092,35.63466244
CG00307,139.2735741000|35.7222792400,1,FALSE,13228010300,139.2735741,35.72227924
CG00308,139.2736147000|35.7959264800,1,FALSE,13205010100,139.2736147,35.79592648
CG00309,139.2736833000|35.7913315800,1,FALSE,13205009800,139.2736833,35.79133158
CG00310,139.2737020000|35.6630928500,1,FALSE,13201069703,139.273702,35.66309285
CG00311,139.2739239000|35.6541104900,1,FALSE,13201097900,139.2739239,35.65411049
CG00312,139.2740267000|35.8087072700,1,FALSE,13205001400,139.2740267,35.80870727
CG00313,139.2740572000|35.8189572000,1,FALSE,13205001500,139.2740572,35.8189572
CG00314,139.2740741000|35.6704106700,1,FALSE,13201103100,139.2740741,35.67041067
CG00315,139.2741196000|35.7401710200,1,FALSE,13305001900,139.2741196,35.74017102
CG00316,139.2742012000|35.7449674200,1,FALSE,13305000600,139.2742012,35.74496742
CG00317,139.2745416000|35.7808040700,1,FALSE,13205009200,139.2745416,35.78080407
CG00318,139.2748506000|35.7958986400,1,FALSE,13205010000,139.2748506,35.79589864
CG00319,139.2749036000|35.6639148000,1,FALSE,13201069702,139.2749036,35.6639148
CG00320,139.2754710000|35.6800938800,1,FALSE,13201049200,139.275471,35.68009388
CG00321,139.2756708000|35.8382473000,1,FALSE,13205001000,139.2756708,35.8382473
CG00322,139.2756932000|35.6614471100,1,FALSE,13201069704,139.2756932,35.66144711
CG00323,139.2759392000|35.7396415500,1,FALSE,13305001700,139.2759392,35.73964155
CG00324,139.2762349000|35.7235474400,1,FALSE,13228007400,139.2762349,35.72354744
