scope_type,scope_id,scope_label,activity_domain,metric,candidate_order,left_label,right_label,change_label,left_mean,right_mean,delta_mean,sse_no_break,sse_with_break,change_score,best_candidate,n_places_group,score_rank,second_best_score,break_clarity
unit_basin,B_830305_30,多摩川 / basin 30,all_land_use,presence_rate,4,Ko,Na,Ko | Na,0.259375,0.43472222222222223,0.1753472222222222,0.44787202380952384,0.3951634837962963,0.11768660959194908,TRUE,240,1,0.09908462637472176,0.018601983217227322
unit_basin,B_830305_33,多摩川 / basin 33,all_land_use,continue_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.08328445747800586,0.25274725274725274,0.16946279526924687,0.10617121844011498,0.06788103313282608,0.36064562383153,TRUE,52,1,0.310975240360985,0.049670383470544976
unit_basin,B_830305_33,多摩川 / basin 33,all_land_use,drop_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.3214809384164223,0.4958791208791209,0.17439818246269861,0.9671488816041258,0.9265959135424021,0.04193042956784691,TRUE,52,1,0.03371637560651579,0.008214053961331118
unit_basin,B_830305_33,多摩川 / basin 33,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.5952346041055718,0.25137362637362637,-0.34386097773194546,0.8137507419994768,0.6560969126571174,0.19373724803615694,TRUE,52,1,0.1269457238989608,0.06679152413719613
unit_basin,B_830305_33,多摩川 / basin 33,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.3173076923076923,0.2076923076923077,-0.10961538461538459,0.31202451394759084,0.2948594674556213,0.05501185235353868,TRUE,52,1,0.0225759115024269,0.032435940851111775
unit_basin,B_830305_34,多摩川 / basin 34,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.1482367534999114,0.11428571428571428,-0.03395103921419711,0.011991292376805598,0.010262282781219673,0.1441887614157667,TRUE,46,1,0.10024496290785267,0.04394379850791402
unit_basin,B_830305_34,多摩川 / basin 34,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.520334928229665,0.3742063492063492,-0.14612857902331577,0.5145906057154673,0.4861191902389693,0.055328284582483636,TRUE,46,1,0.03736601839670635,0.017962266185777287
unit_basin,B_830305_34,多摩川 / basin 34,all_land_use,new_active_transition_composition,4,Ko->Na,Na->He,Ko->Na | Na->He,0.4008771929824561,0.5357142857142857,0.1348370927318296,0.4113630462957728,0.38712165752727673,0.05892942739213953,TRUE,46,1,0.04369165802765317,0.015237769364486356
unit_basin,B_830305_34,多摩川 / basin 34,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.46739130434782605,0.10869565217391304,-0.358695652173913,0.3173102889549013,0.13350661625708884,0.579255319148936,TRUE,46,1,0.24687943262411333,0.3323758865248227
unit_basin,B_830305_35,多摩川 / basin 35,all_land_use,continue_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.17182539682539683,0.31946040227577904,0.14763500545038222,0.05426074091435459,0.021566598662853022,0.6025377040668529,TRUE,76,1,0.42722903287006536,0.17530867119678756
unit_basin,B_830305_35,多摩川 / basin 35,all_land_use,drop_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.41257440476190477,0.31074246598097977,-0.101831938780925,0.5433099346666972,0.5294836096588544,0.02544831987348943,TRUE,76,1,0.014554618126356094,0.010893701747133337
unit_basin,B_830305_35,多摩川 / basin 35,all_land_use,new_active_transition_composition,3,Ya->Ko,Ko->Na,Ya->Ko | Ko->Na,0.5197916666666667,0.2995496430829146,-0.22024202358375206,0.5599224744466826,0.4871626510182837,0.12994624568392338,TRUE,76,1,0.03207082336947065,0.09787542231445273
unit_basin,B_830305_35,多摩川 / basin 35,all_land_use,presence_rate,2,Jo,Ya,Jo | Ya,0.4736842105263158,0.3815789473684211,-0.09210526315789475,0.40235457063711916,0.39023545706371193,0.0301204819277109,TRUE,76,1,0.024397590361445922,0.005722891566264977
unit_basin,B_830305_36,多摩川 / basin 36,all_land_use,continue_active_transition_composition,2,Jo->Ya,Ya->Ko,Jo->Ya | Ya->Ko,0.09375,0.18807172557172558,0.09432172557172558,0.04671792881008708,0.03485581159031653,0.2539093132315691,TRUE,91,1,0.22606991864434728,0.027839394587221844
