JASID,LGC,市町村番号,遺跡番号,遺跡名,種別,備考,旧石器,縄文,弥生,古墳,奈良,平安,鎌倉,南北朝,室町,戦国,江戸,近代,不明,経度,緯度
11209011500,11209,20,115,所沢市No.115遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.391039768429,35.7875344977975
11209011600,11209,20,116,海谷遺跡,集落跡 古墳,,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.40488711743,35.786203871147
11209011700,11209,20,117,向遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.410554871197,35.7887755339378
11209011800,11209,20,118,所沢市No.118遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.411299440915,35.7928056946784
11209011900,11209,20,119,所沢市No.119遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.421644490499,35.7949669572289
11209012000,11209,20,120,所沢市No.120遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.420471867857,35.796209068182
11209012100,11209,20,121,野中遺跡,散布地,,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.421644490499,35.7949669572289
11209012200,11209,20,122,中砂遺跡,散布地,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.435328616445,35.7780768238573
11209012300,11209,20,123,清橋遺跡,集落跡,,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.427203551411,35.7712667110757
11209012400,11209,20,124,所沢市No.124遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.430187862169,35.7701119736427
11209012500,11209,20,125,所沢市No.125遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.449690031428,35.7771142235917
11209012600,11209,20,126,所沢市No.126遺跡,集落跡,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.410513090328,35.7856246154275
11209012700,11209,20,127,所沢市No.127遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.406139009749,35.7826319823358
11209012800,11209,20,128,後内手遺跡,集落跡,,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.423561406179,35.7906694668835
11209012900,11209,20,129,南境遺跡,集落跡,,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.419873558455,35.7863330466096
11209013000,11209,20,130,所沢市No.130遺跡,散布地,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.42944643882,35.783018293224
11209013100,11209,20,131,常楽院東遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,139.430577566076,35.7877464909213
11209013200,11209,20,132,所沢市No.132遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.437419157452,35.7826952914067
11209013300,11209,20,133,所沢市No.133遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.438099493098,35.7843130096977
11209013400,11209,20,134,所沢市No.134遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.467366433195,35.781986498839
11209013500,11209,20,135,所沢市No.135遺跡,散布地,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.457967828115,35.7868561465859
11209013600,11209,20,136,所沢市No.136遺跡,散布地,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.46041316265,35.7848936464145
11209013700,11209,20,137,所沢市No.137遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.442819716352,35.7895736101188
11209013800,11209,20,138,所沢市No.138遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.447603366933,35.7857663930139
11209013900,11209,20,139,台遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.430742400581,35.7911197272035
11209014000,11209,20,140,所沢市No.140遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.38899003389,35.7886423810729
11209014100,11209,20,141,所沢市No.141遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.492258013265,35.7881609685162
11209014200,11209,20,142,所沢市No.142遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.494928302951,35.7889036282104
11209014300,11209,20,143,所沢市No.143遺跡,散布地,,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.496522293971,35.7849577393171
11209014400,11209,20,144,所沢市No.144遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.497552259614,35.7864740532253
11209014500,11209,20,145,所沢市No.145遺跡,散布地,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.501366954769,35.7869072789397
11209014600,11209,20,146,所沢市No.146遺跡,散布地,,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.519619010661,35.7921914613892
11209014700,11209,20,147,寺山遺跡,散布地,,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.495032030252,35.7900788770987
11209014800,11209,20,148,所沢市No.148遺跡,散布地,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.478552539374,35.7847564187725
11209014900,11209,20,149,所沢市No.149遺跡,集落跡,,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.479719288292,35.7814801279414
11209015000,11209,20,150,所沢市No.150遺跡,散布地,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.484686096875,35.7829588168201
11209015100,11209,20,151,大堀山館跡,城跡,城館跡,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,139.487013053153,35.7869817289705
11209015200,11209,20,152,所沢市No.152遺跡,散布地,,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.51497478451,35.7911325909201
11209015300,11209,20,153,所沢市No.153遺跡,散布地,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.509615140616,35.7897586971059
11209015400,11209,20,154,屋敷前遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.505535490971,35.7877528052906
11209015500,11209,20,155,所沢市No.155遺跡,集落跡,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.504496073295,35.7871383237144
11209015600,11209,20,156,所沢市No.156遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.492747366911,35.7856372677264
11209015700,11209,20,157,城西ノ上遺跡,旧石器,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.52610416224,35.8079014468688
11209015800,11209,20,158,六ツ家遺跡,集落跡,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.531300903629,35.8050906407013
11209015900,11209,20,159,甚木峯遺跡,散布地,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.523047448649,35.7954400174722
11209016000,11209,20,160,駿河台遺跡,散布地,,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.525380318629,35.7973811617585
11209016100,11209,20,161,ハケ遺跡,集落跡,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.53205317066,35.8014385237869
11209016200,11209,20,162,新山遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.521610424672,35.7937033818592
11209016300,11209,20,163,山王入遺跡,集落跡,,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.538107333021,35.8097994120967
11209016400,11209,20,164,谷戸遺跡,集落跡,,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.539900239135,35.8127691959714
11209016500,11209,20,165,村中遺跡,古墳,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.54026618792,35.8151131094096
11209016600,11209,20,166,柳野遺跡,その他,道路跡,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.540211883833,35.8174364955875
11209000100,11209,21,1,下川崎向原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.36581780832,35.875252945252
11209000200,11209,21,2,芋久保遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.362246728186,35.8718695038432
11209000300,11209,21,3,芦苅場遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.372340417675,35.869115229613
11209000400,11209,21,4,向原Ａ遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.370177483277,35.8670564184
11209000500,11209,21,5,堂ノ根遺跡,集落跡,,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,139.365851617102,35.8685309801792
11209000600,11209,21,6,向原Ｂ遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.367259806356,35.8630610638777
11209000700,11209,21,7,張摩久保遺跡,集落跡,,NA,1,NA,1,1,1,1,1,1,NA,1,NA,NA,139.354041626923,35.8661212764051
11209000800,11209,21,8,中台遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.33703926528,35.8589216765312
11209000900,11209,21,9,栗屋遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.336695942526,35.8643751893347
11209001000,11209,21,10,天王前遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.333783816448,35.8688343783352
11209001100,11209,21,11,加能里遺跡,集落跡,,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,139.339121051812,35.8420891596509
11209001200,11209,21,12,永田久保遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.295869270489,35.8624941115884
11209001300,11209,21,13,熊坂遺跡,集落跡,,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,139.325353809904,35.8384710582861
11209001400,11209,21,14,浅間塚遺跡,その他,塚,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.345605815707,35.8568133471237
11209001500,11209,21,15,東谷ツ遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.309199562211,35.8636761870207
11209001600,11209,21,16,西ヶ谷戸遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.286048192088,35.864805178411
11209001700,11209,21,17,蜂平遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.285076526154,35.8617923897515
11209001800,11209,21,18,別所平遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.301806708326,35.8549274215561
11209001900,11209,21,19,小岩井渡場遺跡,集落跡,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.271793500432,35.8634569829794
11209002000,11209,21,20,長割間遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.275019928662,35.8693107736303
11209002100,11209,21,21,滝ノ下遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.226005857743,35.8615654576113
11209002200,11209,21,22,茶内遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.221242563849,35.8623941871003
11209002300,11209,21,23,天神平遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.200961427396,35.9269955004579
11209002400,11209,21,24,井戸ノ上遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.207897512416,35.9223607327544
11209002500,11209,21,25,西川小遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.231375041731,35.9123272884843
11209002600,11209,21,26,谷口遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.284506568907,35.8390646208165
11209002700,11209,21,27,曽根遺跡,旧石器 集落跡,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.321009858921,35.843112081588
11209002800,11209,21,28,日向山遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.299889525879,35.8405096170284
11209002900,11209,21,29,岩井堂遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.305254994615,35.8363307429653
11209003000,11209,21,30,尾根遺跡,旧石器 集落跡,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.308409914245,35.8352913130057
11209003100,11209,21,31,三ツ沢遺跡,集落跡,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.311812459345,35.8338257379212
11209003200,11209,21,32,落合上ノ台遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.297457920491,35.8373787789208
11209003300,11209,21,33,道間遺跡,集落跡,,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,139.319575657988,35.8348079009924
11209003400,11209,21,34,マグサビ遺跡,散布地,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.314838865353,35.8402202938065
11209003500,11209,21,35,矢颪上ノ台遺跡,散布地,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.314280733468,35.8421658382429
11209003600,11209,21,36,森ノ下遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.272992097913,35.844225445366
11209003700,11209,21,37,吾妻遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.264341415712,35.8445547282803
11209003800,11209,21,38,飯能上野遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.313751354526,35.8613482473075
11209003900,11209,21,39,泉ヶ城,城跡,,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,139.330305826112,35.8616331316823
11209004000,11209,21,40,加治屋敷,城跡,,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,139.328037470203,35.8653347867054
11209004100,11209,21,41,中山陣屋,その他,陣屋,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.323031695873,35.8635961382916
11209004200,11209,21,42,中山信吉墓,墓 その他,史跡,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.318602833133,35.8632622592034
11209004300,11209,21,43,羅漢山砦,城跡,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.30840614708,35.8623997250818
11209004400,11209,21,44,藤兵衛屋敷,城跡,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.323993000632,35.8553599990046
11209004500,11209,21,45,判乃氏館,城跡,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,139.313866066089,35.8575553624267
11209004600,11209,21,46,大河原城,城跡,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.291867858061,35.8551510940924
11209004700,11209,21,47,大河原森下遺跡,集落跡,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.30781721998,35.8550499471172
11209004800,11209,21,48,観音窟石龕,城跡,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,139.220285717042,35.9072663906074
11209004900,11209,21,49,石灰焼場跡,その他,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.250059187054,35.8419664921888
11209005100,11209,21,51,天覧山の勝,その他,名勝,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005200,11209,21,52,猪狩の大モミ,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005300,11209,21,53,南川のウラジロガシ林,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005400,11209,21,54,滝の入タブの木,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005500,11209,21,55,子の権現二本スギ,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005600,11209,21,56,見返坂の飯能ササ,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005700,11209,21,57,?山不動の大イチョウ,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005800,11209,21,58,飯能の大ケヤキ,その他,天然記念物,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209005900,11209,21,59,中山家範館,城跡,,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.320083001428,35.863186409712
11209006000,11209,21,60,本橋渓水筆塚,その他,史跡,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,139.324000595245,35.8641938563581
11209006100,11209,21,61,大日向遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.327807764045,35.8821319505631
11209006200,11209,21,62,新堀遺跡,集落跡,,NA,1,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,139.333105305184,35.8402963533781
11209006300,11209,21,63,河原毛久保窯跡,窯跡,,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.308547356765,35.8672207158518
11209006400,11209,21,64,荻原遺跡,集落跡,,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,139.327014881073,35.8591413278252
11209006500,11209,21,65,並久保遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.333212951992,35.8596370463469
11209006600,11209,21,66,堂前遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.3316665822,35.8608447766496
11209006700,11209,21,67,台遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.330792614615,35.8568951376569
11209006800,11209,21,68,中宿遺跡,散布地,,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,139.333946457106,35.8537655181313
11209006900,11209,21,69,下宿遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.335001799094,35.8520489204761
11209007000,11209,21,70,河原毛久保遺跡,散布地,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.30860027814,35.8664065639436
11209007100,11209,21,71,山ノ内遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.338728671132,35.855606802113
11209007200,11209,21,72,前原地遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.343157536491,35.8380465467017
11209007300,11209,21,73,新光遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.345276368697,35.854251651119
11209007400,11209,21,74,上ノ原遺跡,旧石器 散布地,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.372070707571,35.8657164177088
11209007500,11209,21,75,株木遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.342688482215,35.8658248485015
11209007600,11209,21,76,猪野遺跡,集落跡,,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.345121611465,35.8697086779894
11209007700,11209,21,77,ヤタリ遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.358031542934,35.8689940041452
11209007800,11209,21,78,糀ヶ谷戸遺跡,集落跡,,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.354041838123,35.8691324699718
11209007900,11209,21,79,中原遺跡,集落跡,,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,139.350920524677,35.8709212907191
11209008000,11209,21,80,市No.80遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.303481108828,35.83931481808
11209008100,11209,21,81,清水ノ上遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.340850549134,35.8455699428186
11209008200,11209,21,82,丙新田遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.349177877534,35.857815738041
11209008300,11209,21,83,浅間遺跡,集落跡,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,139.344331059602,35.8564017512202
11209008400,11209,21,84,尾渕遺跡,集落跡,,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.336223042181,35.8613756286818
11209008500,11209,21,85,小原遺跡,集落跡,,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.35426791236,35.8709769314229
11209008600,11209,21,86,左別当遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.356636839231,35.8716446274345
11209008700,11209,21,87,三ヶ谷戸遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.34436001095,35.8441598351482
11209008800,11209,21,88,古原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.363156846432,35.8765714015476
11209008900,11209,21,89,下川崎中原遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.365717736157,35.8780987277034
11209009000,11209,21,90,市No.90遺跡,旧石器 散布地,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.360213772476,35.875264047113
11209009100,11209,21,91,新井原遺跡,集落跡,,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,139.327187398276,35.8469560893469
11209009200,11209,21,92,水越遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.365182451204,35.8834701651971
11209009300,11209,21,93,三入遺跡,集落跡,,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,139.362195021544,35.8797062588795
11209009400,11209,21,94,東原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.368172483893,35.8777092711296
11209009500,11209,21,95,西原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.361216759924,35.8759590051437
11209009600,11209,21,96,鍋ヶ谷戸遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.296066349535,35.8593318492305
11209009700,11209,21,97,森ノ木遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.332730419327,35.8355092354609
11209009800,11209,21,98,一盃山遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.301456517033,35.8586362248066
11209009900,11209,21,99,甲新田遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.345944096471,35.8633454025917
11209010100,11209,21,101,原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.359723619547,35.873233076004
11209010200,11209,21,102,小久保向原遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.342270542742,35.8618985721058
11209010300,11209,21,103,栗木田向遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.348551597806,35.8635484393924
11209010400,11209,21,104,高根沢遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.3316665822,35.8787059781765
11209010500,11209,21,105,後際遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.328505487674,35.843403728924
11209010600,11209,21,106,下火下遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.284016279191,35.8625787075282
11209010700,11209,21,107,市No.107遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.339533442996,35.8481068811545
11209010800,11209,21,108,旭原遺跡,集落跡,,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,139.326093265353,35.8608983892599
11209010900,11209,21,109,中里平遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.291745429443,35.8589337614492
11209011000,11209,21,110,六道遺跡,散布地,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.331443661519,35.847042025448
11209011100,11209,21,111,榎戸遺跡,集落跡,,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,139.329658382936,35.8455392362355
11209011200,11209,21,112,殿屋敷,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.289944220667,35.8599320354963
11209011300,11209,21,113,中内手遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.335866228568,35.8386410779851
11209011400,11209,21,114,ヨマキ遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.227456705171,35.8583318115611
11209011500,11209,21,115,池ノ東遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.338194483732,35.8454631016114
11209011600,11209,21,116,上町東遺跡,集落跡,,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,139.318935563978,35.861561520027
11209011700,11209,21,117,市No.117遺跡,散布地,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.317656488519,35.8623539958426
11209011800,11209,21,118,要害沢遺跡,散布地,,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,139.338902821146,35.8306435774183
11209011900,11209,21,119,菅沢遺跡,集落跡,,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.333169330894,35.8344012017765
11209012000,11209,21,120,市No.120遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.349690851101,35.8688091948842
11209012100,11209,21,121,市No.121遺跡,集落跡,,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,139.263256377851,35.8724161024005
11209012200,11209,21,122,中堂遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.288402978211,35.8387985940827
11209012300,11209,21,123,御側遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.286844903063,35.8401608302202
11209012400,11209,21,124,市No.124遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.276376535802,35.8398034975888
11209012500,11209,21,125,中橋場遺跡,集落跡,,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.27693227968,35.8429908929966
