"JASID","自治体コード","区市町村名","遺跡番号","遺跡名","種別","緯度","経度","P","J","Y","K","N","H","M","E","D","U"
11242011600,11242,"日高市","116","中王神遺跡","集落跡",35.9063441899003,139.365364665424,0,0,0,0,0,1,0,0,NA,0
11242011700,11242,"日高市","117","道光林遺跡","集落跡",35.9049160614045,139.362630168742,0,0,0,0,0,1,0,0,NA,0
11242011800,11242,"日高市","118","大黒ヶ谷戸遺跡","集落跡",35.9031610789837,139.357381902628,0,1,0,0,0,1,0,0,NA,0
11242011900,11242,"日高市","119","稲荷遺跡","集落跡",35.9037728849941,139.352884373766,0,1,0,0,0,1,0,0,NA,0
11242012000,11242,"日高市","120","稲荷遺跡","集落跡",35.9029108516291,139.350440082164,0,1,0,0,0,1,0,0,NA,0
11242012300,11242,"日高市","123","古道遺跡","集落跡",35.9006815645579,139.366602730747,0,0,0,0,0,1,0,0,NA,0
11242012400,11242,"日高市","124","堀ノ内遺跡","集落跡",35.9031114972078,139.370857021915,0,0,0,0,0,1,0,0,NA,0
11242012800,11242,"日高市","128","","集落跡",35.8921759744215,139.339704770929,0,1,0,0,0,1,0,0,NA,0
11242013000,11242,"日高市","130","後耕地遺跡","集落跡",35.8948826578016,139.346311950916,0,1,0,0,0,1,0,0,NA,0
11242013200,11242,"日高市","132","若宮遺跡","集落跡",35.8975750018926,139.367097690349,0,1,0,0,1,1,0,0,NA,0
11242013300,11242,"日高市","133","上鋪遺跡","集落跡",35.8937109388297,139.361368213448,0,0,0,0,0,1,0,0,NA,0
11242013400,11242,"日高市","134","金子ヶ谷戸遺跡","集落跡",35.8924251514285,139.366234418332,0,0,0,0,0,1,0,0,NA,0
11242013900,11242,"日高市","139","柳久保遺跡","集落跡",35.8851433295055,139.368266509567,0,0,0,0,0,1,0,0,NA,0
11242014000,11242,"日高市","140","向原遺跡","集落跡",35.8854651273715,139.36593396601,0,1,0,0,0,1,0,0,NA,0
11242014100,11242,"日高市","141","関場遺跡","集落跡",35.888902770174,139.371202853848,0,1,0,0,0,1,0,0,NA,0
11242014200,11242,"日高市","142","宿方遺跡","集落跡",35.8868686991846,139.373178515397,0,1,0,0,0,1,0,0,NA,0
11242014300,11242,"日高市","143","東方遺跡","集落跡",35.8903447119586,139.371940063295,0,1,0,0,0,1,0,0,NA,0
11242014400,11242,"日高市","144","北中沢遺跡","集落跡",35.8941187481409,139.372933457993,0,1,0,0,0,1,0,0,NA,0
11242014700,11242,"日高市","147","西竹ノ内遺跡","集落跡",35.8816606980377,139.351883527481,0,1,0,0,0,1,0,0,NA,0
11242015100,11242,"日高市","151","上ノ条遺跡","集落跡",35.8892043316153,139.361022398674,0,0,0,0,0,1,0,0,NA,0
11242015600,11242,"日高市","156","姥田遺跡","集落跡",35.8889220030816,139.353446281047,0,0,0,0,0,1,0,0,NA,0
11242015800,11242,"日高市","158","上ノ条遺跡","集落跡",35.889398023507,139.360325648897,0,1,0,0,0,1,0,0,NA,0
11242016000,11242,"日高市","160","上鋪遺跡","集落跡",35.8928979752058,139.360157605326,0,0,0,0,0,1,0,0,NA,0
11242016100,11242,"日高市","161","姥ヶ原遺跡","集落跡",35.8923983386383,139.359026018942,0,0,0,0,0,1,0,0,NA,0
11242016200,11242,"日高市","162","姥ヶ原遺跡","集落跡",35.8917343875185,139.357827974684,0,0,0,0,0,1,0,0,NA,0
11242016300,11242,"日高市","163","姥田遺跡","集落跡",35.8901454342981,139.355901781096,0,0,0,0,0,1,0,0,NA,0
11242016500,11242,"日高市","165","新屋敷遺跡","集落跡",35.8850009379568,139.379038009046,0,1,0,0,0,1,0,0,NA,0
11242016600,11242,"日高市","166","下宿遺跡","集落跡",35.8823274378776,139.3756805686,0,1,0,0,1,1,0,0,NA,0
11242016700,11242,"日高市","167","西原遺跡","集落跡",35.8803266091221,139.372629424535,0,0,0,0,0,1,0,0,NA,1
11242016800,11242,"日高市","168","上沢遺跡","集落跡",35.878004945838,139.37254921011,0,0,0,0,0,1,0,0,NA,0
11242017000,11242,"日高市","170","上沢台遺跡","集落跡",35.8766217637056,139.373798312689,0,0,0,0,0,1,0,0,NA,0
11242017100,11242,"日高市","171","上原遺跡","集落跡",35.8726766804127,139.376070297139,0,1,0,0,0,1,0,0,NA,0
11242017200,11242,"日高市","172","新林遺跡","集落跡",35.8913141041411,139.393814173026,0,1,0,0,0,1,0,0,NA,0
11242017500,11242,"日高市","175","東久保遺跡","集落跡",35.8982212460587,139.394668452987,0,0,0,0,0,1,0,0,NA,0
11242017600,11242,"日高市","176","二反田遺跡","集落跡",35.8882093840466,139.387669381561,0,1,0,0,0,1,0,0,NA,0
11242017700,11242,"日高市","177","南遺跡","集落跡",35.8907891738216,139.390001737494,0,1,0,0,0,1,0,0,NA,0
11242017800,11242,"日高市","178","南遺跡","集落跡",35.8936417797004,139.391362362208,0,0,0,0,0,1,0,0,NA,0
11242018000,11242,"日高市","180","宮久保遺跡","集落跡",35.8852704903931,139.382909325571,0,0,0,0,0,1,0,0,NA,0
11242018100,11242,"日高市","181","下向山遺跡","集落跡",35.8830870605597,139.385958990509,0,0,0,0,1,1,0,0,NA,0
11242018200,11242,"日高市","182","谷津遺跡","集落跡",35.8945048027602,139.387860551111,0,0,0,0,1,1,0,0,NA,0
11242018300,11242,"日高市","183","谷津南遺跡","集落跡",35.8937716939429,139.389429963427,0,1,0,0,1,1,0,0,NA,0
11242018500,11242,"日高市","185","上猿ヶ谷戸遺跡","",35.9072942678705,139.389896784496,0,0,0,0,1,1,0,0,NA,0
11242019000,11242,"日高市","190","向谷遺跡","その他",35.8867852978958,139.375708853833,0,0,0,0,0,1,0,0,NA,0
11242019100,11242,"日高市","191","小河原遺跡","集落跡",35.8956320879235,139.360288223215,0,0,0,0,1,1,0,0,NA,0
11245250200,11245,"ふじみ野市","2","北野遺跡","集落跡",35.8781305942023,139.511837910456,0,1,0,0,1,1,0,0,NA,0
11245250300,11245,"ふじみ野市","3","川崎遺跡","集落跡",35.8880134844022,139.520270901554,1,1,0,1,1,1,0,0,NA,0
11245250500,11245,"ふじみ野市","5","ハケ遺跡","集落跡　古墳群",35.8845311032511,139.522977219471,0,1,0,1,1,1,0,0,NA,0
11245250600,11245,"ふじみ野市","6","上福岡貝塚","集落跡",35.880905601415,139.524062669361,0,1,0,1,1,1,0,0,NA,0
11245250700,11245,"ふじみ野市","7","権現山遺跡群（古墳群）","集落跡　古墳群",35.8805508896163,139.526729188484,0,1,0,1,1,1,0,0,NA,0
11245250800,11245,"ふじみ野市","8","滝遺跡","集落跡",35.8801316827153,139.526967981242,0,1,0,1,1,1,0,0,NA,0
11245251000,11245,"ふじみ野市","10","松山遺跡","集落跡",35.8734241965474,139.531418450164,0,0,0,0,1,1,1,1,NA,0
11245252000,11245,"ふじみ野市","20","川袋遺跡","散布地",35.873554198279,139.548848546849,0,0,0,0,1,1,0,0,NA,0
11245252100,11245,"ふじみ野市","21","伊佐島遺跡","集落跡",35.869812170161,139.547656357661,0,0,0,1,0,1,0,0,NA,0
11245300100,11245,"ふじみ野市","1","西ノ原遺跡","集落跡",35.8552273432606,139.520582776076,1,1,0,0,1,1,1,1,NA,0
11245302400,11245,"ふじみ野市","24","東台遺跡","集落跡　その他（製鉄遺跡）",35.8501489920263,139.524935977737,1,0,0,0,1,1,1,1,NA,0
11245303900,11245,"ふじみ野市","39","西台遺跡","集落跡",35.8470198100148,139.517493603467,1,0,0,0,1,1,0,1,NA,0
11245304100,11245,"ふじみ野市","41","神明後遺跡","集落跡",35.8600657314804,139.528104747932,1,1,0,0,1,1,1,1,NA,0
11245304500,11245,"ふじみ野市","45","江川東遺跡","集落跡",35.8646780532885,139.514453761972,0,0,0,0,1,1,0,1,NA,0
11245304600,11245,"ふじみ野市","46","鶴ケ舞遺跡","集落跡",35.86606492274,139.512264828363,1,1,0,0,1,1,0,0,NA,0
11324000200,11324,"三芳町","2","古井戸山遺跡","旧石器 集落跡",35.8210567806358,139.547345276595,1,1,1,1,1,1,1,0,NA,0
11324000300,11324,"三芳町","3","本村北遺跡","集落跡",35.8261603026429,139.549862977663,0,1,1,1,1,1,0,0,NA,0
11324000400,11324,"三芳町","4","北側遺跡","集落跡",35.8276758301497,139.550702210479,0,1,1,1,1,1,0,0,NA,0
11324000700,11324,"三芳町","7","新開遺跡","旧石器 窯跡",35.8319178359747,139.544410473719,1,1,0,0,0,1,0,0,NA,0
11324000900,11324,"三芳町","9","俣埜遺跡","旧石器 集落跡 窯跡",35.836197414288,139.536018141626,1,1,0,0,1,1,0,0,NA,0
11324001300,11324,"三芳町","13","浅間後遺跡","旧石器 集落跡",35.8492490051615,139.529653716721,1,1,0,0,1,1,0,0,NA,0
11324001700,11324,"三芳町","17","新開第二遺跡","旧石器 窯跡",35.8286638413578,139.539974199205,1,0,0,0,0,1,0,0,NA,0
11326000600,11326,"毛呂山町","6","仏坂遺跡","",35.9450146610433,139.351058325698,0,0,0,0,0,1,0,0,NA,0
11326001100,11326,"毛呂山町","11","中尾遺跡","集落跡",35.9270292039365,139.320942468766,0,0,0,0,0,1,0,0,NA,0
11326002300,11326,"毛呂山町","23","宿谷氏館跡","城跡",35.9138294198837,139.304321269895,0,0,0,0,0,1,0,0,NA,0
11326002500,11326,"毛呂山町","25","伴六遺跡","集落跡",35.9432144409847,139.317822016207,0,0,0,0,0,1,0,0,NA,0
11326002900,11326,"毛呂山町","29","上殿遺跡","集落跡",35.9318930881429,139.344618858027,0,1,0,0,0,1,0,0,NA,0
11326003100,11326,"毛呂山町","31","東原遺跡","集落跡",35.9296653580094,139.319316526403,0,0,0,0,0,1,0,0,NA,0
11326003500,11326,"毛呂山町","35","五反田遺跡","集落跡",35.9491302644482,139.324096690459,0,1,0,0,0,1,0,0,NA,0
11326003700,11326,"毛呂山町","37","山田遺跡","集落跡",35.9365910401537,139.336104452683,0,1,0,0,0,1,0,0,NA,0
11326003800,11326,"毛呂山町","38","沼下遺跡","集落跡",35.937702940747,139.338198722267,0,0,0,0,0,1,0,0,NA,0
11326004200,11326,"毛呂山町","42","清後坂遺跡","集落跡",35.9581928302232,139.335599236535,0,0,0,0,0,1,0,0,NA,0
11326004300,11326,"毛呂山町","43","大寺廃寺","墓 寺院跡",35.9179663857837,139.316104273039,0,0,0,0,1,1,1,0,NA,0
11326004400,11326,"毛呂山町","44","堂庭遺跡","寺院跡",35.910140929344,139.273605031172,0,0,0,0,0,1,0,0,NA,0
11326004500,11326,"毛呂山町","45","愛宕下遺跡","集落跡",35.9567901004265,139.32949789446,0,1,0,0,0,1,0,0,NA,0
11326004600,11326,"毛呂山町","46","久根下遺跡","集落跡",35.9601585123849,139.335358910346,0,1,0,1,0,1,0,0,NA,0
11326004700,11326,"毛呂山町","47","神明台遺跡","集落跡",35.9609769824785,139.346966073524,0,0,0,0,0,1,0,0,NA,0
11326004900,11326,"毛呂山町","49","稲荷台遺跡","集落跡",35.9566626703636,139.346244010176,0,1,0,0,0,1,0,0,NA,0
11326005000,11326,"毛呂山町","50","苗木原遺跡","集落跡 古墳",35.9518338284335,139.342983530103,0,1,0,1,0,1,0,0,NA,0
11326005100,11326,"毛呂山町","51","西ノ久保遺跡","その他",35.9546408061755,139.348202037534,0,0,0,0,0,1,0,0,NA,0
11326005200,11326,"毛呂山町","52","立堀遺跡","その他",35.9570308272029,139.352184580955,0,1,0,0,0,1,0,0,NA,0
11326005300,11326,"毛呂山町","53","前原遺跡","集落跡",35.9577187077932,139.354964408649,0,1,0,0,0,1,0,0,NA,0
11326005400,11326,"毛呂山町","54","西ヶ谷遺跡","集落跡",35.9499926327595,139.346278341928,0,0,0,1,0,1,0,0,NA,0
11326005500,11326,"毛呂山町","55","六本松Ａ遺跡","集落跡",35.9467198710959,139.34391050311,0,1,0,0,0,1,0,0,NA,0
11326005600,11326,"毛呂山町","56","まま上遺跡","集落跡",35.9493783150911,139.354834875991,0,1,0,0,0,1,0,0,NA,0
11326005700,11326,"毛呂山町","57","築地遺跡","集落跡",35.9467360345468,139.353267018251,0,1,0,0,0,1,0,0,NA,0
11326005800,11326,"毛呂山町","58","前通遺跡","集落跡",35.9419545358211,139.348056574349,0,0,0,0,0,1,0,0,NA,0
11326005900,11326,"毛呂山町","59","大利原遺跡","集落跡",35.9399390302691,139.347454683162,0,1,0,0,0,1,0,0,NA,0
11326006000,11326,"毛呂山町","60","延命寺北遺跡","集落跡",35.9371469924055,139.344790519404,0,0,0,0,0,1,0,0,NA,0
11326006100,11326,"毛呂山町","61","船原前遺跡","集落跡",35.9365628681067,139.348772816971,0,0,0,0,0,1,0,0,NA,0
11326006200,11326,"毛呂山町","62","表Ａ遺跡","その他",35.9342003992173,139.346850454618,0,0,0,0,0,1,0,0,NA,0
11326006300,11326,"毛呂山町","63","八坂神社前遺跡","その他",35.9510458897267,139.356002173878,0,1,0,0,0,1,0,0,NA,0
11326006400,11326,"毛呂山町","64","上遺跡","その他",35.9477366179672,139.351069752102,0,1,0,0,0,1,0,0,NA,0
11326006500,11326,"毛呂山町","65","大林坊遺跡","集落跡",35.9471303127872,139.3480442745,0,1,0,0,0,1,0,0,NA,0
11326006700,11326,"毛呂山町","67","下谷ヶ跨Ａ遺跡","その他",35.9450731189917,139.342433126822,0,1,0,0,0,1,0,0,NA,0
11326007000,11326,"毛呂山町","70","満願寺南遺跡","その他",35.9382588851782,139.349150718641,0,0,0,0,0,1,0,0,NA,0
11326007100,11326,"毛呂山町","71","表Ｂ遺跡","その他",35.9328938584303,139.34715944562,0,1,0,0,0,1,0,0,NA,0
11326007200,11326,"毛呂山町","72","宮脇遺跡","集落跡",35.9383409960879,139.344863672999,0,0,0,0,0,1,0,0,NA,0
11326007700,11326,"毛呂山町","77","松の外遺跡","集落跡",35.956272735128,139.333703341623,0,1,0,0,0,1,0,0,NA,0
11326009300,11326,"毛呂山町","93","西原遺跡","その他",35.9465454433592,139.330104837343,0,0,0,0,0,1,0,0,NA,0
11326009400,11326,"毛呂山町","94","野久保遺跡","その他",35.9472842586557,139.32793729188,0,0,0,0,0,1,0,0,NA,0
11326009900,11326,"毛呂山町","99","総庭遺跡","その他",35.9500644879774,139.314944750705,0,1,0,0,0,1,0,0,NA,0
11326010700,11326,"毛呂山町","107","本社遺跡","集落跡",35.931106230052,139.322322633623,0,1,0,1,1,1,0,0,NA,0
11326011300,11326,"毛呂山町","113","立沢遺跡","集落跡",35.9608109291444,139.321323406697,0,1,0,0,0,1,0,0,NA,0
11326011400,11326,"毛呂山町","114","大満山Ａ遺跡","集落跡",35.959282511001,139.324722301175,0,1,0,0,0,1,0,0,NA,0
11326011500,11326,"毛呂山町","115","大満山Ｂ遺跡","集落跡",35.9589768222327,139.323211681844,0,0,0,0,0,1,0,0,NA,0
11326011600,11326,"毛呂山町","116","西戸西原遺跡","集落跡",35.9605246972426,139.327049264309,0,1,0,0,0,1,0,0,NA,0
11326011900,11326,"毛呂山町","119","鎌倉道遺跡","その他",35.9497499156902,139.345471893713,0,0,0,1,0,1,0,0,NA,0
11327002500,11327,"越生町","25","山田遺跡","集落跡",35.9709330045867,139.301807092837,0,1,0,0,1,1,0,0,NA,0
11327002800,11327,"越生町","28","黒岩氏館跡","その他",35.9685434048139,139.290305780254,0,0,0,0,0,1,1,0,NA,0
11327002900,11327,"越生町","29","岡崎氏館跡","その他",35.9655979834921,139.292640375046,0,0,0,0,0,1,0,0,NA,0
11341000100,11341,"滑川町","1","南柿町遺跡","城跡",36.1021616191094,139.345123907833,0,0,0,1,0,1,0,0,NA,0
11341000200,11341,"滑川町","2","阿弥陀谷遺跡","",36.1021061401421,139.348229387958,0,0,0,1,0,1,0,0,NA,0
11341000300,11341,"滑川町","3","三軒新田古墳","",36.1006914174731,139.347336748667,0,0,0,1,0,1,0,0,NA,0
11341000600,11341,"滑川町","6","関魔谷遺跡","散布地",36.1008057457383,139.353242102121,0,0,0,1,0,1,0,0,NA,0
11341000700,11341,"滑川町","7","岩井口遺跡","散布地",36.0993632602554,139.353825750737,0,0,0,1,0,1,0,0,NA,0
11341000900,11341,"滑川町","9","蟹沢遺跡","散布地",36.0996728893406,139.357104110886,0,0,0,1,0,1,0,0,NA,0
11341001200,11341,"滑川町","12","油免遺跡","散布地",36.0986663798311,139.363575916957,0,0,0,1,0,1,0,0,NA,0
11341001700,11341,"滑川町","17","山の上遺跡","集落跡",36.094532920992,139.373257617569,0,0,0,1,0,1,0,0,NA,0
11341001800,11341,"滑川町","18","菖蒲沼古墳群","古墳群",36.0942073739385,139.379795462415,0,0,0,1,0,1,0,0,NA,0
11341002000,11341,"滑川町","20","菖蒲沼遺跡","集落跡",36.0918215109967,139.381958394193,0,1,0,1,0,1,0,0,NA,0
11341002100,11341,"滑川町","21","清水南遺跡","集落跡",36.0902678865073,139.377907184649,0,0,0,1,1,1,0,0,NA,0
11341002800,11341,"滑川町","28","本納地遺跡","集落跡",36.0876140534944,139.375108503441,0,0,0,1,1,1,0,0,NA,0
11341002900,11341,"滑川町","29","大沼遺跡","集落跡",36.089794688984,139.372402120817,0,1,0,0,1,1,0,0,NA,0
11341003000,11341,"滑川町","30","本納地遺跡","集落跡",36.0872533730108,139.372018599966,0,0,0,1,1,1,0,0,NA,0
11341003100,11341,"滑川町","31","弁財天遺跡","集落跡",36.0895284008161,139.36865403462,0,0,1,1,1,1,0,0,NA,0
11341003300,11341,"滑川町","33","亀ヶ入II遺跡","集落跡",36.0926614807533,139.365078649371,0,0,0,1,0,1,0,0,NA,0
11341003600,11341,"滑川町","36","耕作II遺跡","集落跡",36.0889284917522,139.363802949578,0,0,0,0,1,1,0,0,NA,0
11341003900,11341,"滑川町","39","小川谷II遺跡","集落跡",36.0867224045295,139.363230836572,0,0,0,1,1,1,0,0,NA,0
11341004000,11341,"滑川町","40","小川谷東遺跡","集落跡 散布地",36.085584859178,139.366217745448,0,0,0,0,1,1,0,0,NA,0
11341004100,11341,"滑川町","41","妻前西遺跡","集落跡",36.0843085680795,139.362956179286,0,0,0,0,1,1,0,0,NA,0
11341004200,11341,"滑川町","42","妻前遺跡","集落跡",36.0838170015793,139.361187185802,0,0,0,0,1,1,0,0,NA,0
11341004400,11341,"滑川町","44","笹山遺跡","集落跡",36.0802614154595,139.371949935153,0,0,0,0,1,1,0,0,NA,0
11341004500,11341,"滑川町","45","後谷古墳群","集落跡 古墳群",36.0807053668269,139.369169020715,0,0,0,1,1,1,0,0,NA,0
11341004600,11341,"滑川町","46","中里前I遺跡","集落跡",36.0816487562842,139.375623486262,0,0,0,0,1,1,0,0,NA,0
11341004700,11341,"滑川町","47","中里前遺跡","集落跡",36.081870730746,139.376413129644,0,0,0,0,1,1,0,0,NA,0
11341004800,11341,"滑川町","48","三本木遺跡","集落跡",36.0788628984561,139.375389026418,0,0,0,0,1,1,0,0,NA,0
11341005000,11341,"滑川町","50","東遺跡","集落跡",36.0726204435322,139.372793864257,0,0,0,0,1,1,0,0,NA,0
11341005200,11341,"滑川町","52","追越遺跡","集落跡",36.0685981955675,139.37488257059,0,0,1,1,1,1,0,0,NA,0
11341005500,11341,"滑川町","55","山王西遺跡","集落跡",36.062811164276,139.371707594213,0,0,0,0,1,1,0,0,NA,0
11341005800,11341,"滑川町","58","長淵遺跡","集落跡",36.0629906757419,139.375300122718,0,0,0,0,1,1,0,0,NA,0
11341005900,11341,"滑川町","59","丸山I遺跡","集落跡",36.0612437812852,139.380684725655,0,0,0,0,1,1,0,0,NA,0
11341006100,11341,"滑川町","61","水深遺跡","集落跡",36.0607483192264,139.374895254829,0,0,0,1,1,1,0,0,NA,0
11341006200,11341,"滑川町","62","照ヶ谷遺跡","集落跡",36.0601099752485,139.377435842422,0,0,0,0,1,1,0,0,NA,0
11341006300,11341,"滑川町","63","打越東遺跡","集落跡",36.0573992669745,139.378058928158,0,1,0,0,1,1,0,0,NA,0
11341006700,11341,"滑川町","67","蟹山遺跡","集落跡",36.0506288380472,139.377189062967,0,0,0,0,1,1,0,0,NA,0
11341006800,11341,"滑川町","68","金光地遺跡","集落跡",36.0509468310565,139.380828073657,0,0,0,0,1,1,0,0,NA,0
11341006900,11341,"滑川町","69","東金光地遺跡","集落跡",36.0508045008978,139.383347857216,0,0,0,1,1,1,0,0,NA,0
11341007200,11341,"滑川町","72","東ノ谷III遺跡","集落跡",36.0476487823323,139.378859555603,0,0,0,1,1,1,0,0,NA,0
11341007900,11341,"滑川町","79","城山北遺跡","集落跡",36.0726261263754,139.367651144427,0,1,0,1,0,1,0,0,NA,0
11341008000,11341,"滑川町","80","山田遺跡","集落跡 城跡",36.0693966213087,139.36578908653,0,1,0,1,1,1,1,0,NA,0
11341008700,11341,"滑川町","87","矢崎遺跡","集落跡 古墳群",36.0823399789982,139.361343463633,0,1,0,1,1,1,0,0,NA,0
11341009400,11341,"滑川町","94","円正寺裡遺跡","集落跡",36.0941165807818,139.349996370853,0,0,0,0,1,1,0,0,NA,0
11341010100,11341,"滑川町","101","南薬王子I遺跡","散布地",36.097834157892,139.359436507794,0,0,0,1,0,1,0,0,NA,0
11341010300,11341,"滑川町","103","天神前古墳群","集落跡 古墳群 古墳",36.0960079905151,139.360385305936,0,0,0,1,1,1,0,0,NA,0
11341010400,11341,"滑川町","104","中在家裡遺跡","集落跡",36.0961273350901,139.355986727644,0,0,0,0,1,1,0,0,NA,0
11341011000,11341,"滑川町","110","谷在家遺跡","集落跡",36.0922577065166,139.353434602148,0,0,0,0,1,1,0,0,NA,0
11341011100,11341,"滑川町","111","榎II遺跡","集落跡",36.090939503979,139.351626527752,0,0,0,0,1,1,0,0,NA,0
11341012600,11341,"滑川町","126","西ヶ谷戸遺跡","集落跡",36.0819923005319,139.354528230157,0,0,0,0,1,1,0,0,NA,0
11341013300,11341,"滑川町","133","富士塚遺跡","集落跡",36.0949589473405,139.329007512932,0,0,0,0,1,1,0,0,NA,0
11341014000,11341,"滑川町","140","向船川遺跡","集落跡",36.0876347422453,139.334123021179,0,0,0,0,0,1,0,0,NA,0
11341015500,11341,"滑川町","155","郷社後I遺跡","集落跡",36.0754924193921,139.338222084208,0,0,0,0,1,1,0,0,NA,0
11341015900,11341,"滑川町","159","郷社後IV遺跡","",36.0744043063587,139.340388278489,0,0,0,0,1,1,0,0,NA,0
11341016000,11341,"滑川町","160","郷社後I遺跡","集落跡",36.0736531596317,139.342158342029,0,0,0,0,1,1,0,0,NA,0
11341016400,11341,"滑川町","164","眺望里遺跡","集落跡",36.0707082975388,139.346009514605,0,0,0,0,1,1,0,0,NA,0
11341016500,11341,"滑川町","165","眺望里II遺跡","集落跡",36.0686322684417,139.348113043071,0,0,0,0,1,1,0,0,NA,0
11341016600,11341,"滑川町","166","駒形遺跡","集落跡",36.0666288725882,139.348378441476,0,0,0,0,1,1,0,0,NA,0
11341016700,11341,"滑川町","167","広瀬遺跡","集落跡",36.0666298395839,139.345889128631,0,0,0,0,1,1,0,0,NA,0
11341016800,11341,"滑川町","168","加田遺跡","集落跡",36.0652144789118,139.344172514862,0,0,0,0,1,1,0,0,NA,0
11341016900,11341,"滑川町","169","大平遺跡","祭祀 その他",36.0719952041445,139.329243673639,0,0,0,0,1,1,0,0,NA,0
11341017000,11341,"滑川町","170","柳沢遺跡","集落跡",36.0677954107648,139.330748594234,0,0,0,0,1,1,0,0,NA,0
11341017100,11341,"滑川町","171","台田嶺A遺跡","集落跡",36.0697934923079,139.334937131603,0,1,0,0,0,1,0,0,NA,0
11341017200,11341,"滑川町","172","台田嶺B遺跡","集落跡 窯跡",36.0688222091257,139.335417783982,0,1,0,0,0,1,0,0,NA,0
11341017300,11341,"滑川町","173","山田谷遺跡","その他",36.0666575910635,139.332808530922,0,1,0,0,1,1,0,0,NA,0
11341017400,11341,"滑川町","174","中尾遺跡","集落跡",36.0652422319494,139.334422148127,0,1,0,0,1,1,0,0,NA,0
11341017500,11341,"滑川町","175","二ツ沼西遺跡","その他",36.0649369543501,139.336379087431,0,0,0,0,1,1,0,0,NA,0
11341017600,11341,"滑川町","176","二ツ沼北遺跡","その他",36.0665465829691,139.338679350144,0,0,0,0,1,1,0,0,NA,0
11341017800,11341,"滑川町","178","細沼北","その他",36.061689845091,139.336894071562,0,0,0,0,1,1,0,0,NA,0
11341017900,11341,"滑川町","179","年中坂B遺跡","その他",36.0600801160478,139.335040128822,0,1,0,0,1,1,0,0,NA,0
11341018000,11341,"滑川町","180","年中坂A遺跡","集落跡",36.0588034120719,139.336688078434,0,1,0,0,1,1,0,0,NA,0
11341018100,11341,"滑川町","181","細沼東遺跡","集落跡",36.0606629520503,139.338473356361,0,1,0,0,1,1,0,0,NA,0
11341018200,11341,"滑川町","182","用土庵A遺跡","集落跡",36.0619673811068,139.342352903218,0,1,0,0,1,1,0,0,NA,0
11341018300,11341,"滑川町","183","用土庵B遺跡","集落跡",36.0616343364999,139.340533292884,1,1,0,0,1,1,0,0,NA,0
11341018400,11341,"滑川町","184","天裏遺跡","集落跡",36.0619396258553,139.344241178365,0,1,0,0,1,1,0,0,NA,0
11341018500,11341,"滑川町","185","蟹沢遺跡","その他",36.0594417655904,139.341116941828,0,1,0,0,1,1,0,0,NA,0
11341018700,11341,"滑川町","187","祢がらみ遺跡","集落跡",36.0658630032084,139.350890696971,0,0,0,0,1,1,0,0,NA,0
11341018800,11341,"滑川町","188","中尾清水遺跡","集落跡",36.0643088699932,139.351199686663,0,0,0,0,1,1,0,0,NA,0
11341018900,11341,"滑川町","189","内郷遺跡","集落跡",36.0637901362871,139.349913381138,0,0,0,0,1,1,0,0,NA,0
11341019000,11341,"滑川町","190","内郷II遺跡","集落跡",36.0635794698215,139.350741410549,0,0,0,0,1,1,0,0,NA,0
11341019100,11341,"滑川町","191","下沼遺跡","集落跡",36.0636733377622,139.35210344679,0,0,0,0,1,1,0,0,NA,0
11341019200,11341,"滑川町","192","内郷III遺跡","集落跡",36.0627157557011,139.351262351823,0,0,0,0,1,1,0,0,NA,0
11341019300,11341,"滑川町","193","居山遺跡","集落跡",36.0611375184649,139.350890695006,0,0,0,0,1,1,0,0,NA,0
11341019600,11341,"滑川町","196","久保田遺跡","集落跡",36.0639122089978,139.359411399643,0,0,0,1,1,1,0,0,NA,0
11341020600,11341,"滑川町","206","蔵ノ前遺跡","集落跡",36.0616141539822,139.367685476179,0,0,0,0,1,1,0,0,NA,0
11341020700,11341,"滑川町","207","小江戸遺跡","集落跡",36.0620193080372,139.368056011825,0,0,0,0,1,1,0,0,NA,0
11341020800,11341,"滑川町","208","悪戸遺跡","集落跡",36.0634478421437,139.365639494937,0,0,0,0,1,1,0,0,NA,0
11341020900,11341,"滑川町","209","早稲田遺跡","集落跡",36.0641396987107,139.367204823799,0,0,0,0,1,1,0,0,NA,0
11341021200,11341,"滑川町","212","市場II遺跡","集落跡",36.0643840065272,139.363256613439,0,0,0,0,1,1,0,0,NA,0
11341021900,11341,"滑川町","219","西両表遺跡","集落跡",36.0783168414123,139.346018772177,0,0,0,0,1,1,0,0,NA,0
11341022700,11341,"滑川町","227","皿型沼西遺跡","その他",36.0731337376249,139.35161167554,0,0,0,0,1,1,0,0,NA,0
11341022800,11341,"滑川町","228","大木裡遺跡","集落跡",36.0723289953551,139.353980599791,0,0,0,0,1,1,0,0,NA,0
11341023500,11341,"滑川町","235","下耕地新田遺跡","集落跡",36.0700812246253,139.358615458934,0,0,0,0,1,1,0,0,NA,0
11341023600,11341,"滑川町","236","大ケ谷戸遺跡","集落跡",36.0688324336472,139.355456889336,0,0,0,0,1,1,0,0,NA,0
11341023700,11341,"滑川町","237","大ケ谷戸II遺跡","集落跡",36.0681664032624,139.356624185913,0,0,0,0,1,1,0,0,NA,0
11341023900,11341,"滑川町","239","城ノ台遺跡","集落跡",36.060302150328,139.348361051412,0,0,0,1,1,1,0,0,NA,0
