JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13115002500,13115,25,こやまいせき,小山遺跡,杉並区 阿佐谷北五丁目,[縄文時代（後期）][古墳時代][奈良時代],包蔵地,,縄文土器　打斧　磨斧　石鏃　土師器,139.639848,35.70806899,,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115002600,13115,26,こうみょういんみなみいせき,光明院南遺跡,杉並区 上荻二丁目　南荻窪四丁目,[旧石器時代][縄文時代（草創期〜後期）][近世],集落,[旧石器時代]ブロック　礫群　[縄文時代]住居 屋外埋甕　焼土跡　土坑　遺物集中部　集石　[近世]溝状遺構,[旧]剥片　彫器　ナイフ形石器　スクレイパー　尖頭器　石核　[縄]縄文土器　土器片鐘　石鏃　打製石斧　磨製石斧　石皿　磨石　石棒　軽石製石製品　有舌尖頭器　楔形石器　敲石　スタンプ形石器　スクレイパー　凹石　[近]磁器　陶器,139.614063,35.70405415,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115002700,13115,27,なかたいせき,中田遺跡,杉並区 上荻三丁目,[縄文時代（中期）],集落,[縄文時代]住居,縄文土器　打斧　石鏃,139.6084359,35.70675643,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115002800,13115,28,,杉並区No.28遺跡,杉並区 上荻三丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6082986,35.70845699,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115002900,13115,29,,杉並区No.29遺跡,杉並区 上荻四丁目,[縄文時代（前期〜後期）],包蔵地,,縄文土器　打斧　磨斧　石鏃　石錐　石錘,139.6063539,35.71060354,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003000,13115,30,,杉並区No.30遺跡,杉並区 西荻北一丁目,[縄文時代],包蔵地,,縄文土器,139.6079896,35.70497219,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003100,13115,31,まるやまいせき,丸山遺跡,杉並区 西荻北二丁目,[縄文時代][平安時代],集落,[縄文時代]土杭　[平安時代]住居跡,縄文土器　石器　土師器,139.6019471,35.70675643,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13115003200,13115,32,,杉並区No.32遺跡,杉並区 南荻窪三丁目,[縄文時代],包蔵地,,縄文土器,139.6101148,35.70380323,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003300,13115,33,,杉並区No.33遺跡,杉並区 南荻窪四丁目,[縄文時代],包蔵地,,縄文土器,139.616638,35.70095949,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003400,13115,34,,杉並区No.34遺跡,杉並区 荻窪一丁目,[縄文時代（後期）],集落,[縄文時代]住居,縄文土器　打斧　凹石,139.6237994,35.69301261,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003500,13115,35,にしだしょうがっこうきたいせき,西田小学校北遺跡,杉並区 荻窪一丁目,[縄文時代（中期）][弥生時代],集落,[縄文時代]住居跡　土坑　溝状遺構　[弥生時代]住居,縄文土器　打斧　弥生土器　土製品　石鏃,139.6228381,35.69525952,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003700,13115,37,かわなみいせき,川南遺跡,杉並区 荻窪二丁目,[旧石器時代][縄文時代][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　ナイフ形石器　掻器　石核　剥片,139.6222201,35.69617963,,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13115003800,13115,38,,杉並区No.38遺跡,杉並区 荻窪三丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧　石槍　石鏃　石皿,139.6242457,35.69969269,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115003900,13115,39,,杉並区No.39遺跡,杉並区 荻窪四丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧,139.6213415,35.70101525,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004000,13115,40,,杉並区No.40遺跡,杉並区 荻窪五丁目,[縄文時代（中期〜後期）],集落,[縄文時代]住居,縄文土器,139.6169126,35.70252077,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004100,13115,41,,杉並区No.41遺跡,杉並区 成田西一丁目,[縄文時代],包蔵地,,縄文土器,139.6327159,35.68585283,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004200,13115,42,,杉並区No.42遺跡,杉並区 成田西一丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.631274,35.68797211,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004300,13115,43,,杉並区No.43遺跡,杉並区 成田西二丁目,[古墳時代],包蔵地,,土師器,139.6271064,35.69016785,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004400,13115,44,くまのじんじゃみなみいせき,熊野神社南遺跡,杉並区 成田西三丁目,[縄文時代（早期・中期）][古墳時代][近世],集落,[古墳時代]住居[近世]溝　ピット,[縄文時代]縄文土器　打斧[古墳時代]土師器　鉄製品[近世]土器,139.6317909,35.69291291,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115004500,13115,45,くまのじんじゃいせき,熊野神社遺跡,杉並区 成田西三丁目,[縄文時代（早期〜後期）][弥生時代][古墳時代],集落,[縄文時代]住居　[古墳時代]住居,縄文土器　打斧　磨斧　石槍　石鏃　土師器,139.6323745,35.69408399,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004600,13115,46,やといせき,谷戸遺跡,杉並区 成田西三丁目,[縄文時代（前期〜後期）][古墳時代],集落,[縄文時代]住居,縄文土器　打斧　磨斧　石匙　石錐　石錘　石皿　凹石　土師器　硬玉製管玉,139.6241005,35.69135144,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004700,13115,47,やくらだいみなみいせき,矢倉台南遺跡,杉並区 成田西四丁目　 荻窪一丁目,[縄文時代（草創期〜後期）][弥生時代][古墳時代][中世],集落,[古墳時代]住居　[縄文時代]住居跡　[中世]溝状遺構,縄文土器　打斧　石鏃　石匙　石皿　弥生土器　土錘　土師器　有舌尖頭器　翡翠製石製品　須恵器　陶器　礫石器,139.626538,35.69360999,,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13115004800,13115,48,やくらだいいせき,矢倉台遺跡,杉並区 成田西四丁目,[縄文時代（中期）]［古墳時代］,包蔵地　集落,[古墳時代]住居　環濠　ピット,縄文土器　打斧　土師器　土錘　支脚,139.6295329,35.69541052,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115004900,13115,49,なりむねしらはたいせき,成宗白幡遺跡,杉並区 成田東一丁目　 成田東二丁目,[縄文時代（早期〜中期）][古墳時代],集落,[古墳時代]住居,縄文土器　打斧　土師器,139.6368015,35.68738653,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115005000,13115,50,,杉並区No.50遺跡,杉並区 成田東二丁目,[縄文時代（中期）][弥生時代],包蔵地,,縄文土器　弥生土器,139.6340892,35.68802788,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115005100,13115,51,,杉並区No.51遺跡,杉並区 成田東二丁目,[縄文時代（前期）],集落,[縄文時代]住居,縄文土器,139.6353938,35.68752595,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115005200,13115,52,,杉並区No.52古墳,杉並区 大宮一丁目,[奈良時代?],横穴墓,,,139.6435992,35.6828969,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115005300,13115,53,どうかくいせき,道角遺跡,杉並区 大宮二丁目　成田西一丁目,[縄文時代（草創期〜中期）][弥生時代（後期）][近世],集落,[弥生時代]住居跡　[近世]溝状道構,縄文土器　石斧　尖頭器　スクレイパー,139.6380031,35.68479317,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115005400,13115,54,おおみや（わだぼり）いせき,大宮(和田堀)遺跡,杉並区 大宮二丁目,[旧石器時代][縄文時代（草創期〜後期）][弥生時代],集落（方形周溝墓）,[弥生時代]方形周溝墓　都指定史跡-大宮遺跡　（昭和54.3.31）,縄文土器　礫器　石鏃　石匙　弥生土器　勾玉　ガラス小玉　土師器,139.6395824,35.68339886,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115005600,13115,56,,杉並区No.56遺跡,杉並区 大宮二丁目,[旧石器時代][古墳時代],集落,[旧石器時代]礫群,土師器,139.6425349,35.6828969,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115005700,13115,57,,杉並区No.57遺跡,杉並区 大宮二丁目,[奈良時代?],横穴墓,,刀子　人骨,139.6401317,35.68309211,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115005800,13115,58,,杉並区No.58古墳,杉並区 松ノ木一丁目,[奈良時代],横穴墓,,,139.6415736,35.68476529,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115005900,13115,59,まつのきいせき,松ノ木遺跡,杉並区 松ノ木一丁目,[縄文時代（中期）][弥生時代][古墳時代],集落,[不]住居,縄文土器　石斧　石鏃　凹石　土錘　土偶　炭化米　炭化材　弥生土器　土師器　支脚,139.6411273,35.68641055,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115006000,13115,60,ほうなんちょうみねいせきぐん（ほうなんみね・みねみなみ・ほうなん・みね・かまでらひがし・かまでら）いせき,方南町峰遺跡群（方南峰・峰南・方南・峯・釜寺東・釜寺）遺跡,杉並区 堀ノ内一丁目　 方南二丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][奈良時代][近世],集落,[旧石器時代]ブロック　礫群　[縄文時代]住居　炉穴　遺物集中部　炉跡　[弥生時代]住居　環濠　[古墳時代]住居　[近世]溝状遺構　地下室　地下坑,ナイフ形石器　彫器　スクレイパー　敲石　石核　剥片　縄文土器　土製蓋　ミニチュア土器　土偶　打製石斧　磨製石斧石鏃　石錘　石皿　磨石　凹石　石棒　炭化材　炭化米　弥生土器　ガラス小玉　砥石　土師器　須恵器　支脚　紡錘車　鉄環　磁器　陶器,139.6573439,35.68350464,,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13115006100,13115,61,,杉並区No.61遺跡,杉並区 堀ノ内一丁目,[古墳時代],包蔵地,,土師器,139.6498653,35.68686371,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115006200,13115,62,せいびだいいせき,済美台遺跡,杉並区 大宮一丁目　 堀ノ内一丁目,[旧石器時代][縄文時代（草創期〜後期）][弥生時代][古墳時代][奈良時代],集落,[旧石器時代]礫群　[縄文時代]住居　[弥生時代]周溝(方形周溝墓?)　杉並125参照,剥片　縄文土器　打斧　石鏃　石槍　石匙　土錘　土偶　弥生土器　滑石製勾玉　土師器　須恵器　炭化物,139.6471873,35.68778392,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115006300,13115,63,むこうやまいせき,向山遺跡,杉並区 堀ノ内二丁目,[縄文時代（中期）][平安時代][中世][近世],集落跡,[古墳時代]住居　[平安時代]住居　[近世]竪穴状遺構　柱穴列　溝状遺構,縄文土器　土師器　須恵器　支脚　紡錘車　陶器　カワラケ　板碑　陶磁器　抜型　人形　泥面子　土笛　ままごと道具,139.6521597,35.68565187,,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
13115006400,13115,64,じょうづかくぼいせき,定塚久保遺跡,杉並区 堀ノ内二丁目,[旧石器時代][縄文時代（草創期〜早期）][縄文時代（中期）][近世],包蔵地,[旧石器時代]礫群　[縄文時代]石器集中部　土坑　[近世]焼土集中部　溝状遺構,[旧]剥片　[縄]縄文土器　槍先形尖頭器　[近]陶磁器,139.654872,35.68802212,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115006500,13115,65,ほりのうちなかどおりいせき,堀ノ内中通遺跡,杉並区 堀ノ内二丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代],包蔵地,[縄文時代]住居,縄文土器　土師器　須恵器,139.6512671,35.68721345,,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13115006600,13115,66,,杉並区No.66遺跡,杉並区 堀ノ内二丁目,[縄文時代（後期）][古墳時代],包蔵地,,縄文土器　打斧　土師器,139.6469069,35.69053171,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115006700,13115,67,,杉並区No.67遺跡,杉並区 和田一丁目,[縄文時代（後期）][弥生時代],包蔵地,,縄文土器　弥生土器,139.6606228,35.69093941,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115006800,13115,68,ほんむらはらいせきしーちてん,本村原遺跡C地点,杉並区 和田一丁目,[縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][平安時代][近世],包蔵地・集落,[縄文時代]陥穴　[弥生時代]住居　[平安時代]住居　[近世]土坑　溝　植栽跡　段切り状遺構,縄文土器　弥生土器　埴輪　土師器　須恵器　陶磁器　炉器　土器　瓦　土製品　石製品　金属製品　銭貨　ガラス製品,139.662614,35.69361621,,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13115007000,13115,70,,杉並区No.70遺跡,杉並区 和田二丁目,[古墳時代][奈良時代],横穴墓,1基,人骨,139.6559706,35.68818942,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13115007100,13115,71,わだちゅうがっこういせき,和田中学校遺跡,杉並区 和田二丁目,[縄文時代（中期）][古墳時代],包蔵地,,縄文土器　石鏃　土師器,139.6595412,35.68958365,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115007200,13115,72,ほんじんやまいせき,本陣山遺跡,杉並区 堀ノ内二丁目　和田二丁目,[縄文時代（早期〜中期）][弥生時代（後期）][古墳時代][中世][近世],集落,[縄文時代]炉穴　集石　土坑　ピット　[弥生時代]住居跡　[中世][近世]掘立柱建物,（旧石器）敲石　剥片類　（縄文）土器　土製円板　（弥生）土器　ガラス小玉　（古墳時代以降）土師器　砥石　鉄環　カワラケ　陶磁器　鉄器など,139.653824,35.685158,,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13115007600,13115,76,むかいのはらいせき,向ノ原遺跡,杉並区 久我山二丁目,[旧石器時代][縄文時代（早期〜中期）][中世][近世][近代],集落,[旧石器時代]ユニット　礫群　[縄文時代]集石　炉穴　土坑,ナイフ形石器　尖頭器　角錐状石器　台形様石器　掻器　彫器　縄文土器　打斧　磨斧　局部磨斧　礫器　石槍　石鏃　掻器　彫器　石錘　石皿　磨石　スタンプ形石器　石核,139.6043231,35.68376139,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13115007700,13115,77,りっきょうじょがくいんない（なかやしき）いせき,立教女学院内（中屋敷）遺跡,杉並区 久我山四丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　石斧　石鏃　石錘　石皿　敲石　けつ状耳飾　石棒,139.5889614,35.69409793,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115007800,13115,78,なかふくろ（やまなか）いせき,中袋（山中）遺跡,杉並区 高井戸西一丁目,[縄文時代（中期〜晩期）][古墳時代][中世],集落,[縄文時代]住居跡　土坑　[古墳時代]住居跡　[中世]地下式土坑,縄文土器　石斧　石鏃　石製品　土製品　土師器,139.6136958,35.68203241,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13115007900,13115,79,,杉並区No.79遺跡,杉並区 高井戸西一丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.6076877,35.68200453,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008000,13115,80,,杉並区No.80遺跡,杉並区 高井戸西二丁目,[縄文時代（中期）][古墳時代],包蔵地,,縄文土器　土師器,139.6100223,35.6847374,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008100,13115,81,どうのしたいせき,堂の下遺跡,杉並区 高井戸東一丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代（後期）][近世],包蔵地・集落,[旧石器時代]礫群　ブロック　[縄文時代]竪穴式遺構　炉穴　ピット　焼土跡　集石　集石土坑　陥し穴　土坑　[弥生時代]方形周溝墓　[近世]溝　炭焼窯　地下室,ナイフ型石器　角錐状石器　スクレイパー　彫器　楔形石器　石斧　敲石　石核　剥片　削石　縄文土器　石鏃　有舌尖頭器　打製石斧　磨製石斧　　礫斧　磨石　スタンプ型石器　石皿　弥生土器　陶磁器,139.6235149,35.67968988,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115008200,13115,82,,杉並区No.82遺跡,杉並区 高井戸東二丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6167514,35.68194875,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008300,13115,83,じゃばみいせき,蛇場美遺跡,杉並区 下高戸三丁目,[旧石器時代][縄文時代（草創期〜後期）][中世][近世],包蔵地,[縄文時代]炉穴　[中世][近世]溝状遺構,ナイフ形石器　角錐状石器　台形様石器　縄文土器　打斧　礫器　石槍　石鏃　掻器　削器　楔形石器　磨石　スタンプ形石器　抉入磨石　敲石　石盤　陶磁器　カワラケ,139.6348998,35.67259893,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13115008400,13115,84,,杉並区No.84遺跡,杉並区 下高井戸三丁目,[縄文時代（中期〜後期）][古墳時代],包蔵地,,縄文土器　土師器,139.6317755,35.67527635,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008500,13115,85,しもたかいどつかやまいせき,下高井戸塚山遺跡,杉並区 下高井戸四丁目　下高井戸五丁目,[旧石器時代][縄文時代（早期〜後期）],集落,[縄文時代]住居　集石　炉　土坑　ピット群,ナイフ形石器　局部磨製石器　掻器　縄文土器　打斧　磨石　土錘,139.6248919,35.67479842,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008600,13115,86,,杉並区No.86遺跡,杉並区 浜田山一丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.6303164,35.67677855,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008700,13115,87,,杉並区No.87遺跡,杉並区 浜田山一丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧　石棒,139.6332346,35.6783682,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115008900,13115,89,めいじだいがくいずみこうちいせき,明治大学和泉校地遺跡,杉並区 永福一丁目,[旧石器時代][縄文時代（中期）],集落,[旧石器時代]ブロック　礫群,ナイフ形石器　尖頭器　削器　敲石　石核　縄文土器,139.6477824,35.67085512,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115009000,13115,90,,杉並区No.90遺跡,杉並区 永福二丁目,[古墳時代],包蔵地,,土師器　須恵器,139.6397921,35.67290192,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115009100,13115,91,,杉並区No.91遺跡,杉並区 和泉二丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.6498252,35.67471992,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13115009200,13115,92,ねがわらいせき,根河原遺跡,杉並区 和泉三丁目,[旧石器時代][縄文時代（早期・後期）][古墳時代],集落,[旧石器時代]ブロック　[古墳時代]住居　[縄文時代]土坑　炉跡,縄文土器　打斧　石棒　土師器　鋸歯　縁石器　尖頭状石器　剥片　石斧,139.647891,35.67707286,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115009300,13115,93,,杉並区No.93遺跡,杉並区 和泉四丁目,[古墳時代],集落,[古墳時代]住居,土師器,139.6521941,35.67940522,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115009400,13115,94,はまだやまいせき,浜田山遺跡,杉並区 浜田山三丁目,[縄文時代][近世],包蔵地,[近世]溝状遺構,縄文土器　陶器,139.6318233,35.6807496,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115009500,13115,95,,杉並区No.95遺跡,杉並区 堀ノ内一丁目,[旧石器時代],包蔵地,,剥片,139.6495906,35.68385205,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010100,13115,101,ひがしはらいせき,東原遺跡,杉並区 久我山五丁目,[旧石器時代][縄文時代（草創期〜後期）][近世],集落,[旧石器時代]ユニット　礫群　[縄文時代]住居　炉穴　土坑,ナイフ形石器　尖頭器　掻器　彫器　石核　縄文土器　有舌尖頭器　石鏃,139.6058681,35.68638266,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13115010200,13115,102,,杉並区No.102遺跡,杉並区 西荻北一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6058953,35.7057528,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010300,13115,103,,杉並区No.103遺跡,杉並区 南荻窪三丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6091535,35.70299473,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010400,13115,104,,杉並区No.104遺跡,杉並区 久我山四丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.5923946,35.69164422,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010500,13115,105,,杉並区No.105遺跡,杉並区 久我山三丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.5924205,35.68670814,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010600,13115,106,,杉並区No.106遺跡,杉並区 高井戸西一丁目,[縄文時代（早期・中期）],包蔵地,,縄文土器,139.6100909,35.68166988,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010700,13115,107,,杉並区No.107遺跡,杉並区 久我山二丁目,[縄文時代（後期）],包蔵地,,,139.6048038,35.68178143,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115010800,13115,108,,杉並区No.108遺跡,杉並区 久我山五丁目,[縄文時代（早期・中期）][弥生時代],包蔵地,,縄文土器　弥生土器,139.6007526,35.68858558,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115011000,13115,110,たかいどひがしいせき,高井戸東遺跡,杉並区 高井戸西二丁目　 高井戸東三丁目,[旧石器時代][縄文時代（草創期〜後期）][古墳時代][中世][近世],集落,[旧石器時代]ブロック　[縄文時代]陥し穴　[古墳時代]住居　[中世]地下式坑　段切り状遺構　土坑　ピット　溝状遺構,ナイフ形石器　台形石器　スクレイパー　局部磨製石斧　敲石　石棒　剥片　縄文土器　弥生土器　土師器　須恵器　陶器　瓦質土器　瓦,139.6161334,35.68459797,,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13115011100,13115,111,,杉並区No.111遺跡,杉並区 下高井戸五丁目,[縄文時代（中期・後期）],包蔵地,,縄文土器,139.6216609,35.67662216,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115011200,13115,112,,杉並区No.112遺跡,杉並区 高円寺南二丁目,［縄文時代（中期）］[古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器　土師器　陶磁器,139.6531316,35.70027406,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13115011500,13115,115,,杉並区No.115遺跡,杉並区 上井草三丁目,[旧石器時代][縄文時代（中期〜後期）][古墳時代],包蔵地,,ナイフ形石器　縄文土器　土師器,139.5996452,35.72072195,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115011700,13115,117,,杉並区No.117遺跡,杉並区 久我山五丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.6040828,35.68719133,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115011800,13115,118,,杉並区No.118遺跡,杉並区 久我山五丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.607516,35.68535089,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
