JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13209001300,13209,13,むさしおかA・A'・B・C・Dちくいせき,武蔵岡A・A'・B・C・D地区遺跡,町田市 相原町,[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]住居　炉穴　集石　土坑　埋甕炉　[古墳時代]住居　土坑　[中世〜]竪穴状遺構　土坑　溝,縄文土器　石器　土師器　須恵器　土製品　鉄･銅製品　置窯　石製品　古銭,139.2995565,35.60807222,,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209001400,13209,14,,町田市No.14遺跡,町田市 相原町,[縄文時代（早期〜中期）],包蔵地,[縄文時代]焼土　土坑,縄文土器,139.3023031,35.60885377,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209001500,13209,15,,町田市No.15遺跡,町田市 相原町,[縄文時代（早期・中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]集石土坑　焼土　土坑　[近世]土壙墓,縄文土器　石器　土師器　須恵器,139.3026129,35.60747148,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13209001600,13209,16,,町田市No.16遺跡,町田市 相原町,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3051535,35.60677365,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209001700,13209,17,,町田市No.17遺跡,町田市 相原町,[縄文時代（早期）][奈良時代][平安時代][中世],包蔵地・その他の墓,[中世]無縫塔,縄文土器　土師器　須恵器,139.3092764,35.60622995,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209001800,13209,18,,町田市No.18遺跡,町田市 相原町,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3111647,35.60606247,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209001900,13209,19,,町田市No.19遺跡,町田市 相原町,[縄文時代（早期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3132216,35.60682947,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002000,13209,20,,町田市No.20遺跡,町田市 相原町,[縄文時代（中期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3151442,35.6088392,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002100,13209,21,,町田市No.21遺跡,町田市 相原町,[古墳時代][奈良時代],横穴墓,,,139.3189551,35.60872755,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13209002200,13209,22,,町田市No.22遺跡,町田市 相原町,[縄文時代（早期・中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　陶器,139.3186461,35.607304,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002300,13209,23,,町田市No.23遺跡,町田市 相原町,[奈良時代][平安時代],包蔵地,,土師器　陶器,139.321221,35.60998361,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002400,13209,24,,町田市No.24遺跡,町田市 相原町,[縄文時代（晩期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　陶磁器,139.322151,35.61203573,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002500,13209,25,,町田市No.25遺跡,町田市 相原町,[縄文時代（前期〜中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　灰釉陶器　陶磁器　土製品,139.3218823,35.60858644,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002700,13209,27,まるやまだいいせき,丸山台遺跡,町田市 相原町,[縄文時代（前期〜中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3253968,35.60922253,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209002900,13209,29,,町田市No.29遺跡,町田市 相原町,[奈良時代][平安時代],包蔵地,,土師器　須恵器,139.3255747,35.61210797,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003000,13209,30,,町田市No.30遺跡,町田市 相原町,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3289602,35.6118541,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003100,13209,31,,町田市No.31遺跡,町田市 相原町,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　瓦,139.3322753,35.61309123,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003209,13209,32,ごてんやまかまあとぐんNo.9かまあと,御殿山窯跡群No.9窯跡,町田市 相原町,[平安時代],窯,,須恵器,139.3303012,35.6098779,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003211,13209,32,ごてんやまかまあとぐんNo.11かまあと,御殿山窯跡群No.11窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器　平瓦,139.331838,35.61407862,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003224,13209,32,ごてんやまかまあとぐんNo.24かまあと,御殿山窯跡群No.24窯跡,町田市 相原町,[平安時代],窯,[平安時代]灰原,須恵器　瓦,139.3341383,35.61204111,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003226,13209,32,ごてんやまかまあとぐんNo.26かまあと,御殿山窯跡群No.26窯跡,町田市 相原町,[平安時代],窯,[平安時代]灰原,須恵器　瓦,139.3328336,35.61379951,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003237,13209,32,ごてんやまかまあとぐんNo.37かまあと,御殿山窯跡群No.37窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体　灰原,須恵器　瓦,139.3290826,35.61255883,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003239,13209,32,ごてんやまかまあとぐんNo.39かまあと,御殿山窯跡群No.39窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器,139.3287077,35.61261465,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003240,13209,32,ごてんやまかまあとぐんNo.40かまあと,御殿山窯跡群No.40窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器,139.3302805,35.61008515,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003244,13209,32,ごてんやまかまあとぐんNo.44かまあと,御殿山窯跡群No.44窯跡,町田市 相原町,[平安時代],窯,,須恵器　瓦,139.3346189,35.61396697,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003249,13209,32,ごてんやまかまあとぐんNo.49かまあと,御殿山窯跡群No.49窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器　瓦,139.333692,35.61212484,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003253,13209,32,ごてんやまかまあとぐんNo.53かまあと,御殿山窯跡群No.53窯跡,町田市 相原町,[平安時代],窯,[平安時代]灰原,須恵器　平瓦　丸瓦,139.328227,35.61281003,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003254,13209,32,ごてんやまかまあとぐんNo.54かまあと,御殿山窯跡群No.54窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体　灰原,須恵器,139.3266195,35.61321338,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003255,13209,32,ごてんやまかまあとぐんNo.55かまあと,御殿山窯跡群No.55窯跡,町田市 相原町,[平安時代],窯,[平安時代]灰原,須恵器,139.3272375,35.61229231,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003256,13209,32,ごてんやまかまあとぐんNo.56かまあと,御殿山窯跡群No.56窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器,139.3266538,35.61360413,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003263,13209,32,ごてんやまかまあとぐんNo.63かまあと,御殿山窯跡群No.63窯跡,町田市 相原町,[平安時代],窯,[平安時代]窯体,須恵器,139.3239074,35.61461633,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13209003400,13209,34,,町田市No.34遺跡,町田市 相原町,[縄文時代][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3301929,35.60691936,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003500,13209,35,,町田市No.35遺跡,町田市 相原町,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3310855,35.60739388,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003600,13209,36,,町田市No.36遺跡,町田市 相原町,[奈良時代][平安時代][中世],包蔵地,,土師器　須恵器　陶器,139.3300312,35.60860794,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209003700,13209,37,,町田市No.37遺跡,町田市 相原町,[奈良時代][平安時代][中世],包蔵地,,土師器　須恵器　陶器,139.330593,35.60982906,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209003800,13209,38,,町田市No.38遺跡,町田市 相原町,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3329366,35.60721229,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209003900,13209,39,,町田市No.39遺跡,町田市 相原町,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　須恵器,139.3349288,35.60647714,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004000,13209,40,,町田市No.40遺跡,町田市 相原町,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3368943,35.60675907,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004100,13209,41,あいはらいせき,相原遺跡,町田市 相原町,[縄文時代（中期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　石器　土師器,139.3385135,35.60527893,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004200,13209,42,あいはらせいすいじひがしいせき,相原清水寺東遺跡,町田市 相原町,[縄文時代（中期〜後期）][古墳時代][奈良時代][平安時代],集落,[縄文時代]住居　柱穴列　集石土坑　遺物集中箇所　土坑　ピット　[平安時代]〜[中世]溝状遺構　土坑　焼土跡　硬化面　ピット,縄文土器　石器　土師器　須恵器,139.3419002,35.60717155,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004300,13209,43,,町田市No.43遺跡,町田市 相原町,[縄文時代（中期〜後期）][奈良時代][平安時代][中世],包蔵地,,縄文土器　土師器　陶器,139.3408703,35.60680868,,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209004400,13209,44,,町田市No.44遺跡,町田市 相原町,[縄文時代][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.3435825,35.60915336,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004500,13209,45,,町田市No.45遺跡,町田市 相原町,[奈良時代][平安時代],包蔵地,,土師器,139.3452681,35.60574125,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209004600,13209,46,たまにゅーたうんNo.234いせき,多摩ニュータウンNo.234遺跡,町田市 小山ヶ丘六丁目,[縄文時代（早期）],包蔵地,,,139.3483162,35.60763611,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209004700,13209,47,たまにゅーたうんNo.235いせき,多摩ニュータウンNo.235遺跡,町田市 小山ヶ丘六丁目,[縄文時代（早期・中期）][奈良時代][平安時代][中世][近世],包蔵地,,,139.3485908,35.60668706,,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13209004800,13209,48,たまにゅーたうんNo.238いせき,多摩ニュータウンNo.238遺跡,町田市 小山ヶ丘六丁目,[縄文時代（早期・中期）],包蔵地,,,139.3470802,35.60813854,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209004900,13209,49,たまにゅーたうんNo.239いせき,多摩ニュータウンNo.239遺跡,町田市 小山ヶ丘六丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器,139.3471489,35.60710576,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209005000,13209,50,たまにゅーたうんNo.240いせき,多摩ニュータウンNo.240遺跡,町田市 小山ヶ丘六丁目,[縄文時代（前期）],包蔵地,,,139.3466339,35.6074128,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209005100,13209,51,たまにゅーたうんNo.311いせき,多摩ニュータウンNo.311遺跡,町田市 相原町,[縄文時代（前期〜中期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　石鏃　土師器,139.3451942,35.60756575,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209005200,13209,52,たまにゅーたうんNo.317いせき,多摩ニュータウンNo.317遺跡,町田市 相原町　 小山ヶ丘六丁目,[奈良時代][平安時代],包蔵地,,,139.3450889,35.60967372,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209005300,13209,53,たまにゅーたうんNo.318いせき,多摩ニュータウンNo.318遺跡,町田市 小山ヶ丘六丁目,[奈良時代][平安時代],包蔵地,,,139.3457069,35.60945043,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209005600,13209,56,たまにゅーたうんNo.190いせき,多摩ニュータウンNo.190遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期〜前期）],包蔵地,,,139.3878894,35.59424948,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209005700,13209,57,たまにゅーたうんNo.191いせき,多摩ニュータウンNo.191遺跡,町田市 小山ヶ丘一丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.3867221,35.5939703,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209005800,13209,58,たまにゅーたうんNo.347いせき,多摩ニュータウンNo.347遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期〜後期）][中世],包蔵地,,縄文土器　石槍,139.3887477,35.59571514,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13209005900,13209,59,,町田市No.59遺跡,町田市 小山町,[縄文時代（早期〜後期）][弥生時代（後期）][奈良時代][平安時代],包蔵地,,縄文土器　弥生土器　土師器　陶磁器,139.3778757,35.59613549,,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006000,13209,60,たまにゅーたうんNo.209いせき,多摩ニュータウンNo.209遺跡,町田市 小山ヶ丘三丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居 集石 炉跡 炉穴 焼土 [近世]土坑 炭焼窯 伏窯 溝状遺構 ピット群,ナイフ形石器 縄文土器 石器 土製品 弥生土器 土師器 陶磁器,139.3771874,35.59835362,,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13209006100,13209,61,たまにゅーたうんNo.345いせき,多摩ニュータウンNo.345遺跡,町田市 小山ヶ丘三丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[弥生時代]住居　[古墳時代]住居　[奈良時代][平安時代]土坑　[近世]炭窯,掻器　剥片　縄文土器　石槍　石鏃　弥生土器　環状石斧　管玉　土師器　陶磁器,139.3761111,35.60000963,,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13209006200,13209,62,,町田市No.62遺跡,町田市 小山町,[縄文時代（中期〜後期）][古墳時代][奈良時代][平安時代],包蔵地,,縄文土器　石器　土師器　須恵器　陶磁器,139.372649,35.5975966,,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006300,13209,63,たまにゅーたうんNo.346いせき,多摩ニュータウンNo.346遺跡,町田市 小山町,[縄文時代（後期）][弥生時代][奈良時代][平安時代],包蔵地,,縄文土器　弥生土器　土師器,139.3800985,35.5955679,,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006400,13209,64,,町田市No.64遺跡,町田市 小山町,[縄文時代（中期）],包蔵地,,縄文土器,139.381445,35.59460635,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209006500,13209,65,,町田市No.65遺跡,町田市 小山町　 小山ヶ丘一丁目,[縄文時代（中期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3851428,35.59563139,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006600,13209,66,,町田市No.66遺跡,町田市 小山町,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　陶磁器,139.3820198,35.59388405,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006700,13209,67,たまにゅーたうんNo.192いせき,多摩ニュータウンNo.192遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　打斧　土製円板　土師器,139.3867907,35.59669223,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209006800,13209,68,たまにゅーたうんNo.194いせき,多摩ニュータウンNo.194遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期〜後期）],集落,[縄文時代]住居　炉　貯蔵穴　土坑　土壙墓,縄文土器　打斧　磨斧　石鏃　切目石錘　石皿　磨石　石棒　土偶　貝輪,139.3848681,35.59814389,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209007000,13209,70,たまにゅーたうんNo.196いせき,多摩ニュータウンNo.196遺跡,町田市 小山ヶ丘一丁目,[縄文時代（後期）][奈良時代][平安時代],包蔵地,[奈良時代][平安時代]土坑,縄文土器　石鏃　石皿　磨石,139.3822832,35.59746338,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209007100,13209,71,たまにゅーたうんNo.197いせき,多摩ニュータウンNo.197遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]住居　集石　焼土　土坑　[古墳時代]住居　土坑　[奈良時代][平安時代]土坑　[中世]建物　土坑　[近世]土坑　室　井戸　炭窯　溝,ナイフ形石器　縄文土器　打斧　石鏃　磨石　弥生土器　土師器　須恵器　砥石　土錘　石器　陶磁器,139.3836837,35.59878596,,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209007200,13209,72,たまにゅーたうんNo.294いせき,多摩ニュータウンNo.294遺跡,町田市 小山ヶ丘一丁目,[縄文時代（早期）],包蔵地,,縄文土器,139.3838896,35.60013988,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209007400,13209,74,たまにゅーたうんNo.200いせき,多摩ニュータウンNo.200遺跡,町田市 小山ヶ丘二丁目,[縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世],集落,[縄文時代]住居　竪穴状遺構　集石　炉　土坑　[古墳時代]方形周溝墓,尖頭器　縄文土器　打斧　磨斧　礫器　有舌尖頭器　石鏃　石皿　磨石　スタンプ形石器　凹石　土師器　鉄鏃　ガラス小玉　須恵器　瓦　陶磁器　砥石　銭貨,139.381995,35.6001863,,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209007500,13209,75,たまにゅーたうんNo.201いせき,多摩ニュータウンNo.201遺跡,町田市 小山ヶ丘一丁目　 小山ヶ丘二丁目　 小山ヶ丘三丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],集落,[縄文時代]住居　集石　焼土　土坑　[古墳時代]住居　[奈良時代]〜[平安時代]集石　土坑　溝　炭窯,縄文土器　石錘　有孔土製品　土師器　陶磁器　陶器　石臼　銭貨,139.3819104,35.59886521,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209007700,13209,77,たまにゅーたうんNo.343いせき,多摩ニュータウンNo.343遺跡,町田市 小山ヶ丘二丁目　 小山ヶ丘三丁目,[縄文時代（前期）][近世],集落,[縄文時代]住居　集石　炉穴　土坑　[奈良時代][平安時代]土坑　[近世]炭窯,縄文土器　石器　土師器　須恵器,139.3738411,35.60225202,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13209007800,13209,78,たまにゅーたうんNo.344いせき,多摩ニュータウンNo.344遺跡,町田市 小山ヶ丘二丁目　 小山ヶ丘三丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][近世],集落,[縄文時代]住居　竪穴状遺構　炉穴　焼土　土坑　墓坑　埋甕　[古墳時代]住居　柱穴　[近世]炭窯　溝　杭列,礫器　縄文土器　打斧　石鏃　磨石　土師器　鉄製品　種子　銭貨,139.3759354,35.60233576,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13209008000,13209,80,たまにゅーたうんNo.933いせき,多摩ニュータウンNo.933遺跡,町田市 小山ヶ丘二丁目,[縄文時代],包蔵地,,,139.3730171,35.60398272,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209008100,13209,81,たまにゅーたうんNo.211いせき,多摩ニュータウンNo.211遺跡,町田市 小山ヶ丘二丁目　小山ヶ丘三丁目,[縄文時代（早期〜中期）][奈良時代][平安時代],包蔵地・城館,[縄文時代]集石　焼土　土坑　[中世]柱穴群　段切状遺構　空堀　腰曲輪　郭　土橋　[中世]〜[近世]土坑　焼土　炭窯　溝,縄文土器　打斧　磨斧　礫器　石鏃　石皿　磨石　土師器　鉄鏃　陶磁器　土師質土器,139.3710945,35.60201474,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209008200,13209,82,たまにゅーたうんNo.212いせき,多摩ニュータウンNo.212遺跡,町田市 小山ヶ丘二丁目,[縄文時代（前期）][弥生時代][奈良時代][平安時代],包蔵地,[時代不明]土坑　溝,縄文土器　礫器　弥生土器　土師器,139.3714207,35.6048341,,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209008300,13209,83,,町田市No.83遺跡,町田市 小山町,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器,139.3701427,35.59910407,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209008400,13209,84,たまにゅーたうんNo.939いせき,多摩ニュータウンNo.939遺跡,町田市 小山ヶ丘三丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落・横穴墓,[縄文時代]住居　集石　炉穴　焼土　土坑　ピット　[弥生時代]住居　土坑　方形周溝墓　[古墳時代]〜[平安時代]住居　竪穴状遺構　焼土　土坑　[中世][近世]建物　炉　土坑　蔵　井戸　粘土採掘坑　炭窯　段切状遺構　溝　道路状遺構,石器　縄文土器　打斧　石鏃　磨石　弥生土器　土師器　須恵器　置き竈　鉄鏃　瓦　陶磁器　擂鉢　砥石　銭貨,139.3676744,35.60018211,,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13209008500,13209,85,,町田市No.85遺跡,町田市 小山町,[奈良時代][平安時代][中世],包蔵地,,土師器　須恵器　陶器,139.3658837,35.59907658,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
13209008600,13209,86,おやまたかまち（たまにゅーたうんNo.339）いせき,小山高町(多摩ニュータウンNo.339)遺跡,町田市 小山町 小山ヶ丘二丁目 小山ヶ丘三丁目,[旧石器時代][縄文時代（前期〜後期）][古墳時代][奈良時代][平安時代],集落,[旧石器時代]遺物集中区 礫群 [縄文時代]焼土 陥穴 [古墳時代]杭列 [奈良時代][平安時代]住居 掘立柱建物,ナイフ形石器 尖頭器 細石刃 細石刃核剥片 縄文土器 土師器 須恵器 古銭 土製品 木製品 種子,139.3670776,35.60227993,,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13209008800,13209,88,たまにゅーたうんNo.350いせき,多摩ニュータウンNo.350遺跡,町田市 小山ヶ丘二丁目,[縄文時代（前期）],包蔵地,,縄文土器?,139.3687308,35.60368962,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209008900,13209,89,たまにゅーたうんNo.351いせき,多摩ニュータウンNo.351遺跡,町田市 小山ヶ丘二丁目,[縄文時代（早期・中期）][奈良時代][平安時代],包蔵地,[縄文時代]竪穴状遺構　炉穴　焼土　土坑　石鏃製作址,縄文土器　打斧　凹石　土師器　瓦,139.3693951,35.6032709,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
