JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13107002302,13107,23,すみだくNo.23-2いせき,墨田区No.23-2遺跡,墨田区 太平一丁目,[近世],屋敷,池跡　土留,陶磁器　瓦　木製品,139.8093695,35.69985832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002400,13107,24,,墨田区No.24遺跡,墨田区 錦糸四丁目,[近世],屋敷,溝状遺構　溝　池,陶磁器類　瓦　木製品,139.8185092,35.69840499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002500,13107,25,,墨田区No.25遺跡,墨田区 錦糸四丁目,[近世],屋敷・その他（百姓地）,土留遺構　石組遺構　杭列,陶磁器類　瓦　木製品,139.8171983,35.69954558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002600,13107,26,,墨田区No.26遺跡,墨田区 吾妻橋一丁目,[近世],社寺・その他の墓,[近世]墓跡,陶磁器類　漆器　木製品　人骨　その他副葬品（数珠、銭等）,139.8012605,35.70875543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002700,13107,27,,墨田区No.27遺跡,墨田区 亀沢四丁目,[近世],屋敷,溝　建物跡　土坑内等,陶磁器類　瓦類　木製品　金属製品,139.806805,35.69680743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002800,13107,28,,墨田区No.28遺跡,墨田区 太平一丁目,[近世],屋敷,区画溝（土留）　杭列　土坑等,陶磁器類　木製品類等,139.8112577,35.70033961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107002900,13107,29,,墨田区No.29遺跡,墨田区 東駒形三丁目,[近世],社寺,[近世]区画に関する溝及び杭列土坑・埋桶 盛土,陶磁器類　漆器　木製品類　瓦類　金属製品類等,139.8036793,35.70688001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003000,13107,30,すみだくNo.30いせき,墨田区No.30遺跡,墨田区 本所一丁目,[近世],屋敷,土坑　溝　建物跡,陶磁器　瓦類　木製品　金属製品,139.7987012,35.70310368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003100,13107,31,すみだくNo.31いせき,墨田区No.31遺跡,墨田区 横川一丁目,[近世],社寺,,早桶,139.8094943,35.70392519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003200,13107,32,すみだくNo.32いせき,墨田区No.32遺跡,墨田区 千歳三丁目,[近世],屋敷,土坑、溝、礎石,陶磁器類　木製品　瓦,139.7969912,35.68918335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003300,13107,33,すみだくNo.33いせき,墨田区No.33遺跡,墨田区 錦糸四丁目,[近世],屋敷　その他（百姓地）,土坑　溝,陶磁器類　瓦　木製品　金属製品,139.8183843,35.69786004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003400,13107,34,すみだくNo.34いせき,墨田区No.34遺跡,墨田区 太平一丁目,[近世],その他の墓,早桶,人骨　桶　陶磁器類,139.8115074,35.70246864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003500,13107,35,すみだくNo.35いせき,墨田区No.35遺跡,墨田区 亀沢四丁目,[近世],屋敷,建物跡　池跡　井戸　土蔵　土留,陶磁器類　漆木製品　瓦　金属製品,139.807242,35.69765655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003600,13107,36,すみだくNo.36いせき,墨田区No.36遺跡,墨田区 太平一丁目,[近世],その他（町人地）,土坑　土留跡　杭　溝　埋桶,陶磁器類　木製品　瓦　金属製品,139.8093227,35.70047929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003700,13107,37,,墨田区No.37遺跡,墨田区 横網一丁目,[近世],屋敷,土坑　下水,陶磁器類　瓦　土器等,139.7936593,35.69888607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107003800,13107,38,すみだくNo.38いせき,墨田区No.38遺跡,墨田区 太平一丁目,[近世],社寺,土坑,墓石　陶磁器類　土器　人骨　貝　早桶,139.8097752,35.70072008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004000,13107,40,すみだくNo.40いせき,墨田区No.40遺跡,墨田区 立花一丁目,[近世],集落,ゴミ穴,陶器　土器,139.829102,35.705215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004100,13107,41,すみだくNo.41いせき,墨田区No.41遺跡,墨田区 業平五丁目,[近世],その他（寺院・境内）,建物基礎杭　ゴミ穴,陶磁器　瓦,139.8163088,35.70689565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004200,13107,42,すみだくNo.42いせき,墨田区No.42遺跡,墨田区 太平一丁目,[近世],その他（寺院・境内）,建物基礎杭　盛土,陶磁器,139.8100093,35.70244358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004300,13107,43,すみだくNo.43いせき,墨田区No.43遺跡,墨田区 江東橋二丁目,[近世],その他（大縄地）,下水木樋　竹樋　建物基礎　杭列　胞衣　盛土,陶磁器　土器　木製品,139.8120953,35.69589493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004400,13107,44,すみだくNo.44いせき,墨田区No.44遺跡,墨田区 東駒形三丁目,[近世],社寺,下水溝　溝　埋桶　杭列　土坑　盛土,陶磁器　土器　木製品　墓標,139.8033828,35.70784307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004500,13107,45,すみだくNo.45いせき,墨田区No.45遺跡,墨田区 東駒形二丁目,[近世],その他（町屋）,盛土,陶磁器　土器　土製品　漆製品　木材,139.8015102,35.70766566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004600,13107,46,すみだくNo.46いせき,墨田区No.46遺跡,墨田区 亀沢四丁目,[近世],その他（町屋）,盛土　木組状遺構,陶磁器,139.8080066,35.69689615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004700,13107,47,すみだくNo.47いせき,墨田区No.47遺跡,墨田区 向島一丁目,[近世],社寺,盛土　土坑　溝状遺構,陶磁器　瓦,139.8061138,35.71056746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004800,13107,48,,墨田区No.48遺跡,墨田区 立花一丁目,[近世],集落,[近世]盛土,(近世)陶磁器類,139.829102,35.705215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107004900,13107,49,,墨田区No.49遺跡,墨田区 立花一丁目,[近世],集落,[近世]盛土,(近世)陶磁器類,139.829102,35.705215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005000,13107,50,,墨田区No.50遺跡,墨田区 石原一丁目,[近世][近代],その他（町人地）,[近世]盛土　杭　[近代]盛土　杭　溝状遺構,(近世)陶磁器類　（近代）陶磁器類,139.7973266,35.70043219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13107005100,13107,51,,墨田区No.51遺跡,墨田区 横川五丁目,[近世],屋敷,[近世]盛土　井戸状遺構,(近世)陶磁器,139.8183063,35.70499483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005200,13107,52,,墨田区No.52遺跡,墨田区 横網二丁目,[近世],屋敷,[近世]盛土　礎石　ゴミ穴,(近世)陶磁器、土器、木製品,139.7943927,35.69979853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005300,13107,53,,墨田区No.53遺跡,墨田区 亀沢四丁目,[近世],その他（町人地）,[近世]盛土　ゴミ穴,(近世)陶磁器、土器、木製品,139.8074292,35.69859438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005400,13107,54,,墨田区No.54遺跡,墨田区 亀沢一丁目,[近世],屋敷,[近世]盛土　礎石　杭　基礎　埋甕,(近世)陶磁器、土器、瓦,139.7979352,35.69806231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005500,13107,55,,墨田区No.55遺跡,墨田区 緑一丁目,[近世],屋敷,[近世]盛土　杭,(近世)陶磁器,139.7996264,35.69569215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005600,13107,56,,墨田区No.56遺跡,墨田区 千歳三丁目,[近世],屋敷,[近世]盛土　杭　溝状遺構,(近世)陶磁器　土器　瓦　木製品,139.7974547,35.68939248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005700,13107,57,,墨田区No.57遺跡,墨田区 千歳三丁目,[近世],その他（道路）,[近世]盛土（道路）,(近世)陶磁器　土器　瓦,139.7965105,35.68975498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005800,13107,58,,墨田区No.58遺跡,墨田区 本所二丁目,[近世],屋敷,[近世]土坑　礎石　杭,(近世)陶磁器,139.8000276,35.70306566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107005900,13107,59,,墨田区No.59遺跡,墨田区 千歳三丁目,[近世],その他（河岸　堀）,[近世]盛土　土坑　礎石　杭,(近世)陶磁器　土器　土製品,139.7961157,35.69060544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006000,13107,60,,墨田区No.60遺跡,墨田区 亀沢四丁目,[近世],その他（町人地）,[近世]盛土　火事関連跡,(近世)陶磁器　土器　瓦,139.8077882,35.69827755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006100,13107,61,,墨田区No.61遺跡,墨田区 石原一丁目,[近世],屋敷,[近世]埋甕　埋桶　杭　盛土,(近世)陶磁器　木製品,139.7980913,35.7000013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006200,13107,62,,墨田区No.62遺跡,墨田区 業平四丁目,[近世],社寺,[近世]盛土,(近世)陶磁器,139.8145922,35.70844161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006300,13107,63,,墨田区No.63遺跡,墨田区 江東橋二丁目,[近世],屋敷,[近世]穴蔵、礎石、梅桶,(近世)陶磁器、土器、木製品,139.8114399,35.69513451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006400,13107,64,,墨田区No.64遺跡,墨田区 東駒形三丁目,[近世],社寺,盛土　土坑,陶磁器　土器,139.8034453,35.7074249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006500,13107,65,,墨田区No.65遺跡,墨田区 千歳二丁目,[近世],その他（門前町）,土坑　杭　盛土,陶磁器　土器,139.7958582,35.69024295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006600,13107,66,,墨田区No.66遺跡,墨田区 横川一丁目,[近世],その他の墓,墓,陶磁器　土器　墓石,139.8097283,35.70324088,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006700,13107,67,,墨田区No.67遺跡,墨田区 本所一丁目,[近世],屋敷,土坑　礎石　盛土,陶磁器,139.7982642,35.70349653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006800,13107,68,,墨田区No.68遺跡,墨田区 東向島四丁目,[近世],屋敷、その他（村落）,溝　下水溝　土坑　盛土,陶磁器　土器　木製品　金属製品　ガラス製品　須恵器,139.8140551,35.72774507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107006900,13107,69,,墨田区No.69遺跡,墨田区 吾妻橋一丁目,[近世],屋敷,杭　盛土、貝集中範囲,陶磁器,139.7994814,35.7090849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007000,13107,70,,墨田区No.70遺跡,墨田区 横綱二丁目,[近世],屋敷,井戸　建物基礎　杭　土坑　盛土,陶磁器　土器　瓦,139.7960978,35.70058402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007100,13107,71,,墨田区No.71遺跡,墨田区 吾妻橋一丁目,[近世],その他（町人地）,ゴミ穴　下水溝　整地層（盛土）,陶磁器,139.8020564,35.70900887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007200,13107,72,,墨田区No.72遺跡,墨田区 本所一丁目,[近世],屋敷、その他（町人地）,下水木樋　整地層（盛土）　石組溝　溝　土留め　土坑　杭,陶磁器　土器　漆　木製品　金属製品,139.7994814,35.70381334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007300,13107,73,,墨田区No.73遺跡,墨田区 東駒形一丁目,[近世],社寺、その他（町人地）,土坑　ピット　整地層（盛土）,陶磁器　土器　せっ器　瓦,139.7983422,35.70576487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007400,13107,74,すみだくNo.74いせき,墨田区No.74遺跡,墨田区 本所二丁目,[近世],その他（町人地）,下水木樋 土留 整地層（盛土） 杭列,陶磁器 土器 土製品 石製品 木製品 金属製品 自然遺物,139.8003499,35.70410107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007500,13107,75,すみだくNo.75いせき,墨田区No.75遺跡,墨田区 亀沢四丁目,[近世],その他（町人地）,建物基礎 整地層（盛土） 土坑 杭 下水溝 礎石 埋桶,陶磁器 瓦 土器 木製品,139.8066333,35.69758051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007600,13107,76,すみだくNo.76いせき,墨田区No.76遺跡,墨田区 本所四丁目,[近世],その他（町人地）,整地層（盛土） 杭 木組,陶磁器 瓦,139.8074655,35.70422933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007700,13107,77,すみだくNo.77いせき,墨田区No.77遺跡,墨田区 太平一丁目,[近世],その他（町人地）,土坑（ゴミ穴） 礎石 胞衣皿 整地層（盛土） 下水溝（近代）,陶磁器 土器 木製品 レンガ,139.8112206,35.70082576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007800,13107,78,,墨田区No.78遺跡,墨田区 亀沢一丁目,[近世],屋敷,溝状遺構、建物杭、整地層（盛土）,近世]陶磁器、土製品、瓦　[近代]陶磁器,139.7990726,35.69830486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107007900,13107,79,,墨田区No.79遺跡,墨田区 横網二丁目,[近世],その他（町人地）,ゴミ穴、土坑、整地層（盛土）,陶磁器、土器、石製品、木製品,139.7968273,35.70050982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008000,13107,80,,墨田区No.80遺跡,墨田区 東駒形二丁目,[近世],その他（町人地）,土坑、杭、整地層（盛土）,陶磁器、土器、木製品,139.8009416,35.70695505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008100,13107,81,,墨田区No.81遺跡,墨田区 緑四丁目,[近世],屋敷　その他（町人地）,ゴミ穴、土坑、杭列、整地層,陶磁器、土器、瓦、木製品,139.807045,35.69571746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008200,13107,82,,墨田区No.82遺跡,墨田区 石原一丁目,[近世],屋敷,［近世］建物基礎杭、盛土,［近世］陶磁器、土器,139.7982755,35.70059167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008300,13107,83,,墨田区No.83遺跡,墨田区 亀沢四丁目,[近世],屋敷,建物基礎　杭列　整地層（盛土）,陶磁器、土器、瓦,139.8075506,35.69686291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008400,13107,84,,墨田区No.84遺跡,墨田区 本所一丁目,[近世],社寺,墓（木棺）　廃棄土坑,陶磁器、土器、骨片（人骨）,139.7997082,35.70429076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008500,13107,85,,墨田区No.85遺跡,墨田区 太平二丁目,[近世],屋敷,土坑　溝　整地層（盛土）,陶磁器、土器,139.8126332,35.6998804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008600,13107,86,,墨田区No.86遺跡,墨田区 錦糸町四丁目,[近世],屋敷,池　杭列　整地層(盛土),陶磁器　土器,139.818727,35.69938619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008700,13107,87,,墨田区No.87遺跡,墨田区 千歳二丁目,[近世],その他（町人地）,池　土坑　整地層(盛土),陶磁器　土器,139.7957028,35.69158566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008800,13107,88,,墨田区No.88遺跡,墨田区 江東橋一丁目,[近世],屋敷,建物基礎杭　整地層(盛土)　礎石　溝　土坑,陶磁器　土器　瓦　土製品,139.8095571,35.69558424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107008900,13107,89,,墨田区No.89遺跡,墨田区 千歳三丁目,[近世],屋敷,礎石　ピット　整地層(盛土)　建物基礎杭　溝　土坑　井戸,陶磁器　土器　瓦　木製品,139.7968473,35.68980584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009000,13107,90,,墨田区No.90遺跡,墨田区 太平四丁目,[近世],その他（町人地）,板組遺構　整地層(盛土),陶磁器　土器,139.8170989,35.70149572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009100,13107,91,,墨田区No.91遺跡,墨田区 横綱二丁目,[近世],屋敷,溝　土坑　整地層(盛土),陶磁器　土器,139.7955468,35.70082789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009200,13107,92,,墨田区No.92遺跡,墨田区 吾妻橋三丁目,[近世],社寺,建物杭　盛土(整地層),陶磁器　瓦,139.8057673,35.70902685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009300,13107,93,,墨田区No.93遺跡,墨田区 本所一丁目,[近世],屋敷,[近世]ゴミ穴、土坑、埋桶、盛土(整地層)、柱穴、杭,[近世]陶磁器、土器、_器、瓦,139.7980562,35.7034047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009400,13107,94,,墨田区No.94遺跡,墨田区 太平二丁目,[近世],屋敷,下水木樋　土坑　杭列　整地層(盛土)　土蔵基礎,陶磁器　土器　_器　瓦　木製品　レンガ　ガラス製品,139.8120281,35.70069703,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009500,13107,95,,墨田区No.95遺跡,墨田区 本所一丁目,[近世],屋敷,[近世]下水溝、土坑、杭列、建物基礎、溝、埋甕、整地層(盛土層),[近世]陶磁器、土器、瓦、石製品、木製品,139.7969876,35.70451551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009600,13107,96,,墨田区No.96遺跡,墨田区 東向島二丁目,[近世],その他（村落）,埋桶　杭　盛土(整地層),陶磁器　土器　瓦　木製品　金属製品,139.8183347,35.72208072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009700,13107,97,,墨田区No.97遺跡,墨田区 東駒形二丁目,[近世],その他（町人地）,［近世］杭列、盛土、土坑（ゴミ穴）,［近世］陶磁器、土器、_器、瓦、金属製品、木製品、漆木製品、木製品,139.8003956,35.70755484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009800,13107,98,,墨田区No.98遺跡,墨田区緑二丁目,[近世],屋敷,建物杭　盛土(整地層),陶磁器　土器　木製品,139.8024158,35.69542488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107009900,13107,99,,墨田区No.99遺跡,墨田区 東駒形一丁目,[近世],その他（町人地）,溝　土坑　杭　盛土(整地層)　建物跡　井戸　ピット,陶磁器　土器　漆器　金属製品　_器　瓦　土製品　石製品　木製品,139.7988036,35.70558659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13107010000,13107,100,,墨田区No.100遺跡,墨田区 緑二丁目,[近世],屋敷,土坑　ピット　盛土(整地層),陶磁器　土器,139.8019506,35.69515926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
