JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13204001700,13204,17,しもっぱたいせき,下畠遺跡,三鷹市 大沢四丁目,[縄文時代（中期）],包蔵地,,縄文土器,139.540178,35.6647383,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204001800,13204,18,はらいせき,原遺跡,三鷹市 大沢一丁目,[旧石器時代][縄文時代（草創期〜中期）][近世],集落,[旧石器時代]ユニット　礫群　[縄文時代]住居　集石　集石土坑　溝状遺構　[時代不明]ピット,石器　縄文土器　石器　土製円板　人形状土製品　陶磁器　銭貨,139.5407709,35.67571175,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204001900,13204,19,はらおうけつぼぐん,原横穴墓群,三鷹市 大沢一丁目,[古墳時代][奈良時代],横穴墓,4基,人骨,139.5400361,35.6739065,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13204002000,13204,20,はねざわだいいせき,羽根沢台遺跡,三鷹市 大沢一丁目　 大沢四丁目,[旧石器時代][縄文時代（早期〜中期）][近世],集落,[旧石器時代]ユニット　礫群　[縄文時代]集石　集石土坑　炉穴　[時代不明]土坑　ピット　溝状遺構,ナイフ形石器　斧形石器　敲石　台石　礫　縄文土器　打斧　磨斧　石皿　磨石　スタンプ形石器　けつ状耳飾　陶磁器　銭貨,139.5404034,35.66997304,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204002100,13204,21,はねざわだいおうけつぼぐん,羽根沢台横穴墓群,三鷹市 大沢四丁目,[古墳時代][奈良時代],横穴墓,,薬壺形須恵器　人骨　銭貨,139.5406238,35.66868985,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13204002200,13204,22,おとうざかおうけつぼぐん,御塔坂横穴墓群,三鷹市 大沢四丁目,[古墳時代][奈良時代][近世],横穴墓,,土師器　須恵器　人骨　陶器,139.5434357,35.66708379,,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13204002300,13204,23,ながくぼいせき,長久保遺跡,三鷹市 新川六丁目,[旧石器時代][縄文時代（早期・中期）][近世],包蔵地,[旧石器時代]ユニット　[縄文時代]土坑　[近世]土坑　ピット　地下室　溝　[時代不明]皿鉢状遺構,石器　縄文土器　石器　陶磁器　ガラス製品,139.5651184,35.68168289,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204002400,13204,24,ながしまいせき,長嶋遺跡,三鷹市 新川三丁目　 新川六丁目,[旧石器時代][縄文時代（早期・中期〜後期）][近世],集落,[旧石器時代]ユニット　礫群　[縄文時代]集石　炉穴　陥し穴　[時代不明]ピット　溝状遺構,石器　縄文土器　陶磁器　石製品　銭貨　人骨,139.5677619,35.67933557,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204002500,13204,25,みなみだいいせき,南台遺跡,三鷹市 新川六丁目,[縄文時代（前期〜中期）][平安時代][近世],包蔵地,,縄文土器　須恵器　磁器,139.5652209,35.67565823,,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13204002600,13204,26,まるいけいせき,丸池遺跡,三鷹市 新川二丁目 新川三丁目 新川五丁目,[旧石器時代][縄文時代（前期〜中期）][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ユニット [縄文時代]住居 集石土坑 配石 [時代不明]土坑 溝状遺構,石器 縄文土器 石器 土師器 須恵器 カワラケ,139.5718234,35.67743606,,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13204002700,13204,27,しまやしきいせき,島屋敷遺跡,三鷹市 新川四丁目 新川五丁目,[旧石器時代][縄文時代（早期〜中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ユニット 礫群 [縄文時代]集石 陥し穴 [時代不明]掘立柱建物 ピット 柱穴 地下室 井戸 水田 溝状遺構,石器 縄文土器 石器 土師器 須恵器 板碑 陶磁器 瓦 石製品 金属製品 木製品,139.5714801,35.67469486,,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13204002800,13204,28,しもはらびーいせき,下原B遺跡,三鷹市 大沢五丁目 大沢六丁目,[旧石器時代][縄文時代（前期〜後期）][中世][近世],集落・その他の墓,墓形態：L字型 [旧石器時代]礫群 焼土遺構 [縄文時代]住居跡 集石土坑 焼土跡 陥し穴 [中世]地下式坑 土坑 [時代不明]溝状遺構 ピット 皿鉢状遺構,ナイフ形石器 スクレイパー 縄文土器 石器 土器 陶磁器類,139.5313421,35.67334676,,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13204002900,13204,29,てんじんやまいせき,天神山遺跡,三鷹市 新川二丁目,[縄文時代（早期・中期）][近世],包蔵地,[近世]墓 [時代不明]ピット 土坑 溝状遺構,縄文土器 陶磁器 カワラケ 鉄製品 人骨 銭貨,139.5761149,35.67545595,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003000,13204,30,きたのいせき,北野遺跡,三鷹市 北野四丁目,[旧石器時代][縄文時代（草創期〜後期）][古墳時代][近世],集落,[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 溝状遺構 [時代不明]集石土坑 ピット,縄文土器 石器 土錘 土製円板 耳栓 土師器 陶器 カワラケ 瓦 碁石 泥人形,139.5793099,35.67363438,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003100,13204,31,しりつだいごちゅうがっこういせき,市立第五中学校遺跡,三鷹市 新川一丁目 新川四丁目,[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 集石 土坑 [時代不明]土坑 溝状遺構,縄文土器 石器 土錘 土製円板 耳栓 土偶 弥生土器 土師器 須恵器 陶磁器 カワラケ 玉類 銭貨,139.5768721,35.6710462,,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13204003200,13204,32,あずまいせき,東遺跡,三鷹市 中原二丁目 新川一丁目 新川四丁目,[旧石器時代][縄文時代（中期）][古墳時代][近世],包蔵地,[時代不明]溝状遺構,縄文土器 土師器 陶磁器 碁石 泥人形 銭貨,139.5725805,35.66920539,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003300,13204,33,なかせんがわいせき,中仙川遺跡,三鷹市 中原一丁目 新川一丁目,[旧石器時代][縄文時代（早期・中期）][近世],包蔵地,[時代不明]皿状遺構,石器 縄文土器 陶磁器 ガラス製品,139.5773527,35.66647198,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003400,13204,34,にしざんやいせき,西山谷遺跡,三鷹市 中原一丁目,[縄文時代（中期）][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 陶器,139.5811636,35.66504946,,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13204003500,13204,35,きゅうでんさかいいせき,給田境遺跡,三鷹市 北野四丁目,[縄文時代（早期・中期）][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 陶磁器 カワラケ,139.5846655,35.671353,,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13204003600,13204,36,うちでいせき,内出遺跡,三鷹市 中原三丁目,[縄文時代（中期）][近世],包蔵地,[時代不明]ピット 溝状遺構,縄文土器 石器 土師器 陶磁器 カラワケ 瓦 土製品,139.5690425,35.67185008,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003700,13204,37,なかじまいせき,中嶋遺跡,三鷹市 中原三丁目 中原四丁目,[縄文時代（前期〜後期）][近世],包蔵地,,縄文土器 石器 土師器 陶磁器 銭貨 獣骨,139.5668127,35.67046049,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204003800,13204,38,なかはらいせき,中原遺跡,三鷹市 中原四丁目,[旧石器時代][縄文時代（前期〜中期）][奈良時代][平安時代][中世][近世],包蔵地・陣屋,[中世]溝状遺構 [時代不明]畝状遺構,石器 縄文土器 石器 須恵器 カワラケ 瓦 土鍋 陶磁器 鉄製品 泥人形 銭貨,139.566847,35.66797816,,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13204003900,13204,39,なかにしいせき,中西遺跡,三鷹市 中原四丁目,[旧石器時代][縄文時代（中期）][近世],包蔵地,[縄文時代]集石 [時代不明]溝状遺構,石器 縄文土器 陶磁器,139.5686323,35.66775502,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204004000,13204,40,にしやいせき,西谷遺跡,三鷹市 中原四丁目,[縄文時代（中期）][古墳時代],包蔵地,[時代不明]しみ状遺構,縄文土器 土師器,139.5660574,35.66552363,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204004100,13204,41,なかはらばしいせき,中原橋遺跡,三鷹市 中原二丁目,[旧石器時代][縄文時代（前期〜中期）],包蔵地,,縄文土器,139.5711386,35.66605359,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204004200,13204,42,はねげいせき,羽毛遺跡,三鷹市 中原二丁目,[旧石器時代][縄文時代（前期〜中期）][古墳時代],集落,[古墳時代]住居 [時代不明]土坑 ピット 溝状遺構,縄文土器 土師器 陶磁器 銭貨,139.5711042,35.6648821,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204004300,13204,43,たきさかいせき,滝坂遺跡,三鷹市 中原一丁目 中原二丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 [時代不明]ピット 溝状遺構,石器 縄文土器 石器 弥生土器 土師器 陶器 泥人形 泥面子 銭貨 骨片,139.5756361,35.66485421,,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13204004400,13204,44,こばんづか,古判塚,三鷹市 牟礼五丁目 牟礼七丁目,[縄文時代（中期）][近世],包蔵地,[時代不明]溝状遺構,縄文土器 石器 土師器 須恵器 陶磁器 泥面子,139.5747044,35.68449998,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204004500,13204,45,むこうはらいせき,向原遺跡,三鷹市 牟礼五丁目 牟礼六丁目,[縄文時代（中期）][近世],包蔵地,[時代不明]溝状遺構,縄文土器 土師器 陶磁器 ガラス製品,139.5789959,35.68659141,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204004600,13204,46,むれいせき,牟礼遺跡,三鷹市 牟礼一丁目 牟礼二丁目 牟礼三丁目,[縄文時代（中期）][近世],包蔵地,[時代不明]皿鉢状遺構,縄文土器 土師器 陶磁器 カワラケ 土製品,139.5827945,35.68846918,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204004700,13204,47,しもほんじゅくいせき,下本宿遺跡,三鷹市 牟礼一丁目,[縄文時代（中期）][近世],包蔵地,,縄文土器 土師器 陶磁器,139.586034,35.68514136,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204004800,13204,48,いのかしらいせきぐんえーいせき,井の頭池遺跡群A遺跡,三鷹市 井の頭四丁目 井の頭五丁目,[旧石器時代][縄草][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ユニット 礫群 [縄文時代]住居 小竪穴 集石 集石土坑 炉穴 土坑 ピット 配石 溝状 遺構,石器 縄文土器 石器 弥生土器 土師器 須恵器 板碑 陶磁器,139.5754818,35.6984234,,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13204004900,13204,49,いのかしらいせきぐんびーいせき,井の頭池遺跡群B遺跡,三鷹市 井の頭三丁目 井の頭四丁目,[旧石器時代][縄文時代（早期・中期〜後期）],集落,[縄文時代]住居 集石 土坑 炉穴 土坑 ピット 理甕,石器 縄文土器 石器 土錘 土製円板 大珠 陶磁器,139.5797733,35.69741966,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204005000,13204,50,いのかしらいせきぐんしーいせき,井の頭池遺跡群C遺跡,三鷹市 井の頭三丁目 井の頭四丁目 井の頭五丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],包蔵地,[時代不明]土坑,ナイフ形石器 縄文土器 石器 須恵器,139.5779193,35.6990089,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13204005100,13204,51,いのかしらすいもんいせき,井の頭水門遺跡,三鷹市 井の頭三丁目,[縄文時代（早期〜後期）],包蔵地,,縄文土器,139.5827602,35.69677839,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204005200,13204,52,まるやまえーいせき,丸山A遺跡,三鷹市 井の頭二丁目,[旧石器時代][縄文時代（草創期〜中期）],集落,[旧石器時代]ユニット 礫群 [縄文時代]住居 ピット 溝状遺構,石器 縄文土器 石器 土錘 土偶 土師器 陶磁器 カワラケ,139.5856784,35.69320944,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204005300,13204,53,まるやまびーいせき,丸山B遺跡,三鷹市 井の頭二丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器 石器,139.5855754,35.69471511,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204005400,13204,54,かんだじょうすいげんいせき,神田上水源遺跡,三鷹市 井の頭二丁目 井の頭三丁目,[縄文時代（中期）][近世],包蔵地,,縄文土器 石鏃 石器 須恵器 カワラケ 陶磁器 土製玩具,139.5816616,35.69245659,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13204005500,13204,55,たまがわどおりひがしいせき,玉川通東遺跡,三鷹市 井の頭一丁目,[縄文時代（早期〜中期）][近世],包蔵地,[時代不明]土坑 溝状遺構,縄文土器 陶磁器 土製玩具,139.5885967,35.68763263,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
