JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13114008100,13114,81,むこうだいよこあなぼぐん,向台横穴墓群,中野区 弥生町一丁目,[古墳時代][奈良時代],横穴墓,[古墳時代][奈良時代]横穴墓,,139.6796544,35.69080174,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13114008200,13114,82,やよいちょうにちょうめいせき,弥生町二丁目遺跡,中野区 弥生町二丁目,[縄文時代（中期）][古墳時代],集落,[古墳時代]竪穴住居跡,縄文土器　石鏃　石皿　石棒　弥生土器　土師器　砥石,139.6705907,35.69018829,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008300,13114,83,かわしまちょう,川島町遺跡,中野区 弥生町三丁目　 弥生町四丁目,[縄文時代（後期）][弥生時代][古墳時代],集落,[弥生時代]竪穴住居跡,縄文土器　石斧　弥生土器　土師器,139.6739896,35.68935176,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008400,13114,84,なかのしんめいしょうがっこうこうてい（しんめいちょうひかわじんじゃ）,中野神明小学校校庭（神明町氷川神社）遺跡,中野区 弥生町四丁目,[縄文時代（後期〜晩期）][古墳時代][近世],集落,[古墳時代]竪穴住居跡　[近世]墓壙,縄文土器　打製石斧　石鏃　土師器　炭化物　陶磁器　人歯,139.6704534,35.68784599,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13114008500,13114,85,ふじみちょう,富士見町遺跡,中野区 弥生町五丁目,[縄文時代（中期）],包蔵地,,縄文土器　打製石斧,139.6684621,35.68779022,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008600,13114,86,ふじみだい（だいごこうとうじょしこう）（とりつふじこうこう）いせき,富士見台（第五高等女子校）（都立富士高校内）遺跡,中野区 弥生町五丁目,[縄文時代（早期〜中期）][弥生時代][古墳時代],集落,[縄文時代]竪穴住居跡　[古墳時代]環濠　5軒,縄文土器　打製石斧　石鏃　石皿　凹石　石棒　弥生土器　土師器　鉄製品　瑪瑙製勾玉　土製品　紡錘車　砥石　鉄滓,139.6678098,35.68988157,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008700,13114,87,,中野区No.87遺跡,中野区 弥生町五丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.6687368,35.69071809,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008800,13114,88,さかいまちどおりいっちょうめいせき,栄町通一丁目遺跡,中野区 南台一丁目　 弥生町三丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.6756376,35.68659116,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114008900,13114,89,にいやまどおりいっちょうめいせき,新山通一丁目遺跡,中野区 南台二丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.6697667,35.68190628,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114009000,13114,90,とうきょうだいがくふぞくこうとうがっこうにしがわいせき,東京大学付属高等学校西側遺跡,中野区 南台二丁目,[時代不明],包蔵地,,,139.6721357,35.68502956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13114009100,13114,91,,中野区No.91遺跡,中野区 南台三丁目　 弥生町五丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.6680845,35.68617288,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114009200,13114,92,ただまちいせき,多田町遺跡,中野区 南台三丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.6639646,35.68408144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114009300,13114,93,むかいだい（ひろまち）せき,向田（広町）遺跡,中野区 弥生町六丁目　 南台五丁目,[旧石器時代][縄文時代（後期）][弥生時代][古墳時代],集落,[古墳時代]竪穴住居跡,土師器　須恵器　支脚形土製品　玉類　縄文土器　石掻　弥生土器　土錘　獣魚骨,139.6613553,35.6853642,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114009500,13114,95,しろやまきょかんあと,城山居館跡,中野区 中野一丁目,[縄文時代（早期〜後期）][近世],包蔵地,,,139.6750787,35.7029275,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13114009600,13114,96,なかのちょうじゃやしき,中野長者屋敷,中野区 本町二丁目,[中世],城館,,,139.6817144,35.69361796,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13114009700,13114,97,えごたにちょうめよこあなぼぐん,江古田二丁目横穴墓群,中野区 江原町二丁目,[時代不明],横穴墓,,,139.670638,35.73169253,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13114009800,13114,98,ていげんじふきんおうけつぼぐん,貞源寺付近横穴墓群,中野区 沼袋二丁目,[時代不明],横穴墓,数基,,139.6672018,35.72297442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13114009900,13114,99,まつがおかいせき,松が丘遺跡,中野区 松が丘一丁目,[縄文時代（早期〜後期）][中世][近世],集落跡,[縄文時代]住居?　土坑　[近世]土坑　溝,縄文土器　打斧　石鏃　石槍　礫器　石皿　磨石　敲石　削器　土錘　土製円板　弥生土器　土師器　管状土錘　陶磁器　砥石　土製品　くし　煙管　銭貨,139.673313,35.72110693,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13114010000,13114,100,まえはらちょうよこあなぼぐん,前原町横穴墓群,中野区 弥生町四丁目,[時代不明],横穴墓,,,139.6722387,35.68700944,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13114010100,13114,101,ぬまぶくろちょうひかわじんじゃけいだいぞうこつかめまいぞうち,沼袋町氷川神社境内蔵骨甕埋蔵地,中野区 沼袋一丁目,[奈良時代]？[平安時代]？,単独出土地,,蔵骨器（土師器）,139.6662062,35.719769,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13114010200,13114,102,ひかわじんじゃふきんこふん,氷川神社付近古墳,中野区 沼袋一丁目,[古墳時代],古墳,,鉄刀,139.6676138,35.71890491,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
