JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13105001100,13105,11,でんづういんうらかいづか,伝通院裏貝塚,文京区 小石川三丁目,[縄文時代][弥生時代][古墳時代][近世],包蔵地・集落・貝塚?・社寺・屋敷,[弥生時代]?[古墳時代]堅穴住居跡　土坑　ピット　[近世]地下室　土坑　井戸　溝　焼土集中部　小穴,（縄文〜古代）土器　（古墳）土師器　（近世）陶磁器・せっ器・土器・土製品・瓦・木製品,139.7466784,35.71247324,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105001200,13105,12,ひさかたちょういせき,久堅町遺跡,文京区 小石川四丁目,[縄文時代][近世],貝塚・屋敷,[近世]土坑　地下式土坑　井戸,縄文土器　打斧　陶磁器　瓦　金属器,139.7437945,35.71328165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105001300,13105,13,あけぼのちょうこふん,曙町古墳,文京区 本駒込一丁目,[古墳時代？],古墳,円墳,,139.7523089,35.72384597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105001400,13105,14,どうざかいせき,動坂遺跡,文京区 本駒込三丁目　本駒込四丁目,[旧石器時代][縄文時代（中期〜晩期）][弥生時代][近世],包蔵地・集落・貝塚・屋敷,[縄文時代]貝塚　堅穴住居跡　集石跡　土坑　溝　[近世]地下室　溝　柱穴,（縄文）土器・石器（打製石器・磨製石器・石鏃・石皿・）　（弥生）土器　（近世）陶磁器・土器・瓦・金属製品・土製品・石製品など,139.7560854,35.72972681,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105001500,13105,15,ふじじんじゃこふん,富士神社古墳,文京区 本駒込五丁目,[古墳時代],古墳,前方後円墳？,土師器　埴輪,139.7512446,35.73117605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105001600,13105,16,かみふじまえちょういせき,上富士前町遺跡,文京区 本駒込五丁目　本駒込六丁目,[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世],包蔵地・集落,[縄文時代]陥穴　[弥生時代]竪穴住居跡　[古墳時代]?[古代]住居跡　[近世]植物痕　土坑　地下室　井戸,縄文土器　弥生土器　瓦　金属器　近世陶磁器,139.7500408,35.73322968,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105001700,13105,17,まるやましんまちいせき,丸山新町遺跡,文京区 白山一丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑,縄文式土器　打製打斧　近世陶磁器,139.7533563,35.71942494,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105001800,13105,18,さすがやちょういせき,指ヶ谷町遺跡,文京区 白山二丁目,[縄文時代][弥生時代][近世],包蔵地・屋敷,[近世]地下坑　地下室　井戸　土坑,磨製石斧　（縄文〜弥生）土器　（近世）磁器・陶器・土器・陶磁器,139.7501116,35.71754657,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105001900,13105,19,とさきまちいせき,戸崎町遺跡,文京区 白山二丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑　植栽痕　ピット　[近世以降]建物跡　貼床状遺構　土坑,石器　弥生土器　（近世）陶磁器・土器・土製品・瓦・金属製品　（近世以降）陶磁器・土器・瓦・木製品・金属製品・レンガ,139.7487383,35.71818768,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002000,13105,20,ごてんまちこふん,御殿町古墳,文京区 白山二丁目,[古墳時代],古墳,円墳?,,139.7484636,35.71782531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105002100,13105,21,こいしかわしょくぶつえんないかいづか・はらまちいせき,小石川植物園内貝塚・原町遺跡,文京区 白山三丁目　白山四丁目,[旧石器時代][縄文時代（中期〜晩期）][近世],包蔵地・集落・貝塚・屋敷跡,[縄文時代]竪穴住居跡　土坑　集石　ピット　[近世]土坑　地下室　ピット　地下坑　井戸　溝　塀跡　かわらけ廃棄遺構,(旧石器)石器　(縄文)土器　石器（打斧　磨斧　石槍　石鏃　石匙　石皿　凹石　石棒　石剣）　土偶　(近世)陶磁器　土器　土製品　瓦　金属製品　石製品　銭貨　動物遺体　自然遺物,139.7455797,35.7204176,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002200,13105,22,はらまちいせき,原町遺跡,文京区 白山四丁目,[縄文時代][近世],貝塚・屋敷,[近世]土坑　植栽痕　ピット,縄文式土器　（近世）陶磁器・せっ器・土器,139.7455454,35.72312128,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002300,13105,23,はくさんじんじゃこふん,白山神社古墳,文京区 白山五丁目,[古墳時代],古墳,円墳？,,139.7505067,35.72222407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105002400,13105,24,はくさんごちょうめみなみいせき,白山五丁目南遺跡,文京区 白山五丁目,[縄文時代][近世],包蔵地・屋敷,[近世]溝　溝付帯土坑　土坑　方形貼り粘土範囲,（縄文）土器・石槍　（近世）陶磁器など,139.7503179,35.72299057,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002500,13105,25,せんだぎかいづか,千駄木貝塚,文京区 千駄木一丁目,[旧石器時代][縄文時代][弥生時代（後期）][近世],集落・貝塚・その他の墓・屋敷,[縄文時代]炉　土坑　住居　集石　炉　廃屋跡　[弥生時代]住居,（縄文）土器・石器・石製品・人骨　（弥生）土器　（近）陶磁器,139.758987,35.722748,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002600,13105,26,はやしちょういせき,林町遺跡,文京区 千石二丁目,[旧石器時代][縄文時代（中期）][弥生時代][奈良時代][近世],包蔵地・集落・屋敷,[縄文時代]炉穴 土坑 ピット　[近世]地下室 地下坑 井戸 溝状遺構 土坑 植栽痕 柱穴ピット,（旧石器）石器（剥片）（縄文）縄文土器・石器　（弥生）弥生土器　（近世）陶磁器類・せっ器・土器・土製品・木製品・金属製品・石製品,139.7412882,35.72300979,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13105002700,13105,27,こまごめしんめいちょうかいづか,駒込神明町貝塚,文京区 本駒込三丁目　本駒込四丁目　本駒込五丁目,[縄文時代][近世],集落・屋敷,[縄文時代]堅穴住居跡　[近世]土坑,縄文式土器・石器・石製品・人骨・廃骨・木製品・近世陶磁器・土器,139.7544031,35.73134327,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002800,13105,28,やよいちょういせきぐん,弥生町遺跡群,文京区 弥生二丁目　根津一丁目,[縄文時代][弥生時代][近世],貝塚,,,139.7641535,35.71590195,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002801,13105,28,やよいちょうかいづか,弥生町貝塚,文京区 弥生二丁目,[縄文時代][弥生時代],貝塚,,縄文土器　打斧　磨斧　石鏃　土製耳飾　石棒　弥生土器,139.7618189,35.7184943,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105002802,13105,28,やよいちょうあさのていかいづか,弥生町浅野邸貝塚,文京区 根津一丁目,[縄文時代（後期〜晩期）],貝塚,,縄文土器　石斧　石鏃　耳飾　独鈷石　土版,139.7631579,35.71749082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105002803,13105,28,やよいにちょうめいせき,弥生二丁目遺跡,文京区 弥生二丁目,[縄文時代（早期〜晩期）][弥生時代][近世],貝塚,※一部、国指定史跡弥生二丁目遺跡となっています。 [弥生時代]溝,縄文土器　弥生土器　燈明皿　砥石　灼骨,139.7645655,35.7167382,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105002804,13105,28,,文京区No.28-D遺跡,文京区 弥生二丁目,[弥生時代],包蔵地,,弥生土器,139.7656641,35.71489844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105003100,13105,31,にしかたにちょうめいせき,西片二丁目遺跡,文京区 西片二丁目,[縄文時代][近世],包蔵地・集落・屋敷,[近世]地下室　土坑　小穴,[縄文]土器　磨製石斧　[近世]陶磁器　金属製品　瓦,139.7539743,35.71777995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105003200,13105,32,ほんごうもとまちきたいせき,本郷元町北遺跡,文京区 本郷一丁目,[縄文時代][弥生時代（中期）][近世],包蔵地・集落・屋敷,,縄文土器,139.7560854,35.70383111,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105003300,13105,33,ゆみちょういせき,弓町遺跡,文京区 本郷一丁目,[旧石器時代][縄文時代][弥生時代（後期）][奈良時代][平安時代][中世][近世],包蔵地・集落・屋敷,[奈良時代]堅穴住居　[近世]地下室　井戸　土坑,縄文土器・敲石　土器・陶磁器・金属器　（奈良）土師器・須恵器　（近世）陶磁器・土器,139.7564631,35.70617294,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105003400,13105,34,,文京区No.34遺跡,文京区 本郷三丁目,[近世],地下式土壙,[近世]地下式土坑,陶磁器　カワラケ　素焼土器　擂鉢　軒平瓦,139.758935,35.70307837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105003500,13105,35,,文京区No.35遺跡,文京区 本郷六丁目,[縄文時代],包蔵地,,石棒,139.7568751,35.71266838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105003700,13105,37,つばきやまこふん,椿山古墳,文京区 本郷七丁目,[古墳時代],古墳,,切石,139.7611666,35.71038249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105003800,13105,38,おちゃのみずかいづか,お茶の水貝塚,文京区 湯島一丁目,[縄文時代（前期〜晩期）],貝塚,,縄文土器　石斧　磨石?　石棒?　人骨　獣骨,139.7646685,35.70143345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105003900,13105,39,,文京区No.39遺跡,文京区 湯島一丁目,[近世],地下式土壙群,[近世]地下式土坑,,139.7645311,35.70104313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105004000,13105,40,ゆしま（きりどおしきた）かいづか,湯島（切通し北）貝塚,文京区 湯島四丁目,[縄文時代（前期〜晩期）],貝塚,,,139.7675524,35.70932315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105004600,13105,46,はくさんよんちょうめいせき,白山四丁目遺跡,文京区 白山四丁目,[近世],屋敷,[近世]建物基礎,陶磁器　焼塩壷　瓦燈　玩具　人形,139.7448931,35.72248021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105004700,13105,47,ほんごうだいいせきぐん,本郷台遺跡群,文京区 本郷五丁目　本郷七丁目　弥生二丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][平安時代][近世],包蔵地・集落・貝塚・その他の墓・社寺・屋敷・その他（町屋）,[旧石器時代]石器ブロック　礫群　[縄文時代]遺物集中部　陥穴　[古墳時代]住居跡　[平安時代]住居跡　井戸　[近（近世）]地下式坑　建物跡　組石遺構　土坑　溝　庭園址　井戸　道路状遺構など,（旧石器）ナイフ形石器・石核・剥片・石屑　砕片　（縄文）土器・石器　（弥生）土器　（古墳）土師器・土製品・須恵器　（奈良）土師器・須恵器　（平安）土師器・須恵器・灰釉陶器・緑釉陶器・土錘　（近世）陶磁器・土器・瓦・土製品・石製品・金属製品・古銭・骨角製品・動物遺存体・せっ器・瓦器・ガラス製品・木製品,139.7634819,35.71205684,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105004800,13105,48,かすがちょう（こいしかわこうらくえん）いせき,春日町（小石川後楽園）遺跡,文京区 後楽一丁目　 春日一丁目,[旧石器時代][縄文時代][弥生時代][古墳時代][平安時代][近世],包蔵地・集落・屋敷,[弥生～古墳]竪穴建物跡、土坑、ピット、[近世]井戸、道路、木樋、柱穴、上水道、土坑、屋敷跡、地下室、溝、礎石、植栽痕、[近代]煉瓦基礎、堀、石垣、[近代以降]高射砲陣地関連以降,[旧石器]ナイフ形石器、[縄文]土器、[弥生]土器、石器、[古墳～平安]土師器、須恵器、[近世]磁器、陶器、土器、瓦、木製品、金属製品、ガラス製品、石製品、漆製品、銭貨動物遺存体、[近代]煉瓦,139.7507982,35.70558749,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105004900,13105,49,,文京区No.49遺跡,文京区 本郷一丁目,[近世],上水路跡,[近世]木樋　石樋,,139.7563601,35.70210258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005000,13105,50,,文京区No.50遺跡,文京区 春日一丁目,[旧石器時代][弥生時代（後期）][近世],包蔵地・屋敷・その他（町屋）,[近世]井戸跡　地下室　土坑　ピット　胞衣皿埋納遺構　植栽痕　井戸,（旧石器）石器　（弥生）土器　（近世）陶磁器・土器・瓦・金属製品など,139.7468157,35.70915589,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005100,13105,51,まさごちょう（まさご）いせき,真砂町（真砂）遺跡,文京区 本郷四丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落・屋敷,[縄文時代]炉穴　[奈良平安時代]住居跡　柱穴　土坑　[近世]上水道　井戸　地下室,縄文土器　土師器　須恵器　陶磁器類,139.7560167,35.70843107,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105005200,13105,52,ちょうこうじいせき,長光寺遺跡,文京区 関口二丁目,[近世],社寺,,煙管　銭貨　甕棺　人骨,139.7301645,35.71105154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005300,13105,53,ゆしまりょうもんちょういせき,湯島両門町遺跡,文京区 湯島四丁目,[近世],社寺,[近世]墓跡　ゴミ穴　土坑　石組溝,銭貨　手鏡　煙管　人骨　近世陶磁器・土器・人骨など,139.7677241,35.71082852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005400,13105,54,ゆしましんはなまちいせき,湯島新花町遺跡,文京区 湯島二丁目,[近世],包蔵地,,陶磁器　銭貨,139.7662821,35.70642385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005500,13105,55,こまごめおいわけまちみなみいせき,駒込追分町南遺跡,文京区 向丘一丁目　向丘二丁目,[縄文時代][近世],集落・屋敷・その他（町屋・道路跡）,[縄文時代]住居跡　[近世]地下室　井戸　土坑　土取り穴　建物跡　柱穴列,（縄文）土器　（近世）陶磁器・土器・瓦・金属器・木製品・金属製品,139.7576632,35.71695878,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005600,13105,56,こまごめあさかまちいせき,駒込浅嘉町遺跡,文京区 本駒込一丁目　本駒込三丁目,[旧石器時代][縄文時代][近世],包蔵地・屋敷・その他（町屋・道路跡）,[縄文]柱穴　[近世]土坑　井戸　道路跡　地下室,（縄文）土器　（近世）近世陶磁器・瓦・金属器・木製品・陶磁器・土器,139.7536135,35.72515596,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005700,13105,57,かすがちょう・こいしかわまち・とみさかいせき,春日町・小石川町・富坂遺跡,文京区 春日一丁目,[近世],屋敷・その他（町地・大下水・道路）,[近世]建物　井戸　下水道・地下室・杭列・大下水・道路,近世陶磁器　土器　瓦,139.7518969,35.70915589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105005800,13105,58,ほんごうもとまちいせき,本郷元町遺跡,文京区 本郷一丁目,[縄文時代（前期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],包蔵地・集落・屋敷,[近世・近代以降]井戸　地下式坑　土坑　柱穴群　礎石群　溝状遺構　下水施設　池　レンガ遺構　互列遺構　[近世以降]桶　土坑　溝　礎石など　[近世]地下式坑,(旧石器)ナイフ形石器など　(縄文)土器　石器　(弥生)扁平片刃石斧　土器　(古墳)土師器　須恵器　(奈良・平安)土師器　須恵器　(中世)陶器　(近世)磁器　陶器　炻器　土器　互　金属製品　石製品　土製品　木製品　自然遺物　その他,139.7568407,35.70266017,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13105005900,13105,59,かごまちいせき,駕籠町遺跡,文京区 本駒込二丁目,[旧石器時代][縄文時代][奈良時代][平安時代][近世],包蔵地・集落・屋敷,[旧石器時代]石器ユニット 礫群　[縄文時代]陥穴 竪穴住居跡 土坑 小穴　[奈良・平安時代]竪穴住居跡　[近世]溝状遺構 土坑 井戸 土採り・切土跡 盛土造成跡 ピット 柱穴列 小穴 地下室 植栽痕,（旧石器時代）石器　(縄文時代)縄文土器 石器　(古代〜中世)須恵器　（近世）陶磁器 せっ器 土器 土製品 木製品 銭貨 金属製品 石製品 ガラス製品 瓦 自然遺物 土類 生産関連遺物 その他,139.7475023,35.730117,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13105006000,13105,60,こうらくいち・にちょうめいせき,後楽一・二丁目遺跡,文京区 後楽一丁目　後楽二丁目,[縄文時代][中世][近世],屋敷,[中世]溝　[近世]建物跡　土蔵跡　井戸　溝　ピット　樋基礎　境杭列　境溝　土坑　上水遺構　埋桶　池　落ち込み,（縄文）石器　（中世）陶器　（近世）土器・陶磁器・瓦・木製品・石製品・土製品・金属製品・漆製品,139.7453737,35.70542022,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105006100,13105,61,こまごめせんだぎちょういせき,駒込千駄木町遺跡,文京区 千駄木二丁目,[近世],社寺,,陶磁器　早桶　人骨　炭化物,139.7639969,35.72440516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105006200,13105,62,みょうがだにまちいせき,茗荷谷町遺跡,文京区 小日向四丁目,[中世][近世],社寺?,[近世]地下式坑　土坑,（近世)陶磁器・土器・墓石,139.7372713,35.71623646,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105006300,13105,63,きくさかまちいせき,菊坂町遺跡,文京区 西片一丁目　本郷五丁目　本郷六丁目,[近世],社寺?・屋敷・その他（町屋）,[近世]円形木棺・長方形木棺・直葬・井戸,（近世）人骨破片・板材（早桶破片）・陶磁器・銭貨（古寛永）・土器皿・陶磁器類・木製品,139.7551584,35.7121666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105006400,13105,64,こまごめおいわけまちいせき,駒込追分町遺跡,文京区 向丘一丁目,[近世],包蔵地,[近世]土坑,陶磁器,139.7555364,35.72081862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105006500,13105,65,おおつかさかしたまちいせき,大塚坂下町遺跡,文京区 大塚五丁目,[縄文時代][中世][近世],包蔵地・社寺,溝状遺構　土坑　小穴　[近世]溝　盛土　[近代]建物基礎　溝状遺構　土坑,陶磁器　瓦　縄文土器（早期）　陶器　せっ器　近世土器　磁器,139.7261477,35.72033398,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13105006600,13105,66,ほんごうだいまちいせき,本郷台町遺跡,文京区 本郷五丁目　本郷六丁目,[縄文時代][近世],包蔵地・社寺・屋敷・その他（町屋）,[近世]地下式坑　土坑,（縄文）土器　（近世）土器・陶磁器・瓦,139.7585573,35.71199934,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105006700,13105,67,たまちいせき,田町遺跡,文京区 西片一丁目,[近世],社寺・屋敷,[近世]骨壷　柵列　木樋,陶磁器　瓦　土器　金属器　人骨,139.7533045,35.71172058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105006800,13105,68,こまごめふじまえちょういせき,駒込富士前町遺跡,文京区 本駒込二丁目　本駒込三丁目,[縄文時代][平安時代][近世],包蔵地・社寺・屋敷・その他（町屋）,[縄文時代]土坑　[近世]土坑　地下室　井戸　溝状遺構　小穴,（縄文）土器　（平安）須恵器　（近世）陶磁器・土器・瓦・土製品・金属製品・石製品・骨角製品・硝子製品など,139.7514849,35.72950385,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105006900,13105,69,こひなただいまちいせき,小日向台町遺跡,文京区 小日向二丁目　小日向三丁目,[縄文時代][古墳時代][奈良時代][近世],包蔵地・集落・社寺,,近世蔵骨器・人骨 （近世）陶磁器・土器,139.7352114,35.71470332,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13105007000,13105,70,ゆしませいどういせき,湯島聖堂遺跡,文京区 湯島一丁目,[近世],学問所跡,[近世]土坑　水路,陶磁器　瓦,139.7665224,35.70045764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007100,13105,71,こまごめひがしかたまちいせき,駒込東片町遺跡,文京区 向丘一丁目,[近世],包蔵地・屋敷,[近世]地下室　井戸　土坑　溝,陶磁器類　土器　石器　土師器,139.7544378,35.72126459,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007300,13105,73,こひなただいまちみなみいせき,小日向台町南遺跡,文京区 小日向一丁目,[旧石器時代][縄文時代][弥生時代][奈良時代][中世][近世],包蔵地・集落・屋敷,[縄文時代]陥穴　[弥生時代]竪穴住居跡　[奈良時代]竪穴住居跡　[中世]井戸 土坑墓　[近世]地下室 井戸,(旧石器)石器　(縄文)土器　(弥生)土器　(奈良)土師器 須恵器　(近世)陶磁器 土器,139.7361727,35.71261262,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
13105007400,13105,74,たつおかちょういせき,龍岡町遺跡,文京区 湯島四丁目　本郷七丁目,[縄文時代（前期・後期）][弥生時代][平安時代][近世],集落・屋敷,[平安時代]住居　[近世]土坑　地下室　井戸,縄文土器　弥生土器　土師器　須恵器　陶磁器　土器　瓦　土錘,139.7655954,35.70937891,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13105007500,13105,75,しょうりんいんあと,昌林院跡,文京区 小石川三丁目,[近世],社寺,,陶磁器　墓石　人骨,139.7459231,35.71110729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007600,13105,76,むりょういんあと,無量院跡,文京区 小石川三丁目,[近世],社寺・その他の墓,[近世]木槨甕棺墓・甕棺墓・方形木棺,（近世）陶磁器・せっ器・土器・木製品・人骨,139.747468,35.71470331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007700,13105,77,ちこうじあと・こうがくじあと,智香寺跡・光岳寺跡,文京区 小石川五丁目,[近世],社寺,,墓石,139.7390223,35.71765807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007800,13105,78,さんげんちょういせき,三軒町遺跡,文京区 小日向四丁目,[縄文時代][近世],包蔵地・屋敷,[近世]土坑　溝状遺構　地下坑　ピット,（縄文）土器・石器　（近世）墓石・陶磁器・せっ器・土器・瓦・土製品・金属製品・ガラス製品・石製品など,139.7369623,35.71723995,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105007900,13105,79,おかちぐみおおなわちいせき,御徒組大縄地遺跡,文京区 湯島二丁目,[近世],屋敷,[近世]地下室,,139.7660074,35.70689778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13105008000,13105,80,ごこくじもんぜんまちいせき,護国寺門前町遺跡,文京区 音羽一丁目,[近世],屋敷・その他の墓,,陶磁器　人骨,139.7308855,35.71177633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
