JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13208005108,13208,51,さくらづか3ごうこふん,桜塚3号古墳,調布市 飛田給二丁目,[古墳時代],古墳,[古墳時代]横穴式石室,刀子　棗玉　鍔　人骨,139.5224726,35.65715878,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005109,13208,51,さくらづか4ごうこふん,桜塚4号古墳,調布市 飛田給二丁目,[古墳時代],古墳,,,139.520949,35.65888988,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005100,13208,51,さくらづか5ごうこふん,桜塚5号古墳,調布市 飛田給二丁目,[古墳時代],古墳,[古墳時代]横穴式石室,須恵器,139.5223719,35.65734574,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005111,13208,51,さくらづか6ごうこふん,桜塚6号古墳,調布市 飛田給二丁目,[古墳時代],古墳,[古墳時代]横穴式石室,鉄鏃,139.52045,35.65863669,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005112,13208,51,さくらづか7ごうこふん,桜塚7号古墳,調布市 飛田給二丁目,[古墳時代],古墳,,,139.5213167,35.65864062,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005113,13208,51,さくらづか8ごうこふん,桜塚8号古墳,調布市 飛田給二丁目,[古墳時代],古墳,,,139.5228838,35.65724595,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005114,13208,51,さくらづか9ごうこふん,桜塚9号古墳,調布市 飛田給二丁目,[古墳時代],古墳,,,139.5234387,35.65688523,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005201,13208,52,しもいしはら1ごうこふん,下石原1号古墳,調布市 下石原三丁目,[古墳時代],古墳,[古墳時代]横穴式石室,,139.5346863,35.64775163,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005202,13208,52,しもいしはら2ごうこふん,下石原2号古墳,調布市 下石原三丁目,[古墳時代],古墳,[古墳時代]横穴式石室,,139.5345456,35.64756532,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005301,13208,53,かみふだ1ごうふん,上布田古墳1号墳,調布市 布田六丁目,[古墳時代],古墳,[古墳時代]周溝　横穴式石室,ガラス玉,139.546303,35.64532781,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005302,13208,53,かみふだ2ごうふん,上布田古墳2号墳,調布市 布田六丁目,[古墳時代],古墳,[古墳時代]横穴式石室,,139.5459479,35.64522562,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005303,13208,53,ふるてんじん1ごうふん,古天神1号墳,調布市 布田五丁目,[古墳時代],古墳,円墳　[古墳時代]周溝　ブリッジ,土師器,139.543817,35.64474461,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005304,13208,53,ふるてんじん2ごうふん,古天神2号墳,調布市 布田五丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,,139.5435215,35.64480752,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005305,13208,53,かみふだこふん3ごうふん（いいもりづか）,上布田古墳3号墳（飯盛塚）,調布市 布田五丁目,[古墳時代],古墳,,,139.5427661,35.64565846,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005306,13208,53,かみふだこふん4ごうふん（こうづか）,上布田古墳4号墳(庚塚),調布市 布田五丁目,[古墳時代],古墳,,,139.5437789,35.64775091,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005401,13208,54,しもふだ1ごうこふん,下布田1号古墳,調布市 布田六丁目,[古墳時代],古墳,,,139.5498043,35.64398446,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005402,13208,54,しもふだ2ごうふん,下布田2号墳,調布市 布田六丁目,[古墳時代],古墳,円墳 [古墳時代]周溝 礫槨,土師器 紡錘車,139.5493579,35.64392866,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208005403,13208,54,しもふだ3ごうふん,下布田3号古墳,調布市 布田六丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器 円筒埴輪,139.5495639,35.64447272,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
