JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13205003500,13205,35,からかいじょうあと,辛垣城跡,青梅市 二俣尾辛垣山,[中世],城館,[中世]石垣　空堀　土塁,陶磁器（古瀬戸・青磁）　鉄砲弾,139.2205749,35.81180022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205003600,13205,36,こやしき,古屋敷,青梅市 二俣尾四丁目,[中世],城館,,,139.215631,35.80559132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205003700,13205,37,てぃー-15いせき,T-15遺跡,青梅市 二俣尾四丁目,[縄文時代（中期）],包蔵地,,縄文土器　石鏃　剥片　土師器　須恵器,139.2154937,35.80509013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205003800,13205,38,にしじょう（てぃー-14）いせき,西城(T-14)遺跡,青梅市 二俣尾四丁目,[縄文時代（早期〜後期）][平安時代],包蔵地,,縄文土器　石斧　礫器　石鏃　スクレイパー　剥片　打製石斧　石皿　磨石　凹石　須恵器片,139.2144294,35.80289044,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205003900,13205,39,ますがたやまじょうあと,枡形山城跡,青梅市 二俣尾,[中世],城館,,,139.2233215,35.80600897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205004000,13205,40,かみおいばら（てぃー-16）いせき,上生原(T-16)遺跡,青梅市 二俣尾三丁目,[縄文時代（前期〜後期）][奈良時代][平安時代],集落,[縄文時代]炉　土坑,縄文土器　土師器　須恵器,139.2174163,35.80102482,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205004100,13205,41,なかじゅく（てぃー-17）いせき,中宿(T-17)遺跡,青梅市 二俣尾三丁目,[縄文時代（中期〜後期）],包蔵地,[縄文時代]遺物包含層　住居跡　土坑　配石,縄文土器　打製石斧　磨石　剥片　異形土器　耳飾　土偶　石棒　石剣　磨製石斧　石核　石鏃　石錘　動物遺体,139.2191329,35.80069068,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004200,13205,42,,青梅市No.42遺跡,青梅市 二俣尾三丁目,[縄文時代],包蔵地,,石核　須恵器,139.2203002,35.8014425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004300,13205,43,てぃー-18いせき,T-18遺跡,青梅市 二俣尾二丁目,[縄文時代（中期）],包蔵地,,縄文土器　石斧　石鏃　剥片,139.2200942,35.79927055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004400,13205,44,たきふりはた（てぃー-19）いせき,滝振畑(T-19)遺跡,青梅市 二俣尾二丁目,[縄文時代（前期〜中期）],集落,[縄文時代]住居　集石　土坑,縄文土器　打斧　磨斧　礫器　石鏃　剥片　炭化物,139.2200599,35.79751624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004500,13205,45,しもじゅく（てぃー-20）いせき,下宿(T-20)遺跡,青梅市 二俣尾二丁目,[縄文時代（中期）],包蔵地,[縄文時代]炉,縄文土器　石斧　石匙　石皿,139.2234245,35.79863009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004600,13205,46,てぃー-21いせき,T-21遺跡,青梅市 二俣尾一丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.2241454,35.79670868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004700,13205,47,にしかいと（てぃー-10）いせき,西改戸(T-10)遺跡,青梅市 柚木町三丁目,[縄文時代（中期）][奈良時代][平安時代],集落,[平安時代]住居,縄文土器　土師器　須恵器,139.2088676,35.80308535,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205004800,13205,48,おおぶね（てぃー-11）いせき,大船(T-11)遺跡,青梅市 柚木町二丁目,[縄文時代（中期〜後期）],集落,[縄文時代]敷石住居跡　屋外炉　土坑　配石　集石　ピット　単独埋甕,縄文土器　打斧　石鏃　打製石斧　石匙　石棒　土偶　ミニチュア土器,139.2114082,35.80130327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205004900,13205,49,てぃー-12いせき,T-12遺跡,青梅市 柚木町二丁目,[縄文時代（前期）],包蔵地,,縄文土器,139.2135711,35.80018946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205005000,13205,50,てぃー-13いせき,T-13遺跡,青梅市 柚木町二丁目,[縄文時代（中期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2146354,35.79935408,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205005100,13205,51,てぃー-22いせき,T-22遺跡,青梅市 柚木町一丁目,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　須恵器,139.2125068,35.79300497,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205005200,13205,52,やまのかみと（てぃー-23）いせき,山の神戸(T-23)遺跡,青梅市 梅郷六丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　石斧　石皿　磨石　石棒　剥片　打製石斧　礫器,139.2141891,35.79216952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205005300,13205,53,しもいなりまえ（てぃー-24）いせき,下稲荷前(T-24)遺跡,青梅市 梅郷六丁目,[縄文時代（前期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　石斧　土師器　須恵器,139.2201629,35.79467584,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205005400,13205,54,しもしみず（てぃー-25）いせき,下清水(T-25)遺跡,青梅市 梅郷五丁目,[縄文時代（中期〜後期）],集落,[縄文時代]住居　集石　土坑　配石,縄文土器　打斧　礫器　石鏃　削器　石皿　磨石,139.2254501,35.79150116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205005500,13205,55,まとば（てぃー-26）いせき,的場(T-26)遺跡,青梅市 梅郷三丁目,[縄文時代（中期）],包蔵地,,縄文土器　打斧,139.226377,35.78815925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205005600,13205,56,すぎだいらさくあと,杉平柵跡,青梅市 梅郷一丁目,[中世],城館・柵跡,,,139.2209182,35.78317398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205005700,13205,57,すぎだいら（てぃー-27）いせき,杉平(T-27)遺跡,青梅市 梅郷一丁目,[縄文時代（中期〜後期）][奈良時代][平安時代],集落,[縄文時代]住居　集石　土坑　単独埋甕,縄文土器　打斧　磨斧　石鏃　石匙　石錐　石皿　磨石　凹石　石器　須恵器,139.2230125,35.78239413,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205005800,13205,58,うえはら（てぃー-28）いせき,上原(T-28)遺跡,青梅市 和田町二丁目,[縄文時代（早期〜前期）],包蔵地,[縄文時代]土坑,縄文土器　礫器　石鏃,139.2260681,35.78033307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205005900,13205,59,うりゅうだけ（てぃー-29）いせき,雨竜岳(T-29)遺跡,青梅市 和田町二丁目,[縄文時代（早期〜中期）][奈良時代][平安時代],集落,[縄文時代]住居　土坑　配石,縄文土器　礫器,139.2278877,35.77938607,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205006000,13205,60,おおづき（てぃー-30）いせき,大附(T-30)遺跡,青梅市 和田町一丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],集落,[縄文時代]住居,縄文土器　打斧　石鏃　土師器　須恵器,139.2328658,35.77846692,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205006100,13205,61,てぃー-31いせき,T-31遺跡,青梅市 和田町一丁目,[奈良時代][平安時代],包蔵地,,土師器,139.2342391,35.77495734,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205006200,13205,62,てぃー-62いせき,T-62遺跡,青梅市 日向和田三丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器,139.2287803,35.7868503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205006300,13205,63,ちゃどうやきかまあと,茶道焼窯跡,青梅市 日向和田二丁目,[近世],窯,,陶器,139.2353034,35.78283976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205006400,13205,64,くずればし（てぃー-32）いせき,崩橋(T-32)遺跡,青梅市 日向和田一丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],集落,[縄文時代]住居 土坑 集石 竪穴遺構,縄文土器 石斧 礫器 石鏃 掻器 石皿 磨石 凹石 剥片,139.2377067,35.7864604,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205006500,13205,65,たてのさくあと,楯の柵跡,青梅市 日向和田一丁目,[中世],城館,[中世]空堀　土橋,,139.2433372,35.78899474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205006600,13205,66,てぃー-33いせき,T-33遺跡,青梅市 日向和田一丁目,[縄文時代（前期〜中期）],包蔵地,,縄文土器,139.2395606,35.78888335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205006700,13205,67,ものみやぐらあと,物見櫓跡,青梅市 裏宿町,[中世],城館,※遺跡範囲のすべてが青梅市指定史跡物見櫓（矢倉台）となっています。,,139.2356468,35.79253156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205006800,13205,68,うらじゅく（てぃー-39）いせき,裏宿(T-39)遺跡,青梅市 裏宿町,[旧石器時代][縄文時代（早期〜後期）][奈良時代][平安時代],集落,[縄文時代]住居　竪穴状遺構　土坑　[奈良時代][平安時代]住居　集石　土坑,縄文土器　打斧　磨斧　石鏃　掻器　石皿　磨石　凹石　剥片　石棒　土師器　須恵器　板碑　銭貨,139.2465644,35.79033151,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205006900,13205,69,もりしたじんやあと,森下陣屋跡,青梅市 森下町,[近世],屋敷,陣屋,,139.2490707,35.79022012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205007000,13205,70,もりしたいせき,森下遺跡,青梅市 森下町,[縄文時代（後期）],包蔵地,,縄文土器　凹石　石棒,139.2515769,35.79069355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205007100,13205,71,あまがせいせき,天ヶ瀬遺跡,青梅市 天ヶ瀬町,［縄文時代］［中世］［近世］,包蔵地　その他の墓,,縄文土器　陶器,139.2506156,35.78790861,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13205007200,13205,72,おおやな（てぃー-41）いせき,大柳（T-41）遺跡,青梅市 大柳町,[縄文時代（前期〜後期）][奈良時代][平安時代],包蔵地,[平安時代]住居跡,縄文土器　打斧　土師器　須恵器　中国製青磁,139.250856,35.78565273,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205007300,13205,73,いなりやま（てぃー-44）いせき,稲荷山(T-44)遺跡,青梅市 本町,[縄文時代（前期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器　鉄器,139.2602594,35.79188855,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205007400,13205,74,たけはら（てぃー-35）いせき,竹原(T-35)遺跡,青梅市 畑中三丁目,[縄文時代（後期）],包蔵地,,縄文土器　磨斧,139.2377067,35.78217131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205007500,13205,75,たけはら（てぃー-36・37）いせき,竹原(T-36・37)遺跡,青梅市 畑中三丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　打斧　磨斧　礫器　石匙　石皿　凹石,139.2391143,35.78150287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205007600,13205,76,はしうえ（てぃー-38）いせき,橋上(T-38)遺跡,青梅市 畑中二丁目,[縄文時代（早期〜後期）],包蔵地,,縄文土器　打斧　磨斧,139.2425132,35.78348035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205007700,13205,77,あらた（てぃー-34）いせき,荒田(T-34)遺跡,青梅市 畑中二丁目,[奈良時代][平安時代],包蔵地,,土師器,139.2425475,35.78542993,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205007800,13205,78,したうちいせき,下内遺跡,青梅市 畑中一丁目,[縄文時代（中期〜後期）][平安時代],包蔵地・集落,[平安時代]住居　土坑,縄文土器　打斧　土師器　須恵器,139.2481094,35.78406523,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205007900,13205,79,,青梅市No.79遺跡,青梅市 畑中一丁目,[縄文時代（中期）],集落,[縄文時代]炉,縄文土器,139.2488304,35.78281191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008000,13205,80,こまぎのいせき,駒木野遺跡,青梅市 駒木町一丁目,[縄文時代（前期〜中期）][平安時代],集落,[縄文時代]住居　集石　土坑　配石　埋甕,縄文土器　石斧　石鏃　石匙　石錐　石皿　磨石　耳飾　土偶　須恵器,139.2555902,35.78422984,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13205008100,13205,81,きよさわ（てぃー-54）いせき,喜代沢(T-54)遺跡,青梅市 駒木町一丁目,[縄文時代（中期〜晩期）][奈良時代][平安時代],集落,[縄文時代]住居　土坑　配石遺構,縄文土器　打斧　磨斧　掻器　石錘　石皿　磨石　砥石　土錘　耳飾　玉類　石棒　石剣　岩版　土偶　土製品　礫　須恵器,139.2609461,35.78395133,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205008200,13205,82,てぃー-52いせき,T-52遺跡,青梅市 千ヶ瀬町六丁目,[縄文時代（後期）][奈良時代][平安時代],包蔵地,,縄文土器　石棒　土師器,139.2587831,35.78520463,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205008300,13205,83,てぃー-50いせき,T-50遺跡,青梅市 千ヶ瀬町六丁目,[縄文時代（後期）],包蔵地,,縄文土器,139.2611177,35.78723771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008400,13205,84,てぃー-48いせき,T-48遺跡,青梅市 青梅,[縄文時代（中期）],包蔵地,,縄文土器　石皿　石棒,139.2616363,35.78827065,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008500,13205,85,てぃー-49いせき,T-49遺跡,青梅市 西分町三丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　打斧,139.262182,35.78846311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008600,13205,86,さくまかいと（てぃー51）いせき,作馬街道(T-51)遺跡,青梅市 西分町三丁目,[縄文時代（前期）][弥生時代],包蔵地,,縄文土器　弥生土器,139.2673662,35.78801751,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008700,13205,87,てぃー45いせき,T-45遺跡,青梅市 西分町一丁目,[縄文時代（前期・後期）][奈良時代][平安時代],包蔵地,,縄文土器　土師器　須恵器,139.2633493,35.790886,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205008800,13205,88,ちがせ（てぃー55・56・57）いせき,千ヶ瀬(T-55・56・57)遺跡,青梅市 千ヶ瀬町二丁目,[縄文時代（前期〜後期）],集落,[縄文時代]住居跡,縄文土器　打斧　磨斧　石鏃　掻器　石匙　打製石斧　スクレイパー,139.2717264,35.78342215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205008900,13205,89,おいせやま（てぃー-58）いせき,お伊勢山(T-58)遺跡,青梅市 千ヶ瀬町一丁目,[縄文時代（中期〜後期）],包蔵地,,縄文土器　打斧　土製円盤,139.2785585,35.78280942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205009000,13205,90,,青梅市No.90遺跡,青梅市 河辺町三丁目,[時代不明],古墳,,壺　直刀,139.2799661,35.78138897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13205009100,13205,91,かべみんようあと,河辺民窯跡,青梅市 河辺,[近世],窯,,,139.2869699,35.77893794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13205009200,13205,92,てらかいと（てぃー-59）いせき,寺改戸(T-59)遺跡,青梅市 長淵四丁目,[縄文時代（前期〜後期）],包蔵地,[縄文時代]集石　土坑　配石遺構,縄文土器　打斧　磨斧　礫器　石錘　土偶,139.2745416,35.78080407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205009300,13205,93,みたやかたあと,三田館跡,青梅市 長淵一丁目,[中世],城館,,,139.2801721,35.77606903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13205009400,13205,94,かたすな（てぃー-60）いせき,方砂(T-60)遺跡,青梅市 友田町一丁目,[縄文時代（後期）],集落,[縄文時代]敷石住居跡,縄文土器　石錘,139.2930858,35.76666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205009500,13205,95,おおにた（てぃー-61）いせき,大荷田(T-61)遺跡,青梅市 友田町一丁目,[縄文時代（早期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　礫器　土師器,139.2862537,35.7640721,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13205009600,13205,96,てぃー-46いせき,T-46遺跡,青梅市 勝沼二丁目,[縄文時代（前期）],包蔵地,,,139.2652033,35.79250122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205009700,13205,97,てぃー-47いせき,T-47遺跡,青梅市 勝沼三丁目,[縄文時代（早期〜前期）][奈良時代][平安時代],包蔵地,,縄文土器　石器,139.2671259,35.79199995,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
