JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13118000100,13118,1,すわだい・にっぽりえんめいいんかいづかいせきぐん,諏訪台・日暮里延命院貝塚遺跡群,荒川区 西日暮里三丁目,[縄文時代（後期〜晩期）],包蔵地・貝塚,,縄文土器　石器　骨角器　耳飾　貝製品,139.7673328,35.72995046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13118000400,13118,4,どうかんやまいせき,道灌山遺跡,荒川区 西日暮里四丁目　 西日暮里五丁目,[旧石器時代][縄文時代（前期〜後期）][弥生時代][奈良時代][平安時代][中世][近世],集落,[弥生時代]環濠　住居　[平安時代]住居　掘立柱建物　土坑　柵状遺構　[平安時代〜近世]溝状遺構,ナイフ形石器　縄文土器　石鏃　敲石　石器　弥生土器　土師器　須恵器　鞴　紡錘車　人形　銭貨　陶磁器片,139.7651699,35.73318334,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13118000600,13118,6,いしはまじょう,石浜城,荒川区 南千住三丁目,[中世],城館,,,139.8075732,35.73077263,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13118000800,13118,8,,荒川区No.8遺跡,荒川区 南千住五丁目,[近世],社寺,,陶磁器　瓦　人骨,139.7959316,35.73333662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13118000900,13118,9,まさきぜにざあと,真先銭座跡,荒川区 南千住三丁目,[近世],その他（銭座）,[近世]護岸跡,陶磁器　瓦　木材　銭貨,139.8086032,35.73169233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13118001100,13118,11,まちやよんちょうめみあがりいせき,町屋四丁目実揚遺跡,荒川区 町屋四丁目,[縄文時代][弥生時代][奈良時代][平安時代][中世][近世],包蔵地,[古墳時代]周溝　井戸址　溝址　土杭　ピット,縄文土器　弥生土器　土師器　須恵器　陶磁器　瓦　板碑　木製品,139.7781131,35.74651757,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13118001200,13118,12,こつかはらけいじょうあと,小塚原刑場跡,荒川区 南千住二丁目　 南千住三丁目　 南千住四丁目　 南千住五丁目　 南千住七丁目,[近世],その他（刑場跡）,[近世]溝　土坑　竹樋,木枠　人骨（頭蓋骨・四肢骨）　動物遺体（馬・犬・猫）　六文銭,139.7975795,35.73116281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
