JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13219001300,13219,13,がくとうみしまひがしいせき,覚東三島東遺跡,狛江市 東野川四丁目,[弥生時代][古墳時代],包蔵地,,弥生土器 土師器,139.5852482,35.64222638,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219001400,13219,14,いわとみしまいせき,岩戸三島遺跡,狛江市 岩戸北二丁目,[古墳時代],包蔵地,,土師器,139.5845959,35.63984096,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219001500,13219,15,きたくぼひがしいせき,北久保東遺跡,狛江市 和泉本町二丁目,[近世],包蔵地,,陶器 カワラケ,139.5779354,35.64270069,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13219001600,13219,16,まるやまにしいせき,丸山西遺跡,狛江市 和泉本町二丁目,[古墳時代],包蔵地,,土師器,139.5774204,35.64172416,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219001700,13219,17,まるやまひがしいせき,丸山東遺跡,狛江市 和泉本町二丁目,[古墳時代],包蔵地,,土師器,139.5797893,35.63998033,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219001800,13219,18,はらきたいせき,原北遺跡,狛江市 和泉本町一丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[古墳時代]住居,縄文土器 弥生土器 土師器 須恵器 陶器 カワラケ,139.5774313,35.63893222,,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219001900,13219,19,いずみいせき,和泉遺跡,狛江市 和泉本町一丁目,[縄文時代][古墳時代][中世],集落,[古墳時代]住居 [時代不明]竪穴状遺構 土坑 地下式土坑,縄文土器 土師器 須恵器,139.576985,35.63739759,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13219002000,13219,20,はらみなみいせき,原南遺跡,狛江市 和泉本町一丁目,[縄文時代][奈良時代][平安時代][近世],集落,[時代不明]住居 掘立柱建物,縄文土器 土師器 須恵器 陶器,139.5784269,35.63628148,,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219002100,13219,21,しゅくやしききたいせき,宿屋敷北遺跡,狛江市 岩戸北一丁目,[古墳時代][近世],包蔵地,,土師器 陶器,139.5812533,35.63736093,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13219002200,13219,22,しゅくやしきにしいせき,宿屋敷西遺跡,狛江市 岩戸北一丁目 岩戸北三丁目,[縄文時代（中期）][古墳時代][奈良時代][近世],集落,[縄文時代]土坑 [古墳時代]住居,縄文土器 土師器 須恵器 陶器,139.5809614,35.63543563,,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13219002300,13219,23,しゅくやしきひがしいせき,宿屋敷東遺跡,狛江市 岩戸北一丁目 岩戸北三丁目,[弥生時代][古墳時代][近世],包蔵地,[中世][近世]竪穴状遺構 [時代不明]溝,弥生土器 土師器 須恵器 陶器,139.5834677,35.63511474,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13219002400,13219,24,ふるやしきづかこふん,古屋敷塚古墳,狛江市 岩戸北三丁目,[古墳時代],古墳,円墳,,139.5814931,35.63456801,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219002500,13219,25,はしきたづかこふん,橋北塚古墳,狛江市 岩戸北三丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,,139.5825241,35.63423357,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219002600,13219,26,うちきたやいせき,内北谷遺跡,狛江市 岩戸北三丁目,[古墳時代][奈良時代],集落,[古墳時代][奈良時代]住居,土師器 須恵器,139.5824716,35.63342396,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13219002700,13219,27,まつばきたいせき,松場北遺跡,狛江市 岩戸北四丁目,[古墳時代][近世],包蔵地,,土師器 陶器,139.58657,35.63511149,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13219002800,13219,28,まつばみなみいせき,松場南遺跡,狛江市 岩戸北四丁目 岩戸南二丁目,[古墳時代],包蔵地,,土師器 須恵器,139.5884111,35.63334025,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219002900,13219,29,ふるやしき・あいのはらいせき,古屋敷・相之原遺跡,狛江市 岩戸南二丁目 岩戸南三丁目,[縄文時代（草創期・中期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世],集落,[弥生時代]住居 [古墳時代][奈良時代][平安時代]住居 [時代不明]土師器窯 土坑,縄文土器 有舌尖頭器 石鏃 弥生土器 土師器 須恵器 鉄鎌 鉄鏃 刀子 石製模造品 陶磁器,139.5904667,35.62996028,,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219003000,13219,30,つちやづかこふん,土屋塚古墳,狛江市 岩戸南一丁目,[古墳時代],古墳,※遺跡範囲のすべてが狛江市指定史跡土屋塚古墳となっています。,円筒埴輪,139.5852881,35.63224173,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003100,13219,31,ふるやしきいせき,古屋敷遺跡,狛江市 岩戸南一丁目 岩戸南二丁目,[古墳時代][奈良時代][平安時代],集落,[古墳時代]住居 [奈良時代]住居,土師器 須恵器 陶器（灰釉）,139.5852182,35.63103814,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13219003200,13219,32,やざきやまいせき,矢崎山遺跡,狛江市 猪方一丁目,[弥生時代（後期）][古墳時代],集落,[弥生時代][古墳時代]住居,弥生土器 土師器 円筒埴輪,139.5840006,35.62841874,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003300,13219,33,しみずづか1ごうこふん,清水塚1号古墳,狛江市 猪方一丁目,[古墳時代],古墳,円墳 [古墳時代]横穴式石室,,139.5814416,35.62960103,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003400,13219,34,しみずづか2ごうこふん,清水塚2号古墳,狛江市 猪方一丁目,[古墳時代],古墳,円墳,,139.5818536,35.62937779,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003500,13219,35,しみずづか3ごうこふん,清水塚3号古墳,狛江市 猪方一丁目,[古墳時代],古墳,円墳,,139.5823343,35.62939174,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003600,13219,36,てらまえひがしいせき,寺前東遺跡,狛江市 東和泉一丁目 東和泉二丁目 猪方一丁目,[縄文時代（早期〜前期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居 [平安時代]住居 [時代不明]掘立柱建物 土坑 溝状遺構,縄文土器 打斧 石鏃 石皿 磨石 弥生土器 土師器 須恵器 陶器 カワラケ 釘 銭貨,139.5796233,35.62964658,,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13219003701,13219,37,くぼ・まえはらいせき,久保・前原遺跡,狛江市 東和泉二丁目 猪方三丁目,[古墳時代][奈良時代][平安時代][近世],集落,[古墳時代]周溝 [奈良時代][平安時代]住居 [時代不明]掘立柱建物 土坑,土師器 須恵器 陶器 鉄製品,139.5781127,35.62741413,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219003702,13219,37,くぼ・まえはらこふん,久保・前原古墳,狛江市 猪方三丁目,[古墳時代],古墳,[古墳時代]周溝,土師器 須恵器,139.5791941,35.62670252,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003800,13219,38,まえはらづかこふん,前原塚古墳,狛江市 猪方三丁目,[古墳時代],古墳,円墳 [古墳時代]葺石? 横穴式石室?,土師器,139.5777007,35.62728855,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219003900,13219,39,いのがたおがわづかこふん,猪方小川塚古墳,狛江市 猪方三丁目,[古墳時代],古墳,円墳 [古墳時代]横穴式石室,,139.5769282,35.62564207,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004000,13219,40,たなか・てらまえいせき,田中・寺前遺跡,狛江市 東和泉一丁目 東和泉二丁目 元和泉一丁目 元和泉二丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石土坑 [古墳時代][奈良時代]住居 [近世]井戸 [時代不明]掘立柱建物 周溝状遺構,縄文土器 打斧 土師器 須恵器 陶磁器,139.5750064,35.63116728,,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13219004100,13219,41,かめづかこふん,亀塚古墳,狛江市 元和泉一丁目,[古墳時代],古墳,帆立貝式前方後円墳 [古墳時代]周溝 石棺 木炭槨 組合せ石棺,土師器 須恵器 円筒埴輪 管玉 ガラス玉 神人歌舞画像鏡 直刀 銀環 鈴釧 辻金具 金銅製装飾金具,139.5732061,35.63068772,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004201,13219,42,べんてんいけいせき,弁財天池遺跡,狛江市 中和泉一丁目,[旧石器時代][縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代][古墳時代]方形周溝墓 [古墳時代][奈良時代]住居 [奈良時代][平安時代]掘立柱建物 [中世][近世]土坑,ナイフ形石器 尖頭器 細石刃 縄文土器 打斧 石鏃 石皿 土製円板 石棒 弥生土器 槍先形鉄製品 鉄釧 銅釧 土師器 須恵器 紡錘車 銀製穂積具,139.575899,35.63310663,,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13219004202,13219,42,べんてんいけこふん1ごうふん,弁財天池古墳1号墳,狛江市,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器 須恵器 鉄剣 勾玉 石製模造品,139.576929,35.63293921,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004203,13219,42,べんてんいけこふん2ごうふん,弁財天池古墳2号墳,狛江市,[古墳時代],古墳,円墳 [古墳時代]周溝,土師器,139.5772551,35.63313454,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004204,13219,42,べんてんいけこふん3ごうふん,弁財天池古墳3号墳,狛江市,[古墳時代],古墳,円墳 [古墳時代]周溝,須恵器,139.5774268,35.63281364,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004300,13219,43,いずみだぐらいせき,和泉駄倉遺跡,狛江市 東和泉一丁目,[縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世],集落,[縄文時代]住居 [弥生時代][古墳時代]住居 [奈良時代][平安時代]住居 掘立柱建物,縄文土器 弥生土器 土師器 須恵器 陶磁器,139.5794181,35.6316277,,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219004401,13219,44,だぐらづかこふん,駄倉塚古墳,狛江市 中和泉一丁目,[縄文時代（中期）][古墳時代][中世][近世],包蔵地・古墳,円墳,円筒埴輪,139.5778903,35.63406932,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13219004500,13219,45,ひがしづかいせき,東塚遺跡,狛江市 中和泉一丁目,[縄文時代（中期）][奈良時代][平安時代],集落,[縄文時代][平安時代]住居 [時代不明]土坑 溝,縄文土器 打斧 土師器 須恵器,139.5766532,35.63500744,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13219004600,13219,46,ひがしづかこふん,東塚古墳,狛江市 中和泉一丁目,[古墳時代]［中世］,古墳,円墳 [古墳時代]周溝 葺石,円筒埴輪,139.5767058,35.63531102,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13219004700,13219,47,きぬやまづかこふん,絹山塚古墳,狛江市 中和泉一丁目,[古墳時代],貝塚,円墳 [古墳時代]周溝 礫槨,陶器 大刀 銭貨,139.5750224,35.6364584,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004800,13219,48,まつばらひがしいなりづかこふん,松原東稲荷塚古墳,狛江市 中和泉一丁目,[古墳時代],古墳,円墳 [古墳時代]葺石 礫槨,鉄鏃 刀子 円筒埴輪 直刀,139.5751597,35.63545389,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219004900,13219,49,まつばらひがしいせき,松原東遺跡,狛江市 中和泉一丁目,[奈良時代][平安時代][近世],集落,[古墳時代][平安時代]住居 [奈良時代][平安時代]掘立柱建物,土師器 須恵器 陶器,139.574354,35.63496223,,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219005000,13219,50,きょうづかいせき,経塚遺跡,狛江市 中和泉一丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代]［中世］[近世],集落,[縄文時代][古墳時代]住居 [奈良時代][平安時代]住居 [中世][近世]ビット群,縄文土器 石鏃 土師器 須恵器 鉄製品 陶器 カワラケ,139.574354,35.63372052,,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13219005100,13219,51,きょうづかこふん,経塚古墳,狛江市 中和泉一丁目,[古墳時代][中世],古墳,円墳 [古墳時代]周溝 葺石 石棺,打斧 埴輪 蔵骨器 板碑 陶磁器,139.5748851,35.63350064,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13219005200,13219,52,まとじめ1ごうふん,真刀自_1号墳,狛江市 中和泉一丁目,[古墳時代],古墳,円墳,,139.5738047,35.63351124,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219005300,13219,53,まとじめ2ごうふん,真刀自_2号墳,狛江市 中和泉一丁目,[古墳時代],古墳,円墳,,139.5737532,35.63319034,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219005400,13219,54,はしばいせき,橋場遺跡,狛江市 元和泉二丁目 中和泉三丁目,[縄文時代（中期）][古墳時代][近世],集落,[古墳時代]住居,縄文土器 土師器 須恵器 土製模造品 陶器 カワラケ,139.5697993,35.63231135,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13219005500,13219,55,かぶとづかこふん,兜塚古墳,狛江市 中和泉三丁目,[古墳時代],古墳,※遺跡範囲のすべてが東京都指定史跡兜塚古墳となっています。,円筒埴輪,139.5699584,35.63414243,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219005600,13219,56,みやまえいせき,宮前遺跡,狛江市 中和泉一丁目 中和泉二丁目 中和泉三丁目,[縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世],集落,[古墳時代]住居,縄文土器 弥生土器 土師器 須恵器 カワラケ,139.570732,35.63620392,,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13219005700,13219,57,いいだづかこふん,飯田塚古墳,狛江市 中和泉三丁目,[古墳時代],古墳,円墳,,139.5724131,35.63559341,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219005800,13219,58,しらいづかこふん,白井塚古墳,狛江市 中和泉三丁目,[古墳時代],古墳,円墳 [時代不明]周溝,,139.5714347,35.63583059,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219005900,13219,59,まつばらいせき,松原遺跡,狛江市 中和泉一丁目 中和泉二丁目 和泉本町一丁目 和泉本町三丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器 カワラケ,139.5733241,35.63785018,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219006000,13219,60,ふじづかいせき,藤塚遺跡,狛江市 和泉本町四丁目,[古墳時代][平安時代][近世],包蔵地,,土師器 陶器,139.5714705,35.6415338,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13219006100,13219,61,かなぼりづか,金堀塚,狛江市 和泉本町四丁目,[時代不明],古墳？,,,139.5696509,35.64401696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13219006200,13219,62,いなりまえいせき,稲荷前遺跡,狛江市 中和泉五丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器 カワラケ,139.5664751,35.64206392,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219006300,13219,63,おばらいせき,小原遺跡,狛江市 中和泉二丁目 中和泉五丁目,[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世],包蔵地,,縄文土器 土師器 須恵器 陶器,139.5680071,35.63953211,,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13219006400,13219,64,いりうえきたいせき,圦上北遺跡,狛江市 中和泉三丁目 中和泉四丁目,[縄文時代（中期）][古墳時代][奈良時代][近世],集落,[古墳時代][奈良時代]住居,縄文土器 土師器 須恵器 陶器 墓石,139.5668685,35.63716992,,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13219006500,13219,65,いりうえいせき,圦上遺跡,狛江市 中和泉三丁目 中和泉四丁目,[縄文時代（中期〜晩期）][弥生時代][古墳時代][奈良時代][中世],集落,[縄文時代]住居 [古墳時代]住居 [奈良時代]住居 [中世]地下式土坑,縄文土器 打斧 石鏃 石匙 石錐 凹石 耳飾 土製勾玉 石剣 岩版 土偶 弥生土器 土師器 須恵器 銭貨 陶磁器,139.5672118,35.63463074,,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
13219006600,13219,66,いりうえきょうづかこふん,圦上峡古墳遺跡,狛江市 中和泉四丁目,[古墳時代],古墳,円墳 [古墳時代]横穴式石室,土師器 管玉 勾玉,139.5648085,35.63587244,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219006700,13219,67,けいげんじ7ごうこふん,慶元寺7号古墳,狛江市 岩戸南三丁目,[古墳時代],古墳,円墳 [古墳時代]横穴式石室?,縄文土器 土師器 陶磁器,139.5938484,35.62710282,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219006800,13219,68,ぎょくせんじまえいせき,玉泉寺前遺跡,狛江市 東和泉四丁目,[中世][近世],包蔵地・その他の墓・その他（溝）,[中世][近世]土,,139.5732031,35.62731646,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13219006900,13219,69,にしいずみいせき,西和泉遺跡,狛江市 西和泉一丁目　二丁目,[縄文時代（晩）][弥生時代（後期）][古墳][奈良][平安][中世][近世],包蔵地・その他の墓,[縄文]遺物集中区、[弥]竪穴建物跡、土坑、ピット、[古墳]土坑、溝、ピット,[縄文]土器、石器、[弥生]土器、石器、[古墳・奈良]土師器、須恵器、[近世]陶磁器,139.564036,35.638491,,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
