JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13112027200,13112,272,どうがやと１ごうふん,堂が谷戸1号墳,世田谷区 岡本三丁目,[古墳時代],古墳,円墳 [古墳時代]周溝 幅4ｍ,縄文土器 土師器,139.616195,35.62453376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112027300,13112,273,しもやま１ごうふん,下山1号墳,世田谷区 瀬田四丁目,[古墳時代],古墳,[古墳時代]円形周溝,土師器,139.6246235,35.62206395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112027400,13112,274,たきがやいせき,滝ヶ谷遺跡,世田谷区 瀬田四丁目,[旧石器時代][縄文時代（早期〜中期）][奈良時代][近世],集落,[旧石器時代]ブロック 礫群 [縄文時代]住居 土坑 溝 [古墳時代]土坑? [奈良時代]住居,主な出土品,139.6263713,35.62034255,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13112027500,13112,275,しろまえいせき,城前遺跡,世田谷区 奥沢七丁目,[縄文時代（早期〜後期）],包蔵地,,縄文土器 焼礫 陶器,139.6606921,35.60829709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112027600,13112,276,のくぼいせき,野窪遺跡,世田谷区 桜上水二丁目,[縄文時代（草創期）],包蔵地,,石槍,139.6280512,35.65856281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112027700,13112,277,まるしたきたいせき,丸下北遺跡,世田谷区 上北沢一丁目 上北沢三丁目 桜上水五丁目,[縄文時代],包蔵地,,縄文土器 石鏃 剥片,139.6261115,35.66511791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112027800,13112,278,からすやまじょう（とりで）せき・からすやまみなみはらいせき,烏山城(砦)跡・烏山南原遺跡,世田谷区 南烏山一丁目 南烏山二丁目,[旧石器時代][縄文時代（中期）][中世][近世],集落・城館,[旧石器時代]ブロック 礫群 [近世]溝状遺構 [時期不明]溝,石器 焼礫 縄文土器 陶磁器,139.6085982,35.6676234,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13112028000,13112,280,きたみなかどおりいせき,喜多見中通遺跡,世田谷区 喜多見七丁目,[縄文時代（中期〜晩期）][古墳時代][奈良時代][平安時代][中世][近世],集落,,土師器,139.5953277,35.63203595,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13112028100,13112,281,たなおしいせき,田直遺跡,世田谷区 大蔵五丁目,[旧石器時代][縄文時代(早期〜後期)][奈良時代][平安時代][中世][近世],集落,[旧石器時代]ブロック [縄文時代]住居址 土坑 炉穴 集石 ピット 配石 遺物集中部 土器埋設土坑 [古代以降]溝 土坑 ピット [中世以降]土坑 [近世以降]段切り ピット,[旧石器時代]石器 [縄文時代]土器 石器 土製品 石製品（装飾品） [古代以降]土師器 須恵器 [中世以降]陶磁器 [近世以降]陶磁器,139.6064007,35.62882062,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13112028200,13112,282,しもそしがやまえいせき,下祖師谷前遺跡,世田谷区 成城九丁目,[中世],包蔵地,,土師質土器,139.5975293,35.65114471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13112028500,13112,285,うなねほんむらいせき,宇奈根本村遺跡,世田谷区 宇奈根二丁目,[古墳時代][奈良時代][平安時代][中世][近世],包蔵地,,土師器 陶磁器,139.6021049,35.62118808,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13112028600,13112,286,かみのだおうけつぼぐん,上野田横穴墓群,世田谷区 成城四丁目,[古墳時代],横穴墓,2基,,139.5895642,35.64492327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112028700,13112,287,せんがわいせき,仙川遺跡,世田谷区 給田三丁目,[旧石器時代][縄文時代（前期）][古墳時代],集落,[旧石器時代]ブロック [古墳時代]住居,,139.5875251,35.66436561,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112028800,13112,288,おかもとまえこうちいせき,岡本前耕地遺跡,世田谷区 岡本二丁目,[縄文時代（早期〜晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石 杭列 [近世]溝,縄文土器 石器 土製品 石製品 木製品 浮子 弥生土器 土師器 須恵器 灰釉 陶磁器,139.6192162,35.62029178,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
13112029400,13112,294,ひがしやまいせき,東山遺跡,世田谷区 池尻一丁目 池尻二丁目,[旧石器時代][縄文時代（中期）][弥生時代][古墳時代],集落,[縄文時代]竪穴 土坑,縄文土器 石器,139.6837499,35.647854,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112029500,13112,295,とどろきにしねいせき,等々力西根遺跡,世田谷区 等々力一丁目 尾山台二丁目,[縄文時代（前期〜中期）],包蔵地,[縄文時代]逆堆積土坑,縄文土器 石器,139.6512484,35.60195673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112029600,13112,296,とどろきはらいせき,等々力原遺跡,世田谷区 等々力一丁目,[旧石器時代][縄文時代（早期〜後期）][弥生時代（後期）][古墳時代][中世][近世],集落,[縄文時代]住居 土坑 [弥生時代]住居,石器 縄文土器 石器 弥生土器 陶磁器 銭貨,139.6479353,35.60406427,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13112029700,13112,297,とどろきねいせき,等々力根遺跡,世田谷区 等々力一丁目,[旧石器時代][縄文時代（早期〜後期）][古墳時代][中世][近世],集落,,縄文土器 石器 土製品 陶磁器 銭貨 鉄製品 土錘 砥石 瓦 土師質土器 硯 礫 埴輪 須恵器 金属製品 ガラス製品,139.6479182,35.60188694,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13112029800,13112,298,おきのたにいせき,沖ノ谷遺跡,世田谷区 奥沢二丁目,[縄文時代（中期）],包蔵地,,,139.675095,35.606098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112030300,13112,303,とどろきね1ごうふん,等々力根1号墳,世田谷区 等々力一丁目,[古墳時代],古墳,[古墳時代]周溝,土師器,139.6552347,35.60028312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112030400,13112,304,おやまきたはらいせき,尾山北原遺跡,世田谷区 尾山台二丁目,[縄文時代（早期）][近世],包蔵地,[近世]ピット 礎石建物址,縄文土器 石器 礫 陶磁器 銭貨 煙管,139.6532037,35.60129069,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13112030700,13112,307,のげ2ごうふん,野毛2号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,円筒埴輪 形象埴輪 須恵器坏身,139.6412044,35.60273978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112030800,13112,308,のげ3ごうふん,野毛3号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]主体部（礫槨）,,139.6409813,35.60318641,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112030900,13112,309,のげ4ごうふん,野毛4号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,円筒埴輪,139.6427014,35.60145482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031000,13112,310,のげ5ごうふん,野毛5号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,,139.6429074,35.60160835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031100,13112,311,のげ6ごうふん,野毛6号墳,世田谷区 野毛二丁目,[古墳時代],古墳,[古墳時代]周溝,土師器坏,139.643019,35.60131525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031300,13112,313,のげおおはらおうけつぼぐん,野毛大原横穴墓群,世田谷区 野毛二丁目,[古墳時代],横穴墓,,人骨 須恵器（長頸壺） 土師器（坏）,139.6410106,35.60389735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031400,13112,314,すわぶんいせき,諏訪分遺跡,世田谷区 東玉川一丁目,[縄文時代（前期）],集落,,,139.678253,35.596493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031500,13112,315,みやのはら1ごうふん,宮之原1号墳,世田谷区 喜多見四丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝 横穴式石室,土師器 須恵器,139.5939716,35.62945464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031600,13112,316,のげ7ごうふん,野毛7号墳,世田谷区 野毛一丁目,[古墳時代],古墳,形態（ブリッジ付?円墳） [古墳時代]周溝,,139.6429716,35.60305022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031700,13112,317,のげ8ごうふん,野毛8号墳,世田谷区 野毛一丁目,[古墳時代],古墳,形態（ブリッジ付?円墳） [古墳時代]周溝,,139.6425424,35.60328401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031800,13112,318,のげ9ごうふん,野毛9号墳,世田谷区 野毛一丁目 野毛二丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝,土師器,139.6433149,35.60128461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112031900,13112,319,つるがくぼいせき,鶴ヶ久保遺跡,世田谷区 野沢一丁目 下馬三丁目,[旧石器時代][縄文時代（中期〜後期）][近世],集落,[縄文時代]住宅 竪穴 土坑 集石土坑 野外炉 屋外埋甕 伏甕 掘立柱建物跡 ピット [近世]〜溝 地下式杭 井戸 土坑 建物跡 ピット,石器 縄文土器 土製品 石器 装飾品 陶磁器 土製品 石製品 銭貨 金属製品 硝子製品,139.6738242,35.63776747,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13112032000,13112,320,おやまひがしはらいせき,尾山東原遺跡,世田谷区 尾山台二丁目,[縄文時代（中期）],包蔵地,,,139.6551263,35.60050906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112032100,13112,321,りょうのさかひがしいせき,寮の坂東遺跡,世田谷区 尾山台一丁目,[縄文時代（中期）][近世],包蔵地,,,139.656326,35.599365,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13112032200,13112,322,おかもとはらみなみいせき,岡本原南遺跡,世田谷区 岡本一丁目,[縄文時代（早期・中期）][古墳時代],集落,,,139.6206678,35.62430806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112032300,13112,323,しもやま2ごうふん,下山2号墳,世田谷区 瀬田五丁目,[古墳時代],古墳,形態（円墳） [古墳時代]周溝,,139.6245549,35.62306863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112032400,13112,324,しもやま3ごうふん,下山3号墳,世田谷区 瀬田五丁目,[古墳時代],古墳,形態（ブリッジ付円墳） [古墳時代]周溝,,139.6244004,35.62140811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112032500,13112,325,たいしどうしもほんむらいせき,太子堂下本村遺跡,世田谷区 三宿二丁目 太子堂三丁目,[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][近世],集落,,,139.6721799,35.65106232,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
13112032600,13112,326,まるやまひがしいせき,丸山東遺跡,世田谷区 深沢五丁目,[縄文時代][中世][近世],包蔵地,,,139.6481265,35.61929394,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13112032700,13112,327,のげ10ごうふん,野毛10号墳,世田谷区 野毛二丁目,[古墳時代],古墳,円墳 古墳周溝,土師器 須恵器,139.6431099,35.60170693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033000,13112,330,のげ11ごうふん,野毛11号墳,世田谷区 野毛一丁目,[古墳時代],古墳,円墳 古墳周溝,,139.6438857,35.60151491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033100,13112,331,のげ12ごうふん,野毛12号墳,世田谷区 野毛一丁目,[古墳時代],古墳,円墳 [古墳時代]周溝,,139.6428858,35.6032526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033200,13112,332,とのやまおうけつぼぐん,殿山横穴墓群,世田谷区 大蔵五丁目,古墳,横穴墓,,直刀1、鉄鏃10、刀子1、勾玉2、管玉4、棗玉3、丸玉20、ガラス小玉15、須恵器（提瓶）1、人骨,139.6064007,35.62882062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033300,13112,333,てんじんやまいせき,天神山遺跡,世田谷区 野毛一丁目,[旧石器時代][縄文時代（後期）][近世],集落,,,139.645084,35.60138591,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13112033400,13112,334,のげ13ごうふん,野毛13号墳,世田谷区 野毛一丁目,[古墳時代],古墳,方墳 [古墳時代]周濠,埴輪 土師器 鉄製品（鉄鎌）,139.6429373,35.6041005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033500,13112,335,きぬたちゅうがっこうこふんぐんじゅうごうふん,砧中学校古墳群10号墳,世田谷区 成城一丁目,[古墳],古墳,,,139.6008019,35.6341317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033600,13112,336,のげじゅうよんごうふん,野毛14号墳,世田谷区 野毛二丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器、須恵器、普通円筒埴輪、形象埴輪,139.640211,35.606222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112033700,13112,337,のげじゅうごごうふん,野毛15号墳,世田谷区 野毛一丁目,[古墳],古墳,[古墳]周溝,[古墳]土師器、須恵器、普通円筒埴輪、朝顔形埴輪、形象埴輪、土製品,139.643279,35.601826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
