JASID,LGC,Site_no,SiteName_furigana,SiteName_original,Address,Chronology,SiteType,ArchaeologicalFeatures,MajorArtefacts,Lon,Lat,Unnamed: 12,Pa,Jo,Ya,Ko,As,An,Na,He,Me,Ka,Nb,Mu,Se,EM,AM,Ed,Md,Pr,Un
13308001900,13308,19,きぬがさいせき,絹笠遺跡,奥多摩町 氷川絹笠,[縄文時代（中期）],包蔵地,,縄文土器,139.0876063,35.80867779,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002000,13308,20,とちくぼいせき,栃久保遺跡,奥多摩町 氷川,[平安時代],包蔵地,,土師器,139.0940264,35.81265919,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308002100,13308,21,みなみひかわいせき,南氷川遺跡,奥多摩町 氷川,[縄文時代（中期〜後期）],集落,[縄文時代]住居　敷石住居,縄文土器　石斧　石皿　磨石,139.095434,35.80753624,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002200,13308,22,みなみひかわでんわきょくいせき,南氷川電話局遺跡,奥多摩町 氷川,[縄文時代（中期）],包蔵地,,縄文土器,139.0950564,35.80695153,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002300,13308,23,とけっぱらいせき,登計原遺跡,奥多摩町 氷川,[縄文時代（前期〜中期）][平安時代],集落,[縄文時代]住居　配石土坑　[平安時代]住居,縄文土器　石鏃　石匙　剥片　土師器　須恵器　陶器　砥石　釘　炭化材　炭化種子,139.0936144,35.8046962,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308002400,13308,24,しろまるにしのだいらいせき,白丸西の平遺跡,奥多摩町 白丸,[縄文時代（早期〜後期）][平安時代][中世],集落,[縄文時代]住居　敷石住居　[平安時代]住居　[中世]住居　円形土坑,縄文土器　打斧　磨斧　尖頭器　石鏃　石匙　滑石製垂玉　須恵器,139.1120508,35.81115575,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
13308002500,13308,25,うえかみいせき,うえかみ遺跡,奥多摩町 白丸,[縄文時代（中期）],包蔵地,,,139.1131495,35.81257566,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002600,13308,26,うなざわなかのいせき,海沢中野遺跡,奥多摩町 海沢,[平安時代],包蔵地,[平安時代]焼土,土師器,139.1133898,35.8001018,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308002700,13308,27,しものはらいせき,下野原遺跡,奥多摩町 海沢,[縄文時代（中期〜後期）],集落,[縄文時代]住居,縄文土器　打斧　磨斧　石鏃　石匙　磨石　土製円板　管玉　獣骨,139.1162737,35.79976765,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002800,13308,28,なかなつぢいせき,中夏地遺跡,奥多摩町 棚沢,[縄文時代（中期〜後期）],包蔵地,,縄文土器　打斧　石鏃　石匙,139.1265991,35.81663342,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308002900,13308,29,どうのさわいせき,堂の沢遺跡,奥多摩町 棚沢,[縄文時代（中期）],包蔵地,,磨斧,139.1347359,35.81479597,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308003000,13308,30,さかしたいせき,坂下遺跡,奥多摩町 棚沢,[縄文時代（中期）],包蔵地,,縄文土器,139.1315773,35.81295848,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308003100,13308,31,すまいどいせき,住安戸遺跡,奥多摩町 棚沢,[縄文時代（前期〜中期）][平安時代?],包蔵地,,縄文土器　打斧　石鏃　石匙　土師器　須恵器,139.1342552,35.81220677,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308003200,13308,32,てらさわいせき,寺沢遺跡,奥多摩町 棚沢,[縄文時代],包蔵地,,小形異形石器,139.1413963,35.81822028,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308003300,13308,33,すんにわいせき,寸庭遺跡,奥多摩町 小丹波,[縄文時代（前期〜後期）][奈良時代][平安時代],包蔵地,,縄文土器　石鏃　石匙　石錐　磨石　須恵器,139.1397484,35.81387723,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13308003400,13308,34,さくらくぼいせき,桜久保遺跡,奥多摩町 小丹波,[縄文時代（前期〜中期）],包蔵地,,縄文土器　打斧　石鏃,139.1464775,35.81471245,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308003500,13308,35,みなみのはらいせき,南の原遺跡,奥多摩町 小丹波,[縄文時代（早期〜中期）][平安時代],包蔵地,,縄文土器　打斧　石鏃　石匙　土師器　須恵器,139.1506317,35.81493517,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308003600,13308,36,さきがやといせき,先ヶ谷戸遺跡,奥多摩町 小丹波,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　石鏃　土師器　須恵器　墨書土器,139.153138,35.81546414,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308003700,13308,37,たきのだいらいせき,滝の平遺跡,奥多摩町 小丹波,[縄文時代（中期・晩期）],包蔵地,,縄文土器　打斧　石鏃　石棒　石剣　硬玉塊,139.151696,35.81749645,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308003800,13308,38,くまがいだいらいせき,熊谷平遺跡,奥多摩町 丹三郎,[縄文時代（中期）][平安時代],包蔵地,,縄文土器　磨斧　土師器,139.1531723,35.81293063,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308003900,13308,39,すいじんまえいせき,水神前遺跡,奥多摩町 丹三郎,[縄文時代（中期）][平安時代?],包蔵地,,縄文土器　打斧　土師器　須恵器,139.1566055,35.80842024,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308004000,13308,40,まつばいせき,松葉遺跡,奥多摩町 川井,[縄文時代],包蔵地,,剥片,139.1596955,35.80972884,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004100,13308,41,あなざわいせき,穴沢遺跡,奥多摩町 川井,[縄文時代（中期？）],包蔵地,,磨石　凹石　石棒,139.1596611,35.81117662,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004200,13308,42,たけのはないせき,竹の花遺跡,奥多摩町 川井,[縄文時代（中期〜後期）][平安時代],包蔵地,,縄文土器　打斧　石匙　須恵器,139.1617554,35.81401643,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308004300,13308,43,にしいせき,西遺跡,奥多摩町 梅沢,[縄文時代],包蔵地,,磨石　石棒,139.1672142,35.80906062,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004400,13308,44,ひがしだいらいせき,東平遺跡,奥多摩町 梅沢,[縄文時代（中期）],集落,[縄文時代]炉?,縄文土器　打斧　磨斧,139.1684158,35.80797476,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004500,13308,45,うえのだいらいせき,上の平遺跡,奥多摩町 梅沢,[縄文時代（中期）]［平安時代］,包蔵地,,縄文土器　須恵器,139.1675919,35.80711163,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13308004600,13308,46,やくわいせき,八桑遺跡,奥多摩町 大丹波,[縄文時代（中期）],集落,[縄文時代]炉?,縄文土器,139.1651028,35.83024788,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004700,13308,47,いりやがやいせき,入屋ヶ谷遺跡,奥多摩町 大丹波,[縄文時代（中期）],集落？,[縄文時代]住居?,縄文土器,139.1648968,35.82788187,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004800,13308,48,みなみだいらいせき,南平遺跡,奥多摩町 大丹波,[縄文時代（後期）],包蔵地,,縄文土器,139.1639698,35.82693544,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308004900,13308,49,まるやまいせき,丸山遺跡,奥多摩町 大丹波,[縄文時代（前期）],包蔵地,,縄文土器　石匙,139.1632832,35.82476418,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308005000,13308,50,みねはたいせき,峰畑遺跡,奥多摩町 氷川,[縄文時代],包蔵地,,石鏃,139.0800531,35.81572166,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13308005100,13308,51,たなざわみねいせき,棚沢峰遺跡,奥多摩町 棚沢,[縄文時代（中期）],包蔵地,,縄文土器,139.1211403,35.82921603,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
