place_id,metric,value,z_value,spatial_lag_z,local_moran_i,local_moran_z,p_value,p_adj,lisa_class
13101000200,continuity_index,0.14285714285714285,-0.754432302988519,-0.27853613130541166,0.21017843998438232,0.7555511883963257,0.496,0.7049675049448997,not_significant
13101000300,continuity_index,0.14285714285714285,-0.754432302988519,-0.5642856968291028,0.4258000098917028,1.8700907325159193,0.032,0.17014799154334037,not_significant
13101000400,continuity_index,0.14285714285714285,-0.754432302988519,-0.08785986886142874,0.06629750362361235,0.269895006650941,0.858,0.9269201030927834,not_significant
13101000500,continuity_index,0.2857142857142857,0.008272746787412688,-0.33141348371464574,-0.002742245010640104,-1.0057534702819055,0.312,0.5543482868244437,not_significant
13101000600,continuity_index,0,-1.5171373527644507,-0.7141784253614558,1.083722217387442,2.07096807212731,0.002,0.05055276381909547,not_significant
13101000800,continuity_index,0.7142857142857144,2.296387896115209,-0.11637303218059837,-0.26729076185022294,-0.32905878193039156,0.834,0.9151439790575916,not_significant
13101000900,continuity_index,0.3535714285714286,0.37055764543098046,0.2041131580059202,0.07565073113894254,0.6303261975104929,0.52,0.7225414364640884,not_significant
13101001000,continuity_index,0.2857142857142857,0.008272746787412688,-0.6273147946925304,-0.00519064839053889,-1.8907141277047654,0.038,0.18593385214007782,not_significant
13101001100,continuity_index,0.14285714285714285,-0.754432302988519,-0.374986540724993,0.2829582136268718,1.1209532493592091,0.23,0.4737510237510238,not_significant
13101001200,continuity_index,0.14285714285714285,-0.754432302988519,1.1516241130718883,-0.8689951942660039,-3.3393502870306944,0.004,0.0666225165562914,not_significant
13101001300,continuity_index,0.14285714285714285,-0.754432302988519,1.2722974699056497,-0.9600531757498804,-3.7102931030928965,0.004,0.0666225165562914,not_significant
13101002100,continuity_index,0.14285714285714285,-0.754432302988519,-0.7141784253614558,0.5389064126419748,2.1644316975240883,0.008,0.0870995670995671,not_significant
13101002200,continuity_index,0.6452380952380952,1.9277471220568405,-0.2057083921775013,-0.3966326144055844,-0.6357698486921056,0.578,0.7616819491747445,not_significant
13101003000,continuity_index,0,-1.5171373527644507,-0.37307977810055326,0.5661258167815933,1.0316135433935265,0.306,0.5497071428571428,not_significant
13101004100,continuity_index,0.5,1.1523303214513103,-0.4893922981913828,-0.5640537222076115,-1.5659871934596221,0.084,0.27870712401055414,not_significant
13101004200,continuity_index,0.49642857142857144,1.1332626952069123,-0.2586740206341634,-0.29320390883943503,-0.7884443395721122,0.454,0.6750280815843925,not_significant
13101004500,continuity_index,0.14285714285714285,-0.754432302988519,-0.24808089494283095,0.18719745709342595,0.7038317371109519,0.53,0.7293844049247605,not_significant
13101004900,continuity_index,0.2857142857142857,0.008272746787412688,-0.3277941657701072,-0.002712297355933705,-0.940658426471246,0.374,0.6105874716001298,not_significant
13101005100,continuity_index,0.14285714285714285,-0.754432302988519,-0.6018912930333327,0.4541765278961881,1.8584594957992957,0.034,0.17504605936540432,not_significant
13101005200,continuity_index,0,-1.5171373527644507,-1.0317795938161305,1.565662626534277,3.3292584720904768,0.002,0.05055276381909547,not_significant
13101005300,continuity_index,0.14285714285714285,-0.754432302988519,-0.9149181572122048,0.6903810650884521,3.1706716203342733,0.004,0.0666225165562914,not_significant
13101005500,continuity_index,0.14285714285714285,-0.754432302988519,-0.04416322538468254,0.033324789040935845,0.12479456685733194,0.954,0.9761228641171684,not_significant
13101005600,continuity_index,0.2857142857142857,0.008272746787412688,0.083907664223526,6.94284888449338e-4,0.3152157659624962,0.7,0.8459875060067275,not_significant
13101005700,continuity_index,0.14285714285714285,-0.754432302988519,-0.2904533977081605,0.21917099850693042,0.809772661343651,0.434,0.6573381511592894,not_significant
13101005800,continuity_index,0.14285714285714285,-0.754432302988519,-0.5425697891618713,0.4094135699172818,1.6655985852797537,0.068,0.24589503953989936,not_significant
13101006000,continuity_index,0.5053571428571428,1.1809317608179077,0.8917394294445335,1.0532928167551379,2.794062756609619,0.01,0.09710424710424712,not_significant
13101006500,continuity_index,0.14285714285714285,-0.754432302988519,0.21454979434044885,-0.1618954814303816,-0.678753592300393,0.482,0.6956843615494979,not_significant
13101006600,continuity_index,0.14285714285714285,-0.754432302988519,-0.5849422919272009,0.44138711133078623,1.758006969120131,0.058,0.22792187500000002,not_significant
13101007100,continuity_index,0.3535714285714286,0.37055764543098046,-0.7544323029885192,-0.2796162475437389,-2.4337415228075954,0.002,0.05055276381909547,not_significant
13101007500,continuity_index,0.14285714285714285,-0.754432302988519,-0.5464218348678103,0.41232025550032764,1.821392884676471,0.046,0.20332161687170477,not_significant
13101007800,continuity_index,0.14285714285714285,-0.754432302988519,0.7423763571967471,-0.5601840734472403,-2.4326084838769035,0.038,0.18593385214007782,not_significant
13101009400,continuity_index,0,-1.5171373527644507,-0.4512570457025862,0.6847550539390828,1.4795582877963689,0.122,0.34206243032329986,not_significant
13101009800,continuity_index,0,-1.5171373527644507,0.5354131640023406,-0.8124568325028516,-1.5658767568870529,0.144,0.37548989113530323,not_significant
13101009900,continuity_index,0.14285714285714285,-0.754432302988519,-0.24755123865826434,0.18679778782575718,0.8456171798773177,0.448,0.6690736342042756,not_significant
13101010200,continuity_index,0.2857142857142857,0.008272746787412688,0.04640799927620935,3.8399796846693817e-4,0.11082549012878377,0.858,0.9269201030927834,not_significant
13102000100,continuity_index,0.14285714285714285,-0.754432302988519,-0.4684179093225447,0.3534598724436491,1.310359365782006,0.182,0.4228452655889145,not_significant
13102000200,continuity_index,0.14285714285714285,-0.754432302988519,-0.4684179093225447,0.3534598724436491,1.304916016571229,0.178,0.4193629976580796,not_significant
13102000300,continuity_index,0.14285714285714285,-0.754432302988519,-0.5849422919272009,0.44138711133078623,1.74754126608765,0.054,0.21940226171243943,not_significant
13102001200,continuity_index,0,-1.5171373527644507,-1.0404466966544934,1.578814426662602,3.0642317740519505,0.002,0.05055276381909547,not_significant
13102007700,continuity_index,0.8571428571428571,3.0590929458911393,-0.754432302988519,-2.3083374502305958,-2.1442392443390603,0.008,0.0870995670995671,not_significant
13102014000,continuity_index,0,-1.5171373527644507,-0.9951610843240474,1.510096270992105,2.758205776654597,0.002,0.05055276381909547,not_significant
13103000100,continuity_index,0.14285714285714285,-0.754432302988519,-0.5920043757214223,0.4467160348997037,1.7897646663470155,0.042,0.19688723205964584,not_significant
13103000200,continuity_index,0.2857142857142857,0.008272746787412688,-0.710647383464345,-0.005880174879388668,-2.056473854877455,0.01,0.09710424710424712,not_significant
13103000300,continuity_index,0.14285714285714285,-0.754432302988519,-0.6018912930333329,0.454176527896188,1.944209047374868,0.032,0.17014799154334037,not_significant
13103000500,continuity_index,0.42857142857142855,0.7709777965633444,-0.38932257082726274,-0.3002187434436591,-1.1468784930406806,0.222,0.4671310116086235,not_significant
13103000700,continuity_index,0.14285714285714285,-0.754432302988519,-0.0854764155808789,0.0644989919191027,0.2558070429490374,0.862,0.9296440823327615,not_significant
13103000900,continuity_index,0.3595238095238095,0.4023370225049775,-0.6696872974578599,-0.2694935705192008,-1.944137064195195,0.022,0.14096815286624204,not_significant
13103000902,continuity_index,0.14285714285714285,-0.754432302988519,-0.1792255779491705,0.13524045229648127,0.5011637833944131,0.674,0.8301224289911852,not_significant
13103001500,continuity_index,0.14285714285714285,-0.754432302988519,-0.1639136962680627,0.12368637710387391,0.5638792638737317,0.616,0.7896228338430173,not_significant
13103001700,continuity_index,0.14285714285714285,-0.754432302988519,-0.09457687356115983,0.07136603660904851,0.3271066431479662,0.824,0.9123310587717367,not_significant
13103001800,continuity_index,0.14285714285714285,-0.754432302988519,-0.10955540513309972,0.08266857170312299,0.3805613015278037,0.776,0.8877143506936548,not_significant
13103002100,continuity_index,0,-1.5171373527644507,-0.6138085594360816,0.931417065345814,1.7421811812271952,0.05,0.21277495769881558,not_significant
13103002300,continuity_index,0.14285714285714285,-0.754432302988519,-0.4893922981913828,0.3692867754433338,1.6290225789924078,0.07,0.2504267425320057,not_significant
13103002700,continuity_index,0.14285714285714285,-0.754432302988519,-0.6521604894958373,0.4921087747549365,2.187038555065848,0.014,0.11037617554858935,not_significant
13103002900,continuity_index,0.42857142857142855,0.7709777965633444,-0.5971243864722332,-0.46046118673607145,-2.1523893226336703,0.008,0.0870995670995671,not_significant
13103003000,continuity_index,0.14285714285714285,-0.754432302988519,-0.4332161377944247,0.3268972380385839,1.5513311316465168,0.112,0.32451612903225807,not_significant
13103003100,continuity_index,0.14285714285714285,-0.754432302988519,-0.33841136674710176,0.25535923401585137,1.131643077868995,0.268,0.5135390476190477,not_significant
13103003300,continuity_index,0.14285714285714285,-0.754432302988519,-0.09457687356115983,0.07136603660904849,0.271702336975118,0.884,0.9378865218308374,not_significant
13103003700,continuity_index,0.14285714285714285,-0.754432302988519,-0.47592939844912585,0.3591279093305885,1.5487048397715568,0.09,0.28779402415766053,not_significant
13103003800,continuity_index,0.14285714285714285,-0.754432302988519,-0.5799346325094802,0.43760842007282663,1.9618290538418364,0.026,0.15313817330210772,not_significant
13103003900,continuity_index,0.14285714285714285,-0.754432302988519,-0.5411573724030269,0.40834778520349835,1.6436778811290655,0.062,0.2359001512859304,not_significant
