place_id,phase_code,presence,phase_order,next_phase_code,next_phase_order,next_presence,transition,phase_pair,phase_pair_order
13106010000,Ko,0,4,Na,5,1,new,Ko->Na,4
13106010000,Na,1,5,He,6,1,continue,Na->He,5
13106010000,He,1,6,Me,7,1,continue,He->Me,6
13106010200,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106010200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13106010200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106010200,Ko,0,4,Na,5,1,new,Ko->Na,4
13106010200,Na,1,5,He,6,1,continue,Na->He,5
13106010200,He,1,6,Me,7,0,drop,He->Me,6
13106010500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106010500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13106010500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106010500,Ko,0,4,Na,5,1,new,Ko->Na,4
13106010500,Na,1,5,He,6,1,continue,Na->He,5
13106010500,He,1,6,Me,7,0,drop,He->Me,6
13106010700,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106010700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13106010700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106010700,Ko,0,4,Na,5,1,new,Ko->Na,4
13106010700,Na,1,5,He,6,1,continue,Na->He,5
13106010700,He,1,6,Me,7,0,drop,He->Me,6
13106011400,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106011400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13106011400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106011400,Ko,0,4,Na,5,1,new,Ko->Na,4
13106011400,Na,1,5,He,6,1,continue,Na->He,5
13106011400,He,1,6,Me,7,0,drop,He->Me,6
13106011600,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106011600,Jo,0,2,Ya,3,1,new,Jo->Ya,2
13106011600,Ya,1,3,Ko,4,1,continue,Ya->Ko,3
13106011600,Ko,1,4,Na,5,1,continue,Ko->Na,4
13106011600,Na,1,5,He,6,1,continue,Na->He,5
13106011600,He,1,6,Me,7,1,continue,He->Me,6
13106011700,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13106011700,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13106011700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106011700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13106011700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13106011700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13106012500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13106012500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13106012500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13106012500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13106012500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13106012500,He,0,6,Me,7,1,new,He->Me,6
13107000200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13107000200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13107000200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13107000200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13107000200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107000200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13107000500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13107000500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13107000500,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13107000500,Ko,1,4,Na,5,0,drop,Ko->Na,4
13107000500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107000500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13107002200,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13107002200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13107002200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13107002200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13107002200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107002200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13107005000,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13107005000,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13107005000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13107005000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13107005000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107005000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13107010500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13107010500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13107010500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13107010500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13107010500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107010500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13107014500,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13107014500,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13107014500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13107014500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13107014500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13107014500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000100,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000300,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000300,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000400,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13109000400,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13109000400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000700,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13109000700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13109000700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000700,He,0,6,Me,7,1,new,He->Me,6
13109000800,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000800,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13109000800,Ya,1,3,Ko,4,1,continue,Ya->Ko,3
13109000800,Ko,1,4,Na,5,0,drop,Ko->Na,4
13109000800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109000900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109000900,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109000900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109000900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109000900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109000900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109001000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001000,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13109001000,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13109001000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109001000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109001000,He,0,6,Me,7,1,new,He->Me,6
13109001100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13109001100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13109001100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109001100,Ko,0,4,Na,5,1,new,Ko->Na,4
13109001100,Na,1,5,He,6,1,continue,Na->He,5
13109001100,He,1,6,Me,7,0,drop,He->Me,6
13109001200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109001200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109001200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109001200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109001200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109001300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109001300,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13109001300,Ko,1,4,Na,5,1,continue,Ko->Na,4
13109001300,Na,1,5,He,6,1,continue,Na->He,5
13109001300,He,1,6,Me,7,0,drop,He->Me,6
13109001400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109001400,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13109001400,Ko,1,4,Na,5,0,drop,Ko->Na,4
13109001400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109001400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109001500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109001500,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13109001500,Ko,1,4,Na,5,1,continue,Ko->Na,4
13109001500,Na,1,5,He,6,0,drop,Na->He,5
13109001500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109001600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109001600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109001600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109001600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109001600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109001600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109001700,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13109001700,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13109001700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109001700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109001700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109001700,He,0,6,Me,7,1,new,He->Me,6
13109002100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13109002100,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13109002100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109002100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109002100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109002100,He,0,6,Me,7,1,new,He->Me,6
13109002200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109002200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109002200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13109002200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13109002200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109002200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109002400,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13109002400,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13109002400,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13109002400,Ko,1,4,Na,5,1,continue,Ko->Na,4
13109002400,Na,1,5,He,6,0,drop,Na->He,5
13109002400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13109003000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13109003000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13109003000,Ya,0,3,Ko,4,1,new,Ya->Ko,3
13109003000,Ko,1,4,Na,5,0,drop,Ko->Na,4
13109003000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13109003000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000100,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110000100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000100,Na,0,5,He,6,1,new,Na->He,5
13110000100,He,1,6,Me,7,0,drop,He->Me,6
13110000200,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110000200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000300,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110000300,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13110000300,Ya,1,3,Ko,4,1,continue,Ya->Ko,3
13110000300,Ko,1,4,Na,5,1,continue,Ko->Na,4
13110000300,Na,1,5,He,6,1,continue,Na->He,5
13110000300,He,1,6,Me,7,1,continue,He->Me,6
13110000400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110000400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000500,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110000500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000500,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110000600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000700,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110000700,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110000700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110000700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110000800,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110000800,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13110000800,Ya,1,3,Ko,4,1,continue,Ya->Ko,3
13110000800,Ko,1,4,Na,5,0,drop,Ko->Na,4
13110000800,Na,0,5,He,6,1,new,Na->He,5
13110000800,He,1,6,Me,7,1,continue,He->Me,6
13110000900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110000900,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13110000900,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13110000900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110000900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110000900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001000,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13110001000,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13110001000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001100,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13110001100,Jo,0,2,Ya,3,1,new,Jo->Ya,2
13110001100,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13110001100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001200,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13110001200,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13110001200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001300,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001300,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001500,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110001500,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001500,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001500,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001500,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001500,He,0,6,Me,7,1,new,He->Me,6
13110001600,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001600,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001700,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001700,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110001900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110001900,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110001900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110001900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110001900,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110001900,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002000,Jo,1,2,Ya,3,1,continue,Jo->Ya,2
13110002000,Ya,1,3,Ko,4,0,drop,Ya->Ko,3
13110002000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002100,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002200,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002200,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002300,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002300,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002300,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002300,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002400,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002400,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002400,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002400,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002400,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002400,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002600,Pa,0,1,Jo,2,0,apparent_absence_continue,Pa->Jo,1
13110002600,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13110002600,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002600,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002600,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002600,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002700,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002700,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002700,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002700,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002700,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002700,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002800,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002800,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002800,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002800,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002800,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110002800,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110002900,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110002900,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110002900,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110002900,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110002900,Na,0,5,He,6,1,new,Na->He,5
13110002900,He,1,6,Me,7,1,continue,He->Me,6
13110003000,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110003000,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110003000,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110003000,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110003000,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110003000,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110003100,Pa,0,1,Jo,2,1,new,Pa->Jo,1
13110003100,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110003100,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110003100,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110003100,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110003100,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110003200,Pa,1,1,Jo,2,0,drop,Pa->Jo,1
13110003200,Jo,0,2,Ya,3,0,apparent_absence_continue,Jo->Ya,2
13110003200,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
13110003200,Ko,0,4,Na,5,0,apparent_absence_continue,Ko->Na,4
13110003200,Na,0,5,He,6,0,apparent_absence_continue,Na->He,5
13110003200,He,0,6,Me,7,0,apparent_absence_continue,He->Me,6
13110003300,Pa,1,1,Jo,2,1,continue,Pa->Jo,1
13110003300,Jo,1,2,Ya,3,0,drop,Jo->Ya,2
13110003300,Ya,0,3,Ko,4,0,apparent_absence_continue,Ya->Ko,3
